Datum Zeit,Leipzig-Mitte SO2
,µg/m³
01-02-00 00:00,2.5
31-01-00 23:00,7.1
31-01-00 22:00,5.1
31-01-00 21:00,6.4
31-01-00 20:00,3.4
31-01-00 19:00,2.7
31-01-00 18:00,3.3
31-01-00 17:00,4.6
31-01-00 16:00,4.4
31-01-00 15:00,3.6
31-01-00 14:00,3.6
31-01-00 13:00,7.7
31-01-00 12:00,7.1
31-01-00 11:00,
31-01-00 10:00,3.9
31-01-00 09:00,3.9
31-01-00 08:00,6.3
31-01-00 07:00,3.1
31-01-00 06:00,1.1
31-01-00 05:00,1.6
31-01-00 04:00,4.2
31-01-00 03:00,3.7
31-01-00 02:00,1.3
31-01-00 01:00,1.1
31-01-00 00:00,1.3
30-01-00 23:00,1.2
30-01-00 22:00,1.9
30-01-00 21:00,3.0
30-01-00 20:00,7.9
30-01-00 19:00,2.9
30-01-00 18:00,2.7
30-01-00 17:00,3.2
30-01-00 16:00,1.3
30-01-00 15:00,1.6
30-01-00 14:00,1.4
30-01-00 13:00,2.0
30-01-00 12:00,
30-01-00 11:00,2.4
30-01-00 10:00,1.5
30-01-00 09:00,1.0
30-01-00 08:00,1.0
30-01-00 07:00,1.0
30-01-00 06:00,1.1
30-01-00 05:00,1.0
30-01-00 04:00,1.0
30-01-00 03:00,1.0
30-01-00 02:00,1.0
30-01-00 01:00,1.0
30-01-00 00:00,1.0
29-01-00 23:00,1.3
29-01-00 22:00,1.5
29-01-00 21:00,1.8
29-01-00 20:00,2.3
29-01-00 19:00,2.3
29-01-00 18:00,2.1
29-01-00 17:00,2.3
29-01-00 16:00,2.3
29-01-00 15:00,2.9
29-01-00 14:00,2.0
29-01-00 13:00,2.7
29-01-00 12:00,
29-01-00 11:00,3.2
29-01-00 10:00,2.9
29-01-00 09:00,4.4
29-01-00 08:00,3.1
29-01-00 07:00,3.4
29-01-00 06:00,4.2
29-01-00 05:00,4.3
29-01-00 04:00,3.8
29-01-00 03:00,4.4
29-01-00 02:00,5.8
29-01-00 01:00,4.1
29-01-00 00:00,5.4
28-01-00 23:00,8.2
28-01-00 22:00,11.0
28-01-00 21:00,11.4
28-01-00 20:00,10.3
28-01-00 19:00,8.4
28-01-00 18:00,7.7
28-01-00 17:00,7.4
28-01-00 16:00,9.0
28-01-00 15:00,15.7
28-01-00 14:00,13.4
28-01-00 13:00,
28-01-00 12:00,10.1
28-01-00 11:00,10.5
28-01-00 10:00,11.2
28-01-00 09:00,11.5
28-01-00 08:00,11.4
28-01-00 07:00,10.6
28-01-00 06:00,10.3
