Datum Zeit,Glauchau BEN
26-01-00 08:00,2.7
26-01-00 07:00,3.0
26-01-00 06:00,2.5
26-01-00 05:00,1.7
26-01-00 04:00,1.9
26-01-00 03:00,1.9
26-01-00 02:00,1.9
26-01-00 01:00,1.9
26-01-00 00:00,2.4
25-01-00 23:00,3.1
25-01-00 22:00,2.9
25-01-00 21:00,2.7
25-01-00 20:00,4.0
25-01-00 19:00,5.2
25-01-00 18:00,4.8
25-01-00 17:00,5.8
25-01-00 16:00,3.3
25-01-00 15:00,2.7
25-01-00 14:00,3.6
25-01-00 13:00,4.5
25-01-00 12:00,5.2
25-01-00 11:00,9.7
25-01-00 10:00,12.2
25-01-00 09:00,15.5
25-01-00 08:00,7.7
25-01-00 07:00,5.2
25-01-00 06:00,4.0
25-01-00 05:00,3.5
25-01-00 04:00,2.9
25-01-00 03:00,3.3
25-01-00 02:00,3.4
25-01-00 01:00,3.9
25-01-00 00:00,2.6
24-01-00 23:00,2.3
24-01-00 22:00,3.1
24-01-00 21:00,2.8
24-01-00 20:00,3.8
24-01-00 19:00,4.1
24-01-00 18:00,3.3
24-01-00 17:00,3.9
24-01-00 16:00,2.6
24-01-00 15:00,3.4
24-01-00 14:00,2.9
24-01-00 13:00,
24-01-00 12:00,
24-01-00 11:00,
24-01-00 10:00,
24-01-00 09:00,4.7
24-01-00 08:00,5.4
24-01-00 07:00,6.1
24-01-00 06:00,5.5
24-01-00 05:00,6.7
24-01-00 04:00,7.1
24-01-00 03:00,7.5
24-01-00 02:00,7.7
24-01-00 01:00,8.6
24-01-00 00:00,9.2
23-01-00 23:00,8.8
23-01-00 22:00,8.2
23-01-00 21:00,7.8
23-01-00 20:00,15.6
23-01-00 19:00,7.5
23-01-00 18:00,5.3
23-01-00 17:00,3.5
23-01-00 16:00,3.4
23-01-00 15:00,3.5
23-01-00 14:00,2.6
23-01-00 13:00,2.6
23-01-00 12:00,2.1
23-01-00 11:00,2.0
23-01-00 10:00,2.4
23-01-00 09:00,2.5
23-01-00 08:00,2.5
23-01-00 07:00,2.9
23-01-00 06:00,2.1
23-01-00 05:00,2.1
23-01-00 04:00,1.8
23-01-00 03:00,1.6
23-01-00 02:00,1.5
23-01-00 01:00,1.7
23-01-00 00:00,2.7
22-01-00 23:00,6.2
22-01-00 22:00,3.9
22-01-00 21:00,4.1
22-01-00 20:00,3.5
22-01-00 19:00,3.6
22-01-00 18:00,2.7
22-01-00 17:00,2.2
22-01-00 16:00,1.7
22-01-00 15:00,1.6
22-01-00 14:00,1.9
22-01-00 13:00,2.5
22-01-00 12:00,2.2
22-01-00 11:00,3.8
22-01-00 10:00,2.5
22-01-00 09:00,1.3
22-01-00 08:00,1.4
22-01-00 07:00,1.2
22-01-00 06:00,0.9
22-01-00 05:00,0.9
22-01-00 04:00,1.0
22-01-00 03:00,1.1
22-01-00 02:00,1.9
22-01-00 01:00,2.3
22-01-00 00:00,1.2
21-01-00 23:00,2.4
21-01-00 22:00,1.2
21-01-00 21:00,1.5
21-01-00 20:00,1.4
21-01-00 19:00,1.5
21-01-00 18:00,2.1
21-01-00 17:00,2.0
21-01-00 16:00,2.1
21-01-00 15:00,2.7
21-01-00 14:00,1.8
21-01-00 13:00,1.9
21-01-00 12:00,1.3
21-01-00 11:00,1.2
21-01-00 10:00,0.9
21-01-00 09:00,0.7
21-01-00 08:00,0.9
21-01-00 07:00,0.8
21-01-00 06:00,0.6
21-01-00 05:00,0.7
21-01-00 04:00,0.7
21-01-00 03:00,0.7
21-01-00 02:00,0.8
21-01-00 01:00,0.7
21-01-00 00:00,0.8
20-01-00 23:00,1.0
20-01-00 22:00,1.1
20-01-00 21:00,1.3
20-01-00 20:00,1.4
20-01-00 19:00,1.6
20-01-00 18:00,
20-01-00 17:00,
20-01-00 16:00,
20-01-00 15:00,
20-01-00 14:00,
20-01-00 13:00,
20-01-00 12:00,
20-01-00 11:00,
20-01-00 10:00,1.5
20-01-00 09:00,1.3
20-01-00 08:00,1.4
20-01-00 07:00,1.6
20-01-00 06:00,1.3
20-01-00 05:00,1.0
20-01-00 04:00,
20-01-00 03:00,
20-01-00 02:00,
20-01-00 01:00,
20-01-00 00:00,
19-01-00 23:00,2.6
19-01-00 22:00,1.5
19-01-00 21:00,1.3
19-01-00 20:00,1.5
19-01-00 19:00,2.2
19-01-00 18:00,2.3
19-01-00 17:00,2.4
19-01-00 16:00,2.2
19-01-00 15:00,1.6
19-01-00 14:00,1.3
19-01-00 13:00,1.3
19-01-00 12:00,1.5
19-01-00 11:00,1.4
19-01-00 10:00,1.7
19-01-00 09:00,2.0
19-01-00 08:00,1.2
19-01-00 07:00,1.8
19-01-00 06:00,0.8
19-01-00 05:00,0.6
19-01-00 04:00,0.6
19-01-00 03:00,0.6
19-01-00 02:00,0.6
19-01-00 01:00,0.6
19-01-00 00:00,0.7
18-01-00 23:00,1.2
18-01-00 22:00,1.1
18-01-00 21:00,1.1
18-01-00 20:00,1.4
18-01-00 19:00,1.7
18-01-00 18:00,1.6
18-01-00 17:00,1.9
18-01-00 16:00,2.1
18-01-00 15:00,1.7
18-01-00 14:00,1.5
18-01-00 13:00,2.0
18-01-00 12:00,1.7
18-01-00 11:00,1.1
18-01-00 10:00,0.8
18-01-00 09:00,0.7
18-01-00 08:00,0.7
18-01-00 07:00,0.6
18-01-00 06:00,0.6
18-01-00 05:00,0.5
18-01-00 04:00,0.5
18-01-00 03:00,0.5
18-01-00 02:00,0.5
18-01-00 01:00,0.5
18-01-00 00:00,0.5
17-01-00 23:00,1.4
17-01-00 22:00,0.5
17-01-00 21:00,0.7
17-01-00 20:00,0.7
17-01-00 19:00,1.2
17-01-00 18:00,1.5
17-01-00 17:00,1.7
17-01-00 16:00,1.1
17-01-00 15:00,1.2
17-01-00 14:00,1.0
17-01-00 13:00,1.1
17-01-00 12:00,1.0
17-01-00 11:00,1.2
17-01-00 10:00,1.1
17-01-00 09:00,1.1
17-01-00 08:00,1.8
17-01-00 07:00,1.4
17-01-00 06:00,0.8
17-01-00 05:00,0.9
17-01-00 04:00,0.9
17-01-00 03:00,0.9
17-01-00 02:00,0.9
17-01-00 01:00,1.1
17-01-00 00:00,1.1
16-01-00 23:00,1.0
16-01-00 22:00,1.1
16-01-00 21:00,1.5
16-01-00 20:00,1.6
16-01-00 19:00,2.2
16-01-00 18:00,2.3
16-01-00 17:00,2.2
16-01-00 16:00,1.9
16-01-00 15:00,1.5
16-01-00 14:00,1.7
16-01-00 13:00,1.6
16-01-00 12:00,2.3
16-01-00 11:00,2.7
16-01-00 10:00,2.1
16-01-00 09:00,
16-01-00 08:00,
16-01-00 07:00,
16-01-00 06:00,
16-01-00 05:00,
16-01-00 04:00,1.8
16-01-00 03:00,2.1
16-01-00 02:00,2.0
16-01-00 01:00,2.4
16-01-00 00:00,2.3
15-01-00 23:00,2.5
15-01-00 22:00,2.4
15-01-00 21:00,2.5
15-01-00 20:00,2.6
15-01-00 19:00,2.7
15-01-00 18:00,3.5
15-01-00 17:00,3.0
15-01-00 16:00,2.7
15-01-00 15:00,3.4
15-01-00 14:00,3.9
15-01-00 13:00,4.3
15-01-00 12:00,3.5
15-01-00 11:00,3.5
15-01-00 10:00,3.6
15-01-00 09:00,3.9
15-01-00 08:00,4.0
15-01-00 07:00,3.0
15-01-00 06:00,2.9
15-01-00 05:00,2.6
15-01-00 04:00,2.8
15-01-00 03:00,2.7
15-01-00 02:00,3.1
15-01-00 01:00,3.8
15-01-00 00:00,3.7
14-01-00 23:00,3.7
14-01-00 22:00,3.6
14-01-00 21:00,3.3
14-01-00 20:00,3.3
14-01-00 19:00,4.2
14-01-00 18:00,4.3
14-01-00 17:00,4.2
14-01-00 16:00,5.5
14-01-00 15:00,4.5
14-01-00 14:00,3.4
14-01-00 13:00,4.2
14-01-00 12:00,5.6
14-01-00 11:00,4.5
14-01-00 10:00,6.4
14-01-00 09:00,5.4
14-01-00 08:00,4.1
14-01-00 07:00,2.7
14-01-00 06:00,2.3
14-01-00 05:00,2.3
14-01-00 04:00,2.4
14-01-00 03:00,2.7
14-01-00 02:00,3.5
14-01-00 01:00,3.4
14-01-00 00:00,3.6
13-01-00 23:00,3.6
13-01-00 22:00,4.6
13-01-00 21:00,5.2
13-01-00 20:00,4.6
13-01-00 19:00,4.6
13-01-00 18:00,5.0
13-01-00 17:00,5.2
13-01-00 16:00,4.4
13-01-00 15:00,3.9
13-01-00 14:00,3.2
13-01-00 13:00,3.7
13-01-00 12:00,5.7
13-01-00 11:00,11.4
13-01-00 10:00,9.2
13-01-00 09:00,10.4
13-01-00 08:00,13.0
13-01-00 07:00,6.2
13-01-00 06:00,5.4
13-01-00 05:00,5.3
13-01-00 04:00,6.7
13-01-00 03:00,7.0
13-01-00 02:00,7.8
13-01-00 01:00,6.4
13-01-00 00:00,4.7
12-01-00 23:00,4.6
12-01-00 22:00,5.7
12-01-00 21:00,4.8
12-01-00 20:00,5.1
12-01-00 19:00,6.6
12-01-00 18:00,6.8
12-01-00 17:00,6.1
12-01-00 16:00,5.6
12-01-00 15:00,2.7
12-01-00 14:00,
12-01-00 13:00,
12-01-00 12:00,
12-01-00 11:00,
12-01-00 10:00,
12-01-00 09:00,4.7
12-01-00 08:00,7.2
12-01-00 07:00,3.2
12-01-00 06:00,2.3
12-01-00 05:00,1.2
12-01-00 04:00,1.1
12-01-00 03:00,1.1
12-01-00 02:00,1.5
12-01-00 01:00,1.6
12-01-00 00:00,2.9
11-01-00 23:00,3.4
11-01-00 22:00,3.6
11-01-00 21:00,3.7
11-01-00 20:00,4.2
11-01-00 19:00,5.3
11-01-00 18:00,5.3
11-01-00 17:00,4.7
11-01-00 16:00,3.0
11-01-00 15:00,2.6
11-01-00 14:00,2.2
11-01-00 13:00,3.4
11-01-00 12:00,3.6
11-01-00 11:00,4.5
11-01-00 10:00,5.4
11-01-00 09:00,7.1
11-01-00 08:00,6.9
11-01-00 07:00,2.7
11-01-00 06:00,1.5
11-01-00 05:00,0.8
11-01-00 04:00,0.9
11-01-00 03:00,1.2
11-01-00 02:00,1.3
11-01-00 01:00,1.2
11-01-00 00:00,1.2
10-01-00 23:00,1.4
10-01-00 22:00,1.5
10-01-00 21:00,2.5
10-01-00 20:00,1.9
10-01-00 19:00,2.8
10-01-00 18:00,4.1
10-01-00 17:00,4.1
10-01-00 16:00,3.9
10-01-00 15:00,3.4
10-01-00 14:00,2.5
10-01-00 13:00,2.2
10-01-00 12:00,2.6
10-01-00 11:00,2.9
10-01-00 10:00,2.2
10-01-00 09:00,2.4
10-01-00 08:00,2.7
10-01-00 07:00,2.8
10-01-00 06:00,1.2
10-01-00 05:00,0.9
10-01-00 04:00,0.8
10-01-00 03:00,1.0
10-01-00 02:00,1.3
10-01-00 01:00,1.6
10-01-00 00:00,1.4
09-01-00 23:00,2.2
09-01-00 22:00,2.9
09-01-00 21:00,4.1
09-01-00 20:00,5.2
09-01-00 19:00,5.2
09-01-00 18:00,3.8
09-01-00 17:00,4.2
09-01-00 16:00,4.7
09-01-00 15:00,3.7
09-01-00 14:00,3.4
09-01-00 13:00,3.8
09-01-00 12:00,4.7
09-01-00 11:00,3.0
09-01-00 10:00,2.5
09-01-00 09:00,2.3
09-01-00 08:00,2.0
09-01-00 07:00,1.8
09-01-00 06:00,1.6
09-01-00 05:00,1.7
09-01-00 04:00,1.7
09-01-00 03:00,1.9
09-01-00 02:00,2.1
09-01-00 01:00,1.8
09-01-00 00:00,2.0
08-01-00 23:00,1.9
08-01-00 22:00,1.9
08-01-00 21:00,1.7
08-01-00 20:00,1.5
08-01-00 19:00,
08-01-00 18:00,
08-01-00 17:00,
08-01-00 16:00,
08-01-00 15:00,
08-01-00 14:00,2.4
08-01-00 13:00,2.5
08-01-00 12:00,4.1
08-01-00 11:00,5.3
08-01-00 10:00,3.7
08-01-00 09:00,1.9
08-01-00 08:00,2.7
08-01-00 07:00,3.0
08-01-00 06:00,2.8
08-01-00 05:00,3.5
08-01-00 04:00,1.6
08-01-00 03:00,4.5
08-01-00 02:00,6.1
08-01-00 01:00,2.2
08-01-00 00:00,1.7
07-01-00 23:00,2.5
07-01-00 22:00,3.1
07-01-00 21:00,4.5
07-01-00 20:00,2.9
07-01-00 19:00,3.2
07-01-00 18:00,5.2
07-01-00 17:00,5.0
07-01-00 16:00,4.7
07-01-00 15:00,4.5
07-01-00 14:00,2.8
07-01-00 13:00,4.0
07-01-00 12:00,3.8
07-01-00 11:00,3.4
07-01-00 10:00,3.9
07-01-00 09:00,3.3
07-01-00 08:00,3.6
07-01-00 07:00,2.3
07-01-00 06:00,1.5
07-01-00 05:00,1.3
07-01-00 04:00,1.2
07-01-00 03:00,1.1
07-01-00 02:00,1.3
07-01-00 01:00,1.1
07-01-00 00:00,1.3
06-01-00 23:00,1.2
06-01-00 22:00,1.3
06-01-00 21:00,1.7
06-01-00 20:00,2.2
06-01-00 19:00,2.8
06-01-00 18:00,2.7
06-01-00 17:00,3.5
06-01-00 16:00,2.9
06-01-00 15:00,2.6
06-01-00 14:00,2.3
06-01-00 13:00,2.9
06-01-00 12:00,10.8
06-01-00 11:00,16.5
06-01-00 10:00,19.3
06-01-00 09:00,14.4
06-01-00 08:00,12.0
06-01-00 07:00,5.2
06-01-00 06:00,3.7
06-01-00 05:00,3.7
06-01-00 04:00,3.5
06-01-00 03:00,5.2
06-01-00 02:00,6.4
06-01-00 01:00,6.3
06-01-00 00:00,8.7
05-01-00 23:00,8.8
05-01-00 22:00,8.1
05-01-00 21:00,6.2
05-01-00 20:00,6.9
05-01-00 19:00,7.7
05-01-00 18:00,21.5
05-01-00 17:00,12.5
05-01-00 16:00,3.6
05-01-00 15:00,2.2
05-01-00 14:00,1.6
05-01-00 13:00,1.4
05-01-00 12:00,2.0
05-01-00 11:00,2.2
05-01-00 10:00,2.4
05-01-00 09:00,1.6
05-01-00 08:00,1.6
05-01-00 07:00,1.2
05-01-00 06:00,0.8
05-01-00 05:00,1.0
05-01-00 04:00,0.9
05-01-00 03:00,1.0
05-01-00 02:00,1.2
05-01-00 01:00,1.3
05-01-00 00:00,
04-01-00 23:00,
04-01-00 22:00,
04-01-00 21:00,
04-01-00 20:00,
04-01-00 19:00,2.4
04-01-00 18:00,2.6
04-01-00 17:00,3.7
04-01-00 16:00,2.6
04-01-00 15:00,2.9
04-01-00 14:00,2.6
04-01-00 13:00,2.6
04-01-00 12:00,2.5
04-01-00 11:00,1.9
04-01-00 10:00,2.1
04-01-00 09:00,2.8
04-01-00 08:00,1.7
04-01-00 07:00,1.2
04-01-00 06:00,0.7
04-01-00 05:00,0.8
04-01-00 04:00,1.0
04-01-00 03:00,1.0
04-01-00 02:00,0.9
04-01-00 01:00,1.0
04-01-00 00:00,1.1
03-01-00 23:00,1.3
03-01-00 22:00,1.5
03-01-00 21:00,1.7
03-01-00 20:00,1.8
03-01-00 19:00,1.9
03-01-00 18:00,2.3
03-01-00 17:00,3.0
03-01-00 16:00,2.7
03-01-00 15:00,2.3
03-01-00 14:00,1.8
03-01-00 13:00,2.0
03-01-00 12:00,1.8
03-01-00 11:00,2.1
03-01-00 10:00,1.8
03-01-00 09:00,1.8
03-01-00 08:00,2.2
03-01-00 07:00,1.8
03-01-00 06:00,1.0
03-01-00 05:00,1.0
03-01-00 04:00,1.0
03-01-00 03:00,1.0
03-01-00 02:00,1.1
03-01-00 01:00,1.3
03-01-00 00:00,1.5
02-01-00 23:00,1.6
02-01-00 22:00,1.6
02-01-00 21:00,1.7
02-01-00 20:00,2.2
02-01-00 19:00,2.0
02-01-00 18:00,2.2
02-01-00 17:00,2.2
02-01-00 16:00,1.3
02-01-00 15:00,1.3
02-01-00 14:00,1.1
02-01-00 13:00,1.1
02-01-00 12:00,1.5
02-01-00 11:00,1.0
02-01-00 10:00,1.0
02-01-00 09:00,1.0
02-01-00 08:00,0.7
02-01-00 07:00,0.7
02-01-00 06:00,0.9
02-01-00 05:00,0.7
02-01-00 04:00,0.9
02-01-00 03:00,0.5
02-01-00 02:00,0.8
02-01-00 01:00,1.1
02-01-00 00:00,1.4
01-01-00 23:00,1.7
01-01-00 22:00,2.2
01-01-00 21:00,2.2
01-01-00 20:00,2.6
01-01-00 19:00,2.4
01-01-00 18:00,2.3
01-01-00 17:00,2.6
01-01-00 16:00,2.0
01-01-00 15:00,1.9
01-01-00 14:00,2.0
01-01-00 13:00,2.0
01-01-00 12:00,1.8
01-01-00 11:00,1.5
01-01-00 10:00,1.2
01-01-00 09:00,1.3
01-01-00 08:00,1.3
01-01-00 07:00,1.5
01-01-00 06:00,1.4
01-01-00 05:00,
01-01-00 04:00,
01-01-00 03:00,
01-01-00 02:00,
01-01-00 01:00,

