Datum Zeit,Bautzen NO2
,µg/m³
01-02-00 00:00,20
31-01-00 23:00,27
31-01-00 22:00,28
31-01-00 21:00,21
31-01-00 20:00,19
31-01-00 19:00,22
31-01-00 18:00,24
31-01-00 17:00,26
31-01-00 16:00,26
31-01-00 15:00,24
31-01-00 14:00,24
31-01-00 13:00,
31-01-00 12:00,21
31-01-00 11:00,20
31-01-00 10:00,20
31-01-00 09:00,21
31-01-00 08:00,27
31-01-00 07:00,22
31-01-00 06:00,13
31-01-00 05:00,10
31-01-00 04:00,9
31-01-00 03:00,14
31-01-00 02:00,11
31-01-00 01:00,10
31-01-00 00:00,10
30-01-00 23:00,22
30-01-00 22:00,21
30-01-00 21:00,19
30-01-00 20:00,22
30-01-00 19:00,19
30-01-00 18:00,21
30-01-00 17:00,13
30-01-00 16:00,11
30-01-00 15:00,12
30-01-00 14:00,
30-01-00 13:00,
30-01-00 12:00,
30-01-00 11:00,
30-01-00 10:00,
30-01-00 09:00,
30-01-00 08:00,
30-01-00 07:00,
30-01-00 06:00,
30-01-00 05:00,
30-01-00 04:00,
30-01-00 03:00,
30-01-00 02:00,
30-01-00 01:00,
30-01-00 00:00,
29-01-00 23:00,
29-01-00 22:00,
29-01-00 21:00,
29-01-00 20:00,
29-01-00 19:00,
29-01-00 18:00,
29-01-00 17:00,
29-01-00 16:00,
29-01-00 15:00,
29-01-00 14:00,
29-01-00 13:00,24
29-01-00 12:00,22
29-01-00 11:00,20
29-01-00 10:00,23
29-01-00 09:00,25
29-01-00 08:00,27
29-01-00 07:00,27
29-01-00 06:00,19
29-01-00 05:00,16
29-01-00 04:00,18
29-01-00 03:00,20
29-01-00 02:00,20
29-01-00 01:00,19
29-01-00 00:00,23
28-01-00 23:00,24
28-01-00 22:00,24
28-01-00 21:00,29
28-01-00 20:00,32
28-01-00 19:00,42
28-01-00 18:00,52
28-01-00 17:00,51
28-01-00 16:00,51
28-01-00 15:00,
28-01-00 14:00,36
28-01-00 13:00,46
28-01-00 12:00,46
28-01-00 11:00,47
28-01-00 10:00,46
28-01-00 09:00,44
28-01-00 08:00,43
28-01-00 07:00,42
28-01-00 06:00,29
28-01-00 05:00,26
28-01-00 04:00,27
28-01-00 03:00,29
28-01-00 02:00,30
28-01-00 01:00,29
28-01-00 00:00,30
27-01-00 23:00,36
27-01-00 22:00,39
27-01-00 21:00,39
27-01-00 20:00,40
27-01-00 19:00,49
27-01-00 18:00,54
27-01-00 17:00,60
27-01-00 16:00,61
27-01-00 15:00,
27-01-00 14:00,
27-01-00 13:00,
27-01-00 12:00,46
27-01-00 11:00,46
27-01-00 10:00,52
27-01-00 09:00,
27-01-00 08:00,54
27-01-00 07:00,52
27-01-00 06:00,51
27-01-00 05:00,57
27-01-00 04:00,55
27-01-00 03:00,50
27-01-00 02:00,46
27-01-00 01:00,48
27-01-00 00:00,48
26-01-00 23:00,48
26-01-00 22:00,50
26-01-00 21:00,51
26-01-00 20:00,55
26-01-00 19:00,57
26-01-00 18:00,59
26-01-00 17:00,57
26-01-00 16:00,56
26-01-00 15:00,54
26-01-00 14:00,48
26-01-00 13:00,51
26-01-00 12:00,48
26-01-00 11:00,50
26-01-00 10:00,
26-01-00 09:00,54
26-01-00 08:00,53
26-01-00 07:00,48
26-01-00 06:00,34
26-01-00 05:00,27
26-01-00 04:00,23
26-01-00 03:00,21
26-01-00 02:00,19
26-01-00 01:00,20
26-01-00 00:00,23
25-01-00 23:00,26
25-01-00 22:00,29
25-01-00 21:00,32
25-01-00 20:00,46
25-01-00 19:00,47
25-01-00 18:00,52
25-01-00 17:00,61
25-01-00 16:00,43
25-01-00 15:00,38
25-01-00 14:00,35
25-01-00 13:00,39
25-01-00 12:00,39
25-01-00 11:00,48
25-01-00 10:00,
25-01-00 09:00,76
25-01-00 08:00,71
25-01-00 07:00,63
25-01-00 06:00,46
25-01-00 05:00,34
25-01-00 04:00,33
25-01-00 03:00,33
25-01-00 02:00,31
25-01-00 01:00,25
25-01-00 00:00,27
24-01-00 23:00,27
24-01-00 22:00,29
24-01-00 21:00,38
24-01-00 20:00,59
24-01-00 19:00,64
24-01-00 18:00,65
24-01-00 17:00,71
24-01-00 16:00,58
24-01-00 15:00,54
24-01-00 14:00,44
24-01-00 13:00,52
24-01-00 12:00,51
24-01-00 11:00,
24-01-00 10:00,49
24-01-00 09:00,60
24-01-00 08:00,62
24-01-00 07:00,69
24-01-00 06:00,67
24-01-00 05:00,65
24-01-00 04:00,55
24-01-00 03:00,64
24-01-00 02:00,64
24-01-00 01:00,64
24-01-00 00:00,72
23-01-00 23:00,83
23-01-00 22:00,72
23-01-00 21:00,78
23-01-00 20:00,82
23-01-00 19:00,74
23-01-00 18:00,60
23-01-00 17:00,34
23-01-00 16:00,20
23-01-00 15:00,19
23-01-00 14:00,21
23-01-00 13:00,25
23-01-00 12:00,23
23-01-00 11:00,
23-01-00 10:00,22
23-01-00 09:00,18
23-01-00 08:00,15
23-01-00 07:00,12
23-01-00 06:00,14
23-01-00 05:00,14
23-01-00 04:00,15
23-01-00 03:00,17
23-01-00 02:00,18
23-01-00 01:00,23
23-01-00 00:00,30
22-01-00 23:00,28
22-01-00 22:00,24
22-01-00 21:00,24
22-01-00 20:00,24
22-01-00 19:00,27
22-01-00 18:00,25
22-01-00 17:00,23
22-01-00 16:00,23
22-01-00 15:00,22
22-01-00 14:00,18
22-01-00 13:00,19
22-01-00 12:00,
22-01-00 11:00,20
22-01-00 10:00,17
22-01-00 09:00,22
22-01-00 08:00,16
22-01-00 07:00,13
22-01-00 06:00,13
22-01-00 05:00,13
22-01-00 04:00,19
22-01-00 03:00,22
22-01-00 02:00,24
22-01-00 01:00,35
22-01-00 00:00,39
21-01-00 23:00,39
21-01-00 22:00,24
21-01-00 21:00,22
21-01-00 20:00,27
21-01-00 19:00,22
21-01-00 18:00,27
21-01-00 17:00,26
21-01-00 16:00,21
21-01-00 15:00,27
21-01-00 14:00,17
21-01-00 13:00,21
21-01-00 12:00,
21-01-00 11:00,22
21-01-00 10:00,34
21-01-00 09:00,45
21-01-00 08:00,33
21-01-00 07:00,15
21-01-00 06:00,10
21-01-00 05:00,10
21-01-00 04:00,11
21-01-00 03:00,12
21-01-00 02:00,13
21-01-00 01:00,18
21-01-00 00:00,22
20-01-00 23:00,24
20-01-00 22:00,24
20-01-00 21:00,22
20-01-00 20:00,22
20-01-00 19:00,26
20-01-00 18:00,26
20-01-00 17:00,30
20-01-00 16:00,35
20-01-00 15:00,35
20-01-00 14:00,36
20-01-00 13:00,
20-01-00 12:00,29
20-01-00 11:00,29
20-01-00 10:00,31
20-01-00 09:00,32
20-01-00 08:00,34
20-01-00 07:00,33
20-01-00 06:00,30
20-01-00 05:00,28
20-01-00 04:00,25
20-01-00 03:00,20
20-01-00 02:00,17
20-01-00 01:00,18
20-01-00 00:00,14
19-01-00 23:00,15
19-01-00 22:00,17
19-01-00 21:00,17
19-01-00 20:00,19
19-01-00 19:00,22
19-01-00 18:00,26
19-01-00 17:00,31
19-01-00 16:00,30
19-01-00 15:00,35
19-01-00 14:00,35
19-01-00 13:00,
19-01-00 12:00,33
19-01-00 11:00,30
19-01-00 10:00,29
19-01-00 09:00,34
19-01-00 08:00,36
19-01-00 07:00,28
19-01-00 06:00,19
19-01-00 05:00,16
19-01-00 04:00,11
19-01-00 03:00,10
19-01-00 02:00,10
19-01-00 01:00,10
19-01-00 00:00,11
18-01-00 23:00,14
18-01-00 22:00,14
18-01-00 21:00,15
18-01-00 20:00,18
18-01-00 19:00,19
18-01-00 18:00,23
18-01-00 17:00,25
18-01-00 16:00,25
18-01-00 15:00,24
18-01-00 14:00,
18-01-00 13:00,23
18-01-00 12:00,27
18-01-00 11:00,34
18-01-00 10:00,24
18-01-00 09:00,18
18-01-00 08:00,23
18-01-00 07:00,23
18-01-00 06:00,14
18-01-00 05:00,9
18-01-00 04:00,8
18-01-00 03:00,7
18-01-00 02:00,7
18-01-00 01:00,7
18-01-00 00:00,7
17-01-00 23:00,8
17-01-00 22:00,10
17-01-00 21:00,11
17-01-00 20:00,13
17-01-00 19:00,15
17-01-00 18:00,20
17-01-00 17:00,34
17-01-00 16:00,37
17-01-00 15:00,34
17-01-00 14:00,
17-01-00 13:00,29
17-01-00 12:00,31
17-01-00 11:00,33
17-01-00 10:00,35
17-01-00 09:00,29
17-01-00 08:00,30
17-01-00 07:00,24
17-01-00 06:00,17
17-01-00 05:00,14
17-01-00 04:00,13
17-01-00 03:00,15
17-01-00 02:00,15
17-01-00 01:00,16
17-01-00 00:00,18
16-01-00 23:00,20
16-01-00 22:00,20
16-01-00 21:00,24
16-01-00 20:00,25
16-01-00 19:00,25
16-01-00 18:00,28
16-01-00 17:00,33
16-01-00 16:00,24
16-01-00 15:00,
16-01-00 14:00,21
16-01-00 13:00,20
16-01-00 12:00,23
16-01-00 11:00,24
16-01-00 10:00,28
16-01-00 09:00,28
16-01-00 08:00,25
16-01-00 07:00,26
16-01-00 06:00,24
16-01-00 05:00,32
16-01-00 04:00,27
16-01-00 03:00,32
16-01-00 02:00,33
16-01-00 01:00,33
16-01-00 00:00,33
15-01-00 23:00,33
15-01-00 22:00,34
15-01-00 21:00,34
15-01-00 20:00,36
15-01-00 19:00,36
15-01-00 18:00,36
15-01-00 17:00,38
15-01-00 16:00,37
15-01-00 15:00,
15-01-00 14:00,32
15-01-00 13:00,33
15-01-00 12:00,34
15-01-00 11:00,39
15-01-00 10:00,42
15-01-00 09:00,43
15-01-00 08:00,45
15-01-00 07:00,45
15-01-00 06:00,40
15-01-00 05:00,41
15-01-00 04:00,33
15-01-00 03:00,31
15-01-00 02:00,30
15-01-00 01:00,28
15-01-00 00:00,28
14-01-00 23:00,26
14-01-00 22:00,24
14-01-00 21:00,23
14-01-00 20:00,24
14-01-00 19:00,23
14-01-00 18:00,24
14-01-00 17:00,24
14-01-00 16:00,
14-01-00 15:00,21
14-01-00 14:00,17
14-01-00 13:00,18
14-01-00 12:00,18
14-01-00 11:00,18
14-01-00 10:00,18
14-01-00 09:00,24
14-01-00 08:00,27
14-01-00 07:00,26
14-01-00 06:00,18
14-01-00 05:00,13
14-01-00 04:00,11
14-01-00 03:00,10
14-01-00 02:00,9
14-01-00 01:00,9
14-01-00 00:00,9
13-01-00 23:00,10
13-01-00 22:00,12
13-01-00 21:00,14
13-01-00 20:00,17
13-01-00 19:00,17
13-01-00 18:00,20
13-01-00 17:00,22
13-01-00 16:00,
13-01-00 15:00,22
13-01-00 14:00,20
13-01-00 13:00,19
