Datum Zeit,Collmberg PM10
,µg/m³
31-01-00,6
30-01-00,7
29-01-00,12
28-01-00,25
27-01-00,19
26-01-00,24
25-01-00,20
24-01-00,24
23-01-00,22
22-01-00,18
21-01-00,4
20-01-00,16
19-01-00,8
18-01-00,3
17-01-00,2
16-01-00,22
15-01-00,42
14-01-00,
13-01-00,
12-01-00,
11-01-00,
10-01-00,
09-01-00,
08-01-00,
07-01-00,
06-01-00,
05-01-00,
04-01-00,
03-01-00,
02-01-00,
01-01-00,

