Datum Zeit,Radebeul-Wahnsdorf PM10
,µg/m³
31-01-00,7
30-01-00,9
29-01-00,10
28-01-00,26
27-01-00,22
26-01-00,22
25-01-00,23
24-01-00,31
23-01-00,34
22-01-00,23
21-01-00,5
20-01-00,12
19-01-00,9
18-01-00,5
17-01-00,4
16-01-00,23
15-01-00,52
14-01-00,
13-01-00,
12-01-00,
11-01-00,
10-01-00,
09-01-00,
08-01-00,
07-01-00,
06-01-00,
05-01-00,
04-01-00,
03-01-00,
02-01-00,
01-01-00,

