Datum Zeit,Plauen-Sued SO2
,µg/m³
01-02-00 00:00,1.5
31-01-00 23:00,1.3
31-01-00 22:00,1.1
31-01-00 21:00,1.1
31-01-00 20:00,1.3
31-01-00 19:00,1.6
31-01-00 18:00,1.4
31-01-00 17:00,2.3
31-01-00 16:00,3.2
31-01-00 15:00,
31-01-00 14:00,
31-01-00 13:00,
31-01-00 12:00,1.4
31-01-00 11:00,1.1
31-01-00 10:00,2.4
31-01-00 09:00,
31-01-00 08:00,1.4
31-01-00 07:00,1.2
31-01-00 06:00,1.2
31-01-00 05:00,1.0
31-01-00 04:00,1.0
31-01-00 03:00,1.2
31-01-00 02:00,1.2
31-01-00 01:00,1.7
31-01-00 00:00,3.7
30-01-00 23:00,3.9
30-01-00 22:00,4.3
30-01-00 21:00,2.9
30-01-00 20:00,2.8
30-01-00 19:00,3.0
30-01-00 18:00,4.2
30-01-00 17:00,3.8
30-01-00 16:00,3.7
30-01-00 15:00,3.8
30-01-00 14:00,4.3
30-01-00 13:00,3.6
30-01-00 12:00,3.3
30-01-00 11:00,3.0
30-01-00 10:00,
30-01-00 09:00,2.3
30-01-00 08:00,2.1
30-01-00 07:00,2.1
30-01-00 06:00,2.3
30-01-00 05:00,2.5
30-01-00 04:00,2.5
30-01-00 03:00,2.0
30-01-00 02:00,2.2
30-01-00 01:00,2.6
30-01-00 00:00,1.0
29-01-00 23:00,1.0
29-01-00 22:00,1.2
29-01-00 21:00,1.3
29-01-00 20:00,1.2
29-01-00 19:00,1.0
29-01-00 18:00,1.0
29-01-00 17:00,1.2
29-01-00 16:00,4.7
29-01-00 15:00,5.0
29-01-00 14:00,7.7
29-01-00 13:00,1.1
29-01-00 12:00,1.4
29-01-00 11:00,2.2
29-01-00 10:00,
29-01-00 09:00,1.9
29-01-00 08:00,1.7
29-01-00 07:00,2.2
29-01-00 06:00,2.4
29-01-00 05:00,3.0
29-01-00 04:00,3.4
29-01-00 03:00,3.5
29-01-00 02:00,3.5
29-01-00 01:00,4.5
29-01-00 00:00,8.4
28-01-00 23:00,8.3
28-01-00 22:00,8.5
28-01-00 21:00,8.3
28-01-00 20:00,8.5
28-01-00 19:00,9.9
28-01-00 18:00,12.0
28-01-00 17:00,12.7
28-01-00 16:00,12.7
28-01-00 15:00,14.1
28-01-00 14:00,17.7
28-01-00 13:00,18.5
28-01-00 12:00,15.5
28-01-00 11:00,
28-01-00 10:00,18.4
28-01-00 09:00,16.6
28-01-00 08:00,12.7
28-01-00 07:00,12.4
28-01-00 06:00,11.2
28-01-00 05:00,11.4
28-01-00 04:00,13.3
28-01-00 03:00,13.4
28-01-00 02:00,14.0
28-01-00 01:00,8.0
28-01-00 00:00,8.5
27-01-00 23:00,8.7
27-01-00 22:00,9.3
27-01-00 21:00,9.7
27-01-00 20:00,8.0
27-01-00 19:00,8.1
27-01-00 18:00,9.1
27-01-00 17:00,10.1
27-01-00 16:00,11.4
27-01-00 15:00,10.3
27-01-00 14:00,12.9
27-01-00 13:00,10.9
27-01-00 12:00,10.8
27-01-00 11:00,
27-01-00 10:00,11.8
27-01-00 09:00,10.2
27-01-00 08:00,9.3
27-01-00 07:00,8.8
27-01-00 06:00,8.3
27-01-00 05:00,7.5
27-01-00 04:00,6.4
27-01-00 03:00,6.4
27-01-00 02:00,6.4
27-01-00 01:00,8.4
27-01-00 00:00,11.2
26-01-00 23:00,10.0
26-01-00 22:00,10.4
26-01-00 21:00,11.9
26-01-00 20:00,12.2
26-01-00 19:00,13.0
26-01-00 18:00,13.8
26-01-00 17:00,14.4
26-01-00 16:00,19.5
26-01-00 15:00,19.2
26-01-00 14:00,18.0
26-01-00 13:00,15.2
26-01-00 12:00,
26-01-00 11:00,12.0
26-01-00 10:00,11.8
26-01-00 09:00,9.9
26-01-00 08:00,9.2
26-01-00 07:00,8.0
26-01-00 06:00,7.3
26-01-00 05:00,7.1
26-01-00 04:00,7.1
26-01-00 03:00,5.4
26-01-00 02:00,5.3
26-01-00 01:00,4.0
26-01-00 00:00,1.1
25-01-00 23:00,1.3
25-01-00 22:00,3.3
25-01-00 21:00,2.1
25-01-00 20:00,3.3
25-01-00 19:00,4.1
25-01-00 18:00,4.8
25-01-00 17:00,6.7
25-01-00 16:00,9.7
25-01-00 15:00,9.3
25-01-00 14:00,10.3
25-01-00 13:00,9.1
25-01-00 12:00,
