Datum Zeit,Dresden-Nord SO2
,µg/m³
01-02-00 00:00,
31-01-00 23:00,7.6
31-01-00 22:00,9.3
31-01-00 21:00,11.7
31-01-00 20:00,9.4
31-01-00 19:00,9.4
31-01-00 18:00,6.6
31-01-00 17:00,6.5
31-01-00 16:00,4.4
31-01-00 15:00,3.5
31-01-00 14:00,4.6
31-01-00 13:00,4.0
31-01-00 12:00,4.7
31-01-00 11:00,4.7
31-01-00 10:00,4.0
31-01-00 09:00,4.3
31-01-00 08:00,4.1
31-01-00 07:00,4.2
31-01-00 06:00,
31-01-00 05:00,4.2
31-01-00 04:00,4.1
31-01-00 03:00,3.7
31-01-00 02:00,2.3
31-01-00 01:00,2.0
31-01-00 00:00,
30-01-00 23:00,5.2
30-01-00 22:00,6.7
30-01-00 21:00,7.9
30-01-00 20:00,5.7
30-01-00 19:00,4.0
30-01-00 18:00,2.5
30-01-00 17:00,3.7
30-01-00 16:00,1.7
30-01-00 15:00,2.4
30-01-00 14:00,3.8
30-01-00 13:00,6.9
30-01-00 12:00,9.8
30-01-00 11:00,8.9
30-01-00 10:00,7.6
30-01-00 09:00,8.1
30-01-00 08:00,6.0
30-01-00 07:00,3.8
30-01-00 06:00,
30-01-00 05:00,7.4
30-01-00 04:00,5.0
30-01-00 03:00,4.1
30-01-00 02:00,2.6
30-01-00 01:00,2.0
30-01-00 00:00,
29-01-00 23:00,2.0
29-01-00 22:00,1.7
29-01-00 21:00,1.6
29-01-00 20:00,2.0
29-01-00 19:00,2.3
29-01-00 18:00,2.4
29-01-00 17:00,2.8
29-01-00 16:00,2.8
29-01-00 15:00,2.4
29-01-00 14:00,2.6
29-01-00 13:00,2.5
29-01-00 12:00,2.7
29-01-00 11:00,2.9
29-01-00 10:00,3.0
29-01-00 09:00,3.6
29-01-00 08:00,2.5
29-01-00 07:00,
29-01-00 06:00,4.6
29-01-00 05:00,3.4
29-01-00 04:00,3.4
29-01-00 03:00,2.6
29-01-00 02:00,2.9
29-01-00 01:00,3.0
29-01-00 00:00,
28-01-00 23:00,4.4
28-01-00 22:00,4.8
28-01-00 21:00,8.5
28-01-00 20:00,6.7
28-01-00 19:00,6.0
28-01-00 18:00,6.1
28-01-00 17:00,7.1
28-01-00 16:00,7.7
28-01-00 15:00,8.5
28-01-00 14:00,8.7
28-01-00 13:00,8.2
28-01-00 12:00,8.4
28-01-00 11:00,5.9
28-01-00 10:00,6.7
28-01-00 09:00,8.2
28-01-00 08:00,7.5
28-01-00 07:00,
28-01-00 06:00,8.9
28-01-00 05:00,7.0
28-01-00 04:00,8.2
28-01-00 03:00,7.6
28-01-00 02:00,6.8
28-01-00 01:00,8.2
28-01-00 00:00,
27-01-00 23:00,9.5
27-01-00 22:00,9.3
27-01-00 21:00,10.2
27-01-00 20:00,11.5
27-01-00 19:00,10.7
27-01-00 18:00,10.4
27-01-00 17:00,11.2
27-01-00 16:00,8.9
27-01-00 15:00,7.4
27-01-00 14:00,8.6
27-01-00 13:00,8.5
27-01-00 12:00,8.8
27-01-00 11:00,10.6
27-01-00 10:00,10.2
27-01-00 09:00,12.4
27-01-00 08:00,
27-01-00 07:00,15.8
27-01-00 06:00,17.8
27-01-00 05:00,13.5
27-01-00 04:00,10.1
27-01-00 03:00,8.8
27-01-00 02:00,7.7
27-01-00 01:00,8.7
27-01-00 00:00,
26-01-00 23:00,11.2
26-01-00 22:00,12.3
26-01-00 21:00,13.6
26-01-00 20:00,13.4
26-01-00 19:00,13.8
26-01-00 18:00,14.0
26-01-00 17:00,13.8
26-01-00 16:00,16.3
26-01-00 15:00,18.6
26-01-00 14:00,20.9
26-01-00 13:00,21.9
26-01-00 12:00,21.2
26-01-00 11:00,19.3
26-01-00 10:00,20.1
26-01-00 09:00,20.0
26-01-00 08:00,
