Datum Zeit,Chemnitz-Mitte NO
,µg/m³
01-02-00 00:00,1
31-01-00 23:00,1
31-01-00 22:00,1
31-01-00 21:00,1
31-01-00 20:00,3
31-01-00 19:00,6
31-01-00 18:00,8
31-01-00 17:00,6
31-01-00 16:00,5
31-01-00 15:00,6
31-01-00 14:00,3
31-01-00 13:00,3
31-01-00 12:00,3
31-01-00 11:00,3
31-01-00 10:00,3
31-01-00 09:00,2
31-01-00 08:00,5
31-01-00 07:00,1
31-01-00 06:00,1
31-01-00 05:00,1
31-01-00 04:00,1
31-01-00 03:00,
31-01-00 02:00,1
31-01-00 01:00,1
31-01-00 00:00,1
30-01-00 23:00,3
30-01-00 22:00,1
30-01-00 21:00,1
30-01-00 20:00,2
30-01-00 19:00,1
30-01-00 18:00,1
30-01-00 17:00,2
30-01-00 16:00,1
30-01-00 15:00,1
30-01-00 14:00,1
30-01-00 13:00,1
30-01-00 12:00,1
30-01-00 11:00,2
30-01-00 10:00,1
30-01-00 09:00,1
30-01-00 08:00,1
30-01-00 07:00,1
30-01-00 06:00,1
30-01-00 05:00,1
30-01-00 04:00,1
30-01-00 03:00,
30-01-00 02:00,1
30-01-00 01:00,1
30-01-00 00:00,1
29-01-00 23:00,1
29-01-00 22:00,1
29-01-00 21:00,1
29-01-00 20:00,1
29-01-00 19:00,1
29-01-00 18:00,1
29-01-00 17:00,1
29-01-00 16:00,1
29-01-00 15:00,1
29-01-00 14:00,1
29-01-00 13:00,1
29-01-00 12:00,2
29-01-00 11:00,2
29-01-00 10:00,1
29-01-00 09:00,1
29-01-00 08:00,1
29-01-00 07:00,1
29-01-00 06:00,1
29-01-00 05:00,1
29-01-00 04:00,
29-01-00 03:00,1
29-01-00 02:00,1
29-01-00 01:00,1
29-01-00 00:00,1
28-01-00 23:00,1
28-01-00 22:00,1
28-01-00 21:00,1
28-01-00 20:00,2
28-01-00 19:00,4
28-01-00 18:00,3
28-01-00 17:00,4
28-01-00 16:00,5
28-01-00 15:00,9
28-01-00 14:00,9
28-01-00 13:00,10
28-01-00 12:00,18
28-01-00 11:00,16
28-01-00 10:00,10
28-01-00 09:00,7
28-01-00 08:00,11
28-01-00 07:00,4
28-01-00 06:00,1
28-01-00 05:00,1
28-01-00 04:00,
28-01-00 03:00,1
28-01-00 02:00,1
28-01-00 01:00,1
28-01-00 00:00,1
27-01-00 23:00,1
27-01-00 22:00,1
27-01-00 21:00,1
27-01-00 20:00,2
27-01-00 19:00,4
27-01-00 18:00,6
27-01-00 17:00,7
27-01-00 16:00,12
27-01-00 15:00,15
27-01-00 14:00,14
27-01-00 13:00,15
27-01-00 12:00,12
27-01-00 11:00,16
27-01-00 10:00,13
27-01-00 09:00,11
27-01-00 08:00,12
27-01-00 07:00,5
27-01-00 06:00,1
27-01-00 05:00,
27-01-00 04:00,1
27-01-00 03:00,1
27-01-00 02:00,1
27-01-00 01:00,1
27-01-00 00:00,1
26-01-00 23:00,1
26-01-00 22:00,1
26-01-00 21:00,2
26-01-00 20:00,3
26-01-00 19:00,5
26-01-00 18:00,7
26-01-00 17:00,9
26-01-00 16:00,10
26-01-00 15:00,12
26-01-00 14:00,12
26-01-00 13:00,13
26-01-00 12:00,14
26-01-00 11:00,11
26-01-00 10:00,10
26-01-00 09:00,7
26-01-00 08:00,4
26-01-00 07:00,2
26-01-00 06:00,1
26-01-00 05:00,
26-01-00 04:00,2
26-01-00 03:00,1
26-01-00 02:00,1
26-01-00 01:00,1
26-01-00 00:00,1
25-01-00 23:00,1
25-01-00 22:00,3
25-01-00 21:00,14
25-01-00 20:00,25
25-01-00 19:00,19
25-01-00 18:00,14
25-01-00 17:00,17
25-01-00 16:00,13
25-01-00 15:00,13
25-01-00 14:00,12
25-01-00 13:00,18
25-01-00 12:00,40
25-01-00 11:00,56
25-01-00 10:00,50
25-01-00 09:00,72
25-01-00 08:00,68
25-01-00 07:00,83
25-01-00 06:00,
25-01-00 05:00,16
25-01-00 04:00,8
25-01-00 03:00,9
25-01-00 02:00,2
25-01-00 01:00,1
25-01-00 00:00,3
24-01-00 23:00,2
24-01-00 22:00,2
24-01-00 21:00,4
24-01-00 20:00,4
24-01-00 19:00,7
24-01-00 18:00,8
24-01-00 17:00,13
24-01-00 16:00,12
24-01-00 15:00,15
24-01-00 14:00,16
24-01-00 13:00,23
24-01-00 12:00,20
24-01-00 11:00,27
