Datum Zeit,Chemnitz-Mitte SO2
,µg/m³
01-02-00 00:00,1.2
31-01-00 23:00,1.1
31-01-00 22:00,1.2
31-01-00 21:00,1.7
31-01-00 20:00,1.1
31-01-00 19:00,1.8
31-01-00 18:00,1.3
31-01-00 17:00,1.2
31-01-00 16:00,1.1
31-01-00 15:00,1.2
31-01-00 14:00,1.2
31-01-00 13:00,1.7
31-01-00 12:00,1.3
31-01-00 11:00,1.4
31-01-00 10:00,1.6
31-01-00 09:00,1.0
31-01-00 08:00,1.0
31-01-00 07:00,1.3
31-01-00 06:00,1.0
31-01-00 05:00,1.0
31-01-00 04:00,1.3
31-01-00 03:00,
31-01-00 02:00,1.0
31-01-00 01:00,1.0
31-01-00 00:00,1.0
30-01-00 23:00,1.0
30-01-00 22:00,1.1
30-01-00 21:00,1.6
30-01-00 20:00,2.0
30-01-00 19:00,2.2
30-01-00 18:00,1.4
30-01-00 17:00,1.3
30-01-00 16:00,1.6
30-01-00 15:00,1.4
30-01-00 14:00,1.7
30-01-00 13:00,1.9
30-01-00 12:00,2.5
30-01-00 11:00,2.1
30-01-00 10:00,1.9
30-01-00 09:00,1.4
30-01-00 08:00,1.6
30-01-00 07:00,1.4
30-01-00 06:00,2.1
30-01-00 05:00,2.5
30-01-00 04:00,1.3
30-01-00 03:00,
30-01-00 02:00,1.8
30-01-00 01:00,2.0
30-01-00 00:00,4.1
29-01-00 23:00,3.2
29-01-00 22:00,4.1
29-01-00 21:00,3.3
29-01-00 20:00,3.8
29-01-00 19:00,3.7
29-01-00 18:00,3.6
29-01-00 17:00,2.5
29-01-00 16:00,2.4
29-01-00 15:00,3.3
29-01-00 14:00,3.5
29-01-00 13:00,4.3
29-01-00 12:00,4.3
29-01-00 11:00,5.2
29-01-00 10:00,4.7
29-01-00 09:00,4.2
29-01-00 08:00,3.6
29-01-00 07:00,4.2
29-01-00 06:00,4.8
29-01-00 05:00,5.6
29-01-00 04:00,
29-01-00 03:00,5.5
29-01-00 02:00,6.6
29-01-00 01:00,5.9
29-01-00 00:00,4.8
28-01-00 23:00,4.7
28-01-00 22:00,4.3
28-01-00 21:00,5.5
28-01-00 20:00,8.1
28-01-00 19:00,8.9
28-01-00 18:00,8.0
28-01-00 17:00,6.8
28-01-00 16:00,7.3
28-01-00 15:00,7.8
28-01-00 14:00,8.9
28-01-00 13:00,9.5
28-01-00 12:00,10.7
28-01-00 11:00,12.2
28-01-00 10:00,12.7
28-01-00 09:00,12.3
28-01-00 08:00,13.6
28-01-00 07:00,14.5
28-01-00 06:00,16.7
28-01-00 05:00,16.6
28-01-00 04:00,
28-01-00 03:00,9.6
28-01-00 02:00,8.9
28-01-00 01:00,8.8
28-01-00 00:00,7.2
27-01-00 23:00,8.2
27-01-00 22:00,8.6
27-01-00 21:00,8.1
27-01-00 20:00,8.4
27-01-00 19:00,10.0
27-01-00 18:00,9.9
27-01-00 17:00,9.5
27-01-00 16:00,8.8
27-01-00 15:00,8.7
27-01-00 14:00,8.4
27-01-00 13:00,7.9
27-01-00 12:00,7.7
27-01-00 11:00,8.4
27-01-00 10:00,8.2
27-01-00 09:00,7.9
27-01-00 08:00,7.6
27-01-00 07:00,6.8
27-01-00 06:00,5.8
27-01-00 05:00,
27-01-00 04:00,5.5
27-01-00 03:00,6.0
27-01-00 02:00,6.1
27-01-00 01:00,6.4
27-01-00 00:00,6.3
26-01-00 23:00,6.8
26-01-00 22:00,7.3
26-01-00 21:00,7.4
26-01-00 20:00,7.9
26-01-00 19:00,9.4
26-01-00 18:00,9.5
26-01-00 17:00,11.0
26-01-00 16:00,12.9
26-01-00 15:00,13.7
26-01-00 14:00,14.1
26-01-00 13:00,13.0
26-01-00 12:00,12.5
26-01-00 11:00,11.7
26-01-00 10:00,10.3
26-01-00 09:00,8.3
26-01-00 08:00,8.1
26-01-00 07:00,8.4
26-01-00 06:00,6.1
26-01-00 05:00,
26-01-00 04:00,4.5
26-01-00 03:00,3.9
26-01-00 02:00,4.3
26-01-00 01:00,4.0
26-01-00 00:00,4.5
25-01-00 23:00,5.8
25-01-00 22:00,6.0
25-01-00 21:00,6.9
25-01-00 20:00,9.3
25-01-00 19:00,11.5
25-01-00 18:00,11.1
25-01-00 17:00,15.1
25-01-00 16:00,24.3
25-01-00 15:00,23.8
25-01-00 14:00,13.6
25-01-00 13:00,13.9
25-01-00 12:00,15.9
25-01-00 11:00,13.9
25-01-00 10:00,10.9
25-01-00 09:00,9.8
25-01-00 08:00,8.1
25-01-00 07:00,7.3
25-01-00 06:00,
25-01-00 05:00,7.8
25-01-00 04:00,8.0
25-01-00 03:00,7.6
25-01-00 02:00,6.7
25-01-00 01:00,7.7
25-01-00 00:00,9.0
24-01-00 23:00,8.9
24-01-00 22:00,8.4
24-01-00 21:00,11.3
24-01-00 20:00,14.1
24-01-00 19:00,16.0
24-01-00 18:00,10.6
24-01-00 17:00,13.4
24-01-00 16:00,11.3
24-01-00 15:00,14.7
24-01-00 14:00,16.1
24-01-00 13:00,17.1
24-01-00 12:00,16.3
24-01-00 11:00,15.7
24-01-00 10:00,15.2
24-01-00 09:00,14.8
24-01-00 08:00,14.2
24-01-00 07:00,13.9
24-01-00 06:00,
24-01-00 05:00,14.3
24-01-00 04:00,15.9
24-01-00 03:00,17.4
24-01-00 02:00,17.5
24-01-00 01:00,19.1
24-01-00 00:00,21.0
23-01-00 23:00,20.5
23-01-00 22:00,21.9
23-01-00 21:00,22.6
23-01-00 20:00,22.6
23-01-00 19:00,24.9
23-01-00 18:00,26.1
23-01-00 17:00,26.4
23-01-00 16:00,23.8
23-01-00 15:00,29.4
23-01-00 14:00,27.3
23-01-00 13:00,13.8
23-01-00 12:00,9.9
23-01-00 11:00,8.1
23-01-00 10:00,8.5
23-01-00 09:00,12.0
23-01-00 08:00,14.6
23-01-00 07:00,
23-01-00 06:00,12.5
23-01-00 05:00,9.3
23-01-00 04:00,5.4
23-01-00 03:00,2.4
23-01-00 02:00,3.4
23-01-00 01:00,2.5
23-01-00 00:00,2.2
22-01-00 23:00,1.5
22-01-00 22:00,1.0
22-01-00 21:00,1.0
22-01-00 20:00,1.0
22-01-00 19:00,1.3
22-01-00 18:00,1.0
22-01-00 17:00,1.0
22-01-00 16:00,1.1
22-01-00 15:00,1.4
22-01-00 14:00,2.0
22-01-00 13:00,1.7
22-01-00 12:00,1.2
22-01-00 11:00,1.6
22-01-00 10:00,1.0
22-01-00 09:00,1.0
22-01-00 08:00,1.0
22-01-00 07:00,
22-01-00 06:00,1.0
22-01-00 05:00,1.1
22-01-00 04:00,2.5
22-01-00 03:00,3.2
22-01-00 02:00,2.3
22-01-00 01:00,2.0
22-01-00 00:00,1.0
21-01-00 23:00,1.0
21-01-00 22:00,1.0
21-01-00 21:00,1.0
21-01-00 20:00,1.0
21-01-00 19:00,1.0
21-01-00 18:00,1.0
21-01-00 17:00,1.0
21-01-00 16:00,1.0
21-01-00 15:00,1.0
21-01-00 14:00,1.0
21-01-00 13:00,1.0
21-01-00 12:00,1.0
21-01-00 11:00,1.0
21-01-00 10:00,1.0
21-01-00 09:00,1.0
21-01-00 08:00,
21-01-00 07:00,1.0
21-01-00 06:00,1.0
21-01-00 05:00,1.0
21-01-00 04:00,1.0
21-01-00 03:00,1.0
21-01-00 02:00,1.2
21-01-00 01:00,2.9
21-01-00 00:00,20.4
20-01-00 23:00,21.7
20-01-00 22:00,21.8
20-01-00 21:00,22.7
20-01-00 20:00,21.8
20-01-00 19:00,18.0
20-01-00 18:00,16.6
20-01-00 17:00,15.8
20-01-00 16:00,16.0
20-01-00 15:00,15.9
20-01-00 14:00,15.3
20-01-00 13:00,15.5
20-01-00 12:00,13.9
20-01-00 11:00,4.8
20-01-00 10:00,3.6
20-01-00 09:00,3.6
20-01-00 08:00,
20-01-00 07:00,3.9
20-01-00 06:00,3.2
20-01-00 05:00,3.0
20-01-00 04:00,5.4
20-01-00 03:00,6.6
20-01-00 02:00,10.1
20-01-00 01:00,9.2
20-01-00 00:00,5.6
19-01-00 23:00,5.6
19-01-00 22:00,5.4
19-01-00 21:00,5.6
19-01-00 20:00,5.7
19-01-00 19:00,5.0
19-01-00 18:00,5.0
19-01-00 17:00,10.0
19-01-00 16:00,12.3
19-01-00 15:00,16.0
19-01-00 14:00,16.7
19-01-00 13:00,23.1
19-01-00 12:00,18.9
19-01-00 11:00,14.6
19-01-00 10:00,13.9
19-01-00 09:00,
19-01-00 08:00,13.1
19-01-00 07:00,18.8
19-01-00 06:00,15.7
19-01-00 05:00,12.4
19-01-00 04:00,11.3
19-01-00 03:00,11.8
19-01-00 02:00,11.3
19-01-00 01:00,10.9
19-01-00 00:00,7.3
18-01-00 23:00,4.9
18-01-00 22:00,4.3
18-01-00 21:00,4.8
18-01-00 20:00,2.8
18-01-00 19:00,2.4
18-01-00 18:00,4.2
18-01-00 17:00,1.9
18-01-00 16:00,4.0
18-01-00 15:00,2.8
18-01-00 14:00,1.2
18-01-00 13:00,1.2
18-01-00 12:00,1.0
18-01-00 11:00,3.7
18-01-00 10:00,2.1
18-01-00 09:00,
18-01-00 08:00,1.0
18-01-00 07:00,1.4
18-01-00 06:00,1.1
18-01-00 05:00,1.6
18-01-00 04:00,2.4
18-01-00 03:00,2.1
18-01-00 02:00,4.2
18-01-00 01:00,3.7
18-01-00 00:00,2.4
17-01-00 23:00,2.3
17-01-00 22:00,1.9
17-01-00 21:00,1.0
17-01-00 20:00,1.0
17-01-00 19:00,1.0
17-01-00 18:00,1.0
17-01-00 17:00,1.0
17-01-00 16:00,1.0
17-01-00 15:00,1.0
17-01-00 14:00,1.0
17-01-00 13:00,1.0
17-01-00 12:00,1.0
17-01-00 11:00,1.0
17-01-00 10:00,
17-01-00 09:00,1.0
17-01-00 08:00,1.0
17-01-00 07:00,1.0
17-01-00 06:00,1.0
17-01-00 05:00,1.0
17-01-00 04:00,1.0
17-01-00 03:00,1.0
17-01-00 02:00,1.0
17-01-00 01:00,1.0
17-01-00 00:00,1.0
16-01-00 23:00,1.0
16-01-00 22:00,1.0
16-01-00 21:00,1.0
16-01-00 20:00,1.0
16-01-00 19:00,1.0
16-01-00 18:00,1.0
16-01-00 17:00,1.0
16-01-00 16:00,1.0
16-01-00 15:00,1.5
16-01-00 14:00,2.0
16-01-00 13:00,2.8
16-01-00 12:00,3.5
16-01-00 11:00,4.2
16-01-00 10:00,
16-01-00 09:00,4.1
16-01-00 08:00,4.0
16-01-00 07:00,2.6
16-01-00 06:00,1.9
16-01-00 05:00,1.8
16-01-00 04:00,1.2
16-01-00 03:00,1.2
16-01-00 02:00,1.2
16-01-00 01:00,1.6
16-01-00 00:00,4.3
15-01-00 23:00,5.2
15-01-00 22:00,6.4
15-01-00 21:00,7.5
15-01-00 20:00,7.0
15-01-00 19:00,8.8
15-01-00 18:00,8.1
15-01-00 17:00,10.7
15-01-00 16:00,13.5
15-01-00 15:00,11.1
15-01-00 14:00,9.3
15-01-00 13:00,9.3
15-01-00 12:00,9.2
15-01-00 11:00,
15-01-00 10:00,9.2
15-01-00 09:00,8.3
15-01-00 08:00,7.6
15-01-00 07:00,6.5
15-01-00 06:00,6.1
15-01-00 05:00,7.2
15-01-00 04:00,7.8
15-01-00 03:00,8.3
15-01-00 02:00,8.3
15-01-00 01:00,7.7
15-01-00 00:00,3.3
14-01-00 23:00,5.6
14-01-00 22:00,6.9
14-01-00 21:00,7.3
14-01-00 20:00,8.2
14-01-00 19:00,9.2
14-01-00 18:00,8.7
14-01-00 17:00,
14-01-00 16:00,6.8
14-01-00 15:00,8.1
14-01-00 14:00,13.9
14-01-00 13:00,14.8
14-01-00 12:00,14.5
14-01-00 11:00,14.7
14-01-00 10:00,15.4
14-01-00 09:00,12.8
14-01-00 08:00,11.1
14-01-00 07:00,9.6
14-01-00 06:00,8.6
14-01-00 05:00,10.1
14-01-00 04:00,6.6
14-01-00 03:00,8.7
14-01-00 02:00,11.2
14-01-00 01:00,10.5
14-01-00 00:00,
13-01-00 23:00,8.9
13-01-00 22:00,8.3
13-01-00 21:00,8.2
13-01-00 20:00,14.9
13-01-00 19:00,32.1
13-01-00 18:00,43.4
13-01-00 17:00,
13-01-00 16:00,42.1
13-01-00 15:00,42.5
13-01-00 14:00,46.5
13-01-00 13:00,48.0
13-01-00 12:00,44.9
13-01-00 11:00,41.7
13-01-00 10:00,48.8
13-01-00 09:00,51.3
13-01-00 08:00,90.9
13-01-00 07:00,116.4
13-01-00 06:00,79.4
13-01-00 05:00,42.5
13-01-00 04:00,42.2
13-01-00 03:00,30.3
13-01-00 02:00,56.6
13-01-00 01:00,65.5
13-01-00 00:00,
12-01-00 23:00,21.3
12-01-00 22:00,11.4
12-01-00 21:00,6.0
12-01-00 20:00,3.7
12-01-00 19:00,4.6
12-01-00 18:00,
12-01-00 17:00,10.4
12-01-00 16:00,15.1
12-01-00 15:00,11.1
12-01-00 14:00,10.2
12-01-00 13:00,9.9
12-01-00 12:00,8.8
12-01-00 11:00,11.5
12-01-00 10:00,13.2
12-01-00 09:00,6.3
12-01-00 08:00,3.9
12-01-00 07:00,2.3
12-01-00 06:00,1.6
12-01-00 05:00,3.0
12-01-00 04:00,2.3
12-01-00 03:00,2.1
12-01-00 02:00,2.1
12-01-00 01:00,2.5
12-01-00 00:00,
11-01-00 23:00,4.0
11-01-00 22:00,5.1
11-01-00 21:00,5.6
11-01-00 20:00,6.5
11-01-00 19:00,12.8
11-01-00 18:00,
11-01-00 17:00,5.9
11-01-00 16:00,6.9
11-01-00 15:00,7.6
11-01-00 14:00,8.3
11-01-00 13:00,9.9
11-01-00 12:00,14.8
11-01-00 11:00,15.7
11-01-00 10:00,17.8
11-01-00 09:00,18.2
11-01-00 08:00,19.8
11-01-00 07:00,22.9
11-01-00 06:00,26.1
11-01-00 05:00,34.9
11-01-00 04:00,39.9
11-01-00 03:00,3.0
11-01-00 02:00,1.3
11-01-00 01:00,1.7
11-01-00 00:00,
10-01-00 23:00,1.0
10-01-00 22:00,1.0
10-01-00 21:00,1.0
10-01-00 20:00,1.3
10-01-00 19:00,
10-01-00 18:00,1.9
10-01-00 17:00,1.9
10-01-00 16:00,2.4
10-01-00 15:00,1.9
10-01-00 14:00,3.0
10-01-00 13:00,2.7
10-01-00 12:00,3.0
10-01-00 11:00,1.8
10-01-00 10:00,2.4
10-01-00 09:00,2.1
10-01-00 08:00,2.0
10-01-00 07:00,2.0
10-01-00 06:00,1.3
10-01-00 05:00,1.1
10-01-00 04:00,1.0
10-01-00 03:00,1.1
10-01-00 02:00,1.1
10-01-00 01:00,1.4
10-01-00 00:00,
09-01-00 23:00,1.0
09-01-00 22:00,1.0
09-01-00 21:00,1.0
09-01-00 20:00,1.0
09-01-00 19:00,
09-01-00 18:00,1.0
09-01-00 17:00,1.0
09-01-00 16:00,1.0
09-01-00 15:00,1.0
09-01-00 14:00,1.0
09-01-00 13:00,1.0
09-01-00 12:00,1.0
09-01-00 11:00,1.0
09-01-00 10:00,1.0
09-01-00 09:00,1.0
09-01-00 08:00,1.0
09-01-00 07:00,1.0
09-01-00 06:00,1.0
09-01-00 05:00,1.0
09-01-00 04:00,1.0
09-01-00 03:00,1.0
09-01-00 02:00,1.0
09-01-00 01:00,1.0
09-01-00 00:00,
08-01-00 23:00,2.2
08-01-00 22:00,2.1
08-01-00 21:00,3.0
08-01-00 20:00,
08-01-00 19:00,2.5
08-01-00 18:00,2.8
08-01-00 17:00,2.4
08-01-00 16:00,2.9
08-01-00 15:00,3.1
08-01-00 14:00,3.5
08-01-00 13:00,3.3
08-01-00 12:00,4.2
08-01-00 11:00,6.0
08-01-00 10:00,4.6
08-01-00 09:00,2.9
08-01-00 08:00,2.8
08-01-00 07:00,3.1
08-01-00 06:00,3.0
08-01-00 05:00,3.0
08-01-00 04:00,3.1
08-01-00 03:00,2.9
08-01-00 02:00,3.4
08-01-00 01:00,2.9
08-01-00 00:00,
07-01-00 23:00,2.5
07-01-00 22:00,2.9
07-01-00 21:00,2.5
07-01-00 20:00,
07-01-00 19:00,3.7
07-01-00 18:00,3.1
07-01-00 17:00,3.4
07-01-00 16:00,3.3
07-01-00 15:00,2.4
07-01-00 14:00,2.9
07-01-00 13:00,4.3
07-01-00 12:00,4.1
07-01-00 11:00,2.8
07-01-00 10:00,2.9
07-01-00 09:00,2.6
07-01-00 08:00,2.5
07-01-00 07:00,1.7
07-01-00 06:00,1.7
07-01-00 05:00,1.7
07-01-00 04:00,1.1
07-01-00 03:00,1.1
07-01-00 02:00,1.8
07-01-00 01:00,1.3
07-01-00 00:00,
06-01-00 23:00,1.0
06-01-00 22:00,1.0
06-01-00 21:00,
06-01-00 20:00,1.8
06-01-00 19:00,2.2
06-01-00 18:00,3.9
06-01-00 17:00,4.9
06-01-00 16:00,3.2
06-01-00 15:00,6.6
06-01-00 14:00,7.6
06-01-00 13:00,14.9
06-01-00 12:00,13.9
06-01-00 11:00,6.9
06-01-00 10:00,5.1
06-01-00 09:00,6.4
06-01-00 08:00,4.7
06-01-00 07:00,1.9
06-01-00 06:00,1.1
06-01-00 05:00,1.2
06-01-00 04:00,1.0
06-01-00 03:00,1.3
06-01-00 02:00,1.1
06-01-00 01:00,1.3
06-01-00 00:00,
05-01-00 23:00,3.9
05-01-00 22:00,4.1
05-01-00 21:00,
05-01-00 20:00,4.4
05-01-00 19:00,6.3
05-01-00 18:00,7.2
05-01-00 17:00,4.9
05-01-00 16:00,3.7
05-01-00 15:00,3.9
05-01-00 14:00,3.8
05-01-00 13:00,4.1
05-01-00 12:00,4.2
05-01-00 11:00,3.1
05-01-00 10:00,3.1
05-01-00 09:00,2.4
05-01-00 08:00,2.8
05-01-00 07:00,2.5
05-01-00 06:00,2.5
05-01-00 05:00,2.4
05-01-00 04:00,2.2
05-01-00 03:00,2.3
05-01-00 02:00,2.5
05-01-00 01:00,2.5
05-01-00 00:00,
04-01-00 23:00,1.1
04-01-00 22:00,
04-01-00 21:00,1.0
04-01-00 20:00,1.0
04-01-00 19:00,1.2
04-01-00 18:00,1.2
04-01-00 17:00,1.1
04-01-00 16:00,1.1
04-01-00 15:00,1.5
04-01-00 14:00,1.2
04-01-00 13:00,1.2
04-01-00 12:00,1.2
04-01-00 11:00,1.6
04-01-00 10:00,1.4
04-01-00 09:00,1.1
04-01-00 08:00,1.2
04-01-00 07:00,1.0
04-01-00 06:00,1.0
04-01-00 05:00,1.0
04-01-00 04:00,1.0
04-01-00 03:00,1.0
04-01-00 02:00,1.0
04-01-00 01:00,1.0
04-01-00 00:00,
03-01-00 23:00,2.3
03-01-00 22:00,
03-01-00 21:00,3.1
03-01-00 20:00,3.0
03-01-00 19:00,2.5
03-01-00 18:00,3.3
03-01-00 17:00,3.1
03-01-00 16:00,3.1
03-01-00 15:00,3.4
03-01-00 14:00,3.2
03-01-00 13:00,3.6
03-01-00 12:00,3.9
03-01-00 11:00,3.9
03-01-00 10:00,3.8
03-01-00 09:00,3.5
03-01-00 08:00,2.9
03-01-00 07:00,2.4
03-01-00 06:00,2.1
03-01-00 05:00,2.3
03-01-00 04:00,2.1
03-01-00 03:00,2.3
03-01-00 02:00,2.7
03-01-00 01:00,2.5
03-01-00 00:00,
02-01-00 23:00,
02-01-00 22:00,2.3
02-01-00 21:00,2.6
02-01-00 20:00,2.7
02-01-00 19:00,2.6
02-01-00 18:00,2.3
02-01-00 17:00,2.8
02-01-00 16:00,2.8
02-01-00 15:00,2.2
02-01-00 14:00,2.8
02-01-00 13:00,3.6
02-01-00 12:00,3.4
02-01-00 11:00,2.9
02-01-00 10:00,2.2
02-01-00 09:00,2.5
02-01-00 08:00,3.0
02-01-00 07:00,5.3
02-01-00 06:00,5.0
02-01-00 05:00,3.8
02-01-00 04:00,3.4
02-01-00 03:00,2.2
02-01-00 02:00,2.1
02-01-00 01:00,2.8
02-01-00 00:00,
01-01-00 23:00,
01-01-00 22:00,2.1
01-01-00 21:00,2.4
01-01-00 20:00,2.9
01-01-00 19:00,2.3
01-01-00 18:00,2.6
01-01-00 17:00,3.2
01-01-00 16:00,3.4
01-01-00 15:00,3.3
01-01-00 14:00,3.0
01-01-00 13:00,3.7
01-01-00 12:00,3.9
01-01-00 11:00,3.1
01-01-00 10:00,2.3
01-01-00 09:00,2.9
01-01-00 08:00,2.9
01-01-00 07:00,3.1
01-01-00 06:00,2.9
01-01-00 05:00,3.1
01-01-00 04:00,4.0
01-01-00 03:00,5.6
01-01-00 02:00,9.3
01-01-00 01:00,23.5

