Datum Zeit,Goerlitz PM10
,µg/m³
31-01-00,12
30-01-00,13
29-01-00,23
28-01-00,38
27-01-00,31
26-01-00,30
25-01-00,32
24-01-00,49
23-01-00,51
22-01-00,31
21-01-00,25
20-01-00,17
19-01-00,16
18-01-00,12
17-01-00,7
16-01-00,37
15-01-00,62
14-01-00,
13-01-00,
12-01-00,
11-01-00,
10-01-00,
09-01-00,
08-01-00,
07-01-00,
06-01-00,
05-01-00,
04-01-00,
03-01-00,
02-01-00,
01-01-00,

