Datum Zeit,Bautzen BEN
26-01-00 00:00,1.8
25-01-00 23:00,
25-01-00 22:00,
25-01-00 21:00,
25-01-00 20:00,
25-01-00 19:00,
25-01-00 18:00,5.8
25-01-00 17:00,5.5
25-01-00 16:00,3.5
25-01-00 15:00,3.0
25-01-00 14:00,4.5
25-01-00 13:00,3.0
25-01-00 12:00,3.1
25-01-00 11:00,5.4
25-01-00 10:00,5.8
25-01-00 09:00,6.0
25-01-00 08:00,6.4
25-01-00 07:00,5.2
25-01-00 06:00,2.0
25-01-00 05:00,1.8
25-01-00 04:00,1.7
25-01-00 03:00,1.7
25-01-00 02:00,1.7
25-01-00 01:00,1.6
25-01-00 00:00,1.8
24-01-00 23:00,2.2
24-01-00 22:00,2.4
24-01-00 21:00,4.0
24-01-00 20:00,5.8
24-01-00 19:00,6.4
24-01-00 18:00,8.0
24-01-00 17:00,7.2
24-01-00 16:00,6.1
24-01-00 15:00,4.3
24-01-00 14:00,4.7
24-01-00 13:00,5.1
24-01-00 12:00,5.0
24-01-00 11:00,4.4
24-01-00 10:00,5.1
24-01-00 09:00,5.5
24-01-00 08:00,7.3
24-01-00 07:00,7.6
24-01-00 06:00,5.4
24-01-00 05:00,4.4
24-01-00 04:00,5.1
24-01-00 03:00,7.1
24-01-00 02:00,6.3
24-01-00 01:00,5.4
24-01-00 00:00,6.6
23-01-00 23:00,8.5
23-01-00 22:00,9.3
23-01-00 21:00,13.9
23-01-00 20:00,8.9
23-01-00 19:00,7.9
23-01-00 18:00,3.7
23-01-00 17:00,3.1
23-01-00 16:00,2.4
23-01-00 15:00,3.1
23-01-00 14:00,4.7
23-01-00 13:00,4.7
23-01-00 12:00,5.3
23-01-00 11:00,5.7
23-01-00 10:00,4.8
23-01-00 09:00,3.9
23-01-00 08:00,2.9
23-01-00 07:00,3.1
23-01-00 06:00,3.1
23-01-00 05:00,2.8
23-01-00 04:00,3.1
23-01-00 03:00,3.3
23-01-00 02:00,2.9
23-01-00 01:00,3.2
23-01-00 00:00,3.2
22-01-00 23:00,2.5
22-01-00 22:00,2.5
22-01-00 21:00,2.5
22-01-00 20:00,2.5
22-01-00 19:00,2.6
22-01-00 18:00,2.2
22-01-00 17:00,2.3
22-01-00 16:00,2.2
22-01-00 15:00,2.1
22-01-00 14:00,2.0
22-01-00 13:00,2.0
22-01-00 12:00,2.1
22-01-00 11:00,1.8
22-01-00 10:00,2.0
22-01-00 09:00,1.5
22-01-00 08:00,1.4
22-01-00 07:00,1.1
22-01-00 06:00,1.0
22-01-00 05:00,1.1
22-01-00 04:00,
22-01-00 03:00,
22-01-00 02:00,
22-01-00 01:00,
22-01-00 00:00,
21-01-00 23:00,2.2
21-01-00 22:00,1.5
21-01-00 21:00,1.8
21-01-00 20:00,1.8
21-01-00 19:00,1.8
21-01-00 18:00,2.4
21-01-00 17:00,2.1
21-01-00 16:00,1.9
21-01-00 15:00,1.7
21-01-00 14:00,1.3
21-01-00 13:00,1.6
21-01-00 12:00,1.5
21-01-00 11:00,1.7
21-01-00 10:00,2.6
21-01-00 09:00,1.8
21-01-00 08:00,1.2
21-01-00 07:00,0.9
21-01-00 06:00,0.7
21-01-00 05:00,0.8
21-01-00 04:00,0.8
21-01-00 03:00,0.9
21-01-00 02:00,0.9
21-01-00 01:00,1.1
21-01-00 00:00,1.2
20-01-00 23:00,1.4
20-01-00 22:00,1.3
20-01-00 21:00,1.4
20-01-00 20:00,1.7
20-01-00 19:00,2.7
20-01-00 18:00,2.4
20-01-00 17:00,3.8
20-01-00 16:00,3.3
20-01-00 15:00,2.2
20-01-00 14:00,2.2
20-01-00 13:00,2.3
20-01-00 12:00,2.0
20-01-00 11:00,2.3
20-01-00 10:00,2.0
20-01-00 09:00,2.3
20-01-00 08:00,2.6
20-01-00 07:00,2.1
20-01-00 06:00,2.5
20-01-00 05:00,1.3
20-01-00 04:00,1.0
20-01-00 03:00,1.0
20-01-00 02:00,1.0
20-01-00 01:00,1.0
20-01-00 00:00,1.1
19-01-00 23:00,1.3
19-01-00 22:00,1.3
19-01-00 21:00,1.4
19-01-00 20:00,1.8
19-01-00 19:00,2.1
19-01-00 18:00,2.2
19-01-00 17:00,3.4
19-01-00 16:00,2.2
19-01-00 15:00,2.8
19-01-00 14:00,2.3
19-01-00 13:00,2.1
19-01-00 12:00,2.1
19-01-00 11:00,1.7
19-01-00 10:00,2.0
19-01-00 09:00,2.0
19-01-00 08:00,2.1
19-01-00 07:00,1.4
19-01-00 06:00,0.9
19-01-00 05:00,0.8
19-01-00 04:00,0.7
19-01-00 03:00,0.8
19-01-00 02:00,0.8
19-01-00 01:00,0.8
19-01-00 00:00,0.9
18-01-00 23:00,1.1
18-01-00 22:00,1.1
18-01-00 21:00,1.1
18-01-00 20:00,1.4
18-01-00 19:00,1.6
18-01-00 18:00,1.8
18-01-00 17:00,2.4
18-01-00 16:00,1.8
18-01-00 15:00,1.5
18-01-00 14:00,1.2
18-01-00 13:00,1.5
18-01-00 12:00,1.9
18-01-00 11:00,1.6
18-01-00 10:00,1.5
18-01-00 09:00,
18-01-00 08:00,
18-01-00 07:00,
18-01-00 06:00,
18-01-00 05:00,
18-01-00 04:00,0.5
18-01-00 03:00,0.5
18-01-00 02:00,0.5
18-01-00 01:00,0.5
18-01-00 00:00,0.6
17-01-00 23:00,0.7
17-01-00 22:00,0.9
17-01-00 21:00,1.1
17-01-00 20:00,1.3
17-01-00 19:00,1.1
17-01-00 18:00,1.5
17-01-00 17:00,2.8
17-01-00 16:00,2.2
17-01-00 15:00,2.0
17-01-00 14:00,1.6
17-01-00 13:00,1.8
17-01-00 12:00,2.1
17-01-00 11:00,2.6
17-01-00 10:00,2.0
17-01-00 09:00,1.8
17-01-00 08:00,2.6
17-01-00 07:00,1.6
17-01-00 06:00,1.0
17-01-00 05:00,0.9
17-01-00 04:00,1.0
17-01-00 03:00,1.1
17-01-00 02:00,1.1
17-01-00 01:00,1.2
17-01-00 00:00,1.5
16-01-00 23:00,1.7
16-01-00 22:00,1.9
16-01-00 21:00,2.3
16-01-00 20:00,2.5
16-01-00 19:00,2.4
16-01-00 18:00,3.1
16-01-00 17:00,2.4
16-01-00 16:00,2.4
16-01-00 15:00,2.3
16-01-00 14:00,2.3
16-01-00 13:00,2.6
16-01-00 12:00,2.7
16-01-00 11:00,3.5
16-01-00 10:00,2.8
16-01-00 09:00,2.5
16-01-00 08:00,2.1
16-01-00 07:00,2.4
16-01-00 06:00,3.7
16-01-00 05:00,2.5
16-01-00 04:00,2.9
16-01-00 03:00,3.1
16-01-00 02:00,3.2
16-01-00 01:00,3.6
16-01-00 00:00,3.7
15-01-00 23:00,3.9
15-01-00 22:00,3.9
15-01-00 21:00,4.4
15-01-00 20:00,3.9
15-01-00 19:00,3.6
15-01-00 18:00,4.3
15-01-00 17:00,4.7
15-01-00 16:00,4.7
15-01-00 15:00,4.7
15-01-00 14:00,4.3
15-01-00 13:00,4.8
15-01-00 12:00,5.7
15-01-00 11:00,5.9
15-01-00 10:00,5.7
15-01-00 09:00,4.8
15-01-00 08:00,4.5
15-01-00 07:00,3.9
15-01-00 06:00,3.8
15-01-00 05:00,3.3
15-01-00 04:00,3.2
15-01-00 03:00,3.2
15-01-00 02:00,3.2
15-01-00 01:00,3.2
15-01-00 00:00,3.3
14-01-00 23:00,3.1
14-01-00 22:00,3.0
14-01-00 21:00,2.8
14-01-00 20:00,3.1
14-01-00 19:00,3.0
14-01-00 18:00,3.2
14-01-00 17:00,2.9
14-01-00 16:00,2.8
14-01-00 15:00,2.9
14-01-00 14:00,
14-01-00 13:00,
14-01-00 12:00,
14-01-00 11:00,
14-01-00 10:00,
14-01-00 09:00,2.8
14-01-00 08:00,3.4
14-01-00 07:00,2.7
14-01-00 06:00,2.4
14-01-00 05:00,2.4
14-01-00 04:00,2.3
14-01-00 03:00,2.2
14-01-00 02:00,2.2
14-01-00 01:00,2.2
14-01-00 00:00,2.1
13-01-00 23:00,2.1
13-01-00 22:00,2.4
13-01-00 21:00,2.6
13-01-00 20:00,2.8
13-01-00 19:00,2.8
13-01-00 18:00,3.3
13-01-00 17:00,3.7
13-01-00 16:00,4.2
13-01-00 15:00,3.9
13-01-00 14:00,3.3
13-01-00 13:00,3.1
13-01-00 12:00,3.1
13-01-00 11:00,3.7
13-01-00 10:00,3.4
13-01-00 09:00,2.8
13-01-00 08:00,2.8
13-01-00 07:00,2.4
13-01-00 06:00,2.2
13-01-00 05:00,2.2
13-01-00 04:00,2.1
13-01-00 03:00,2.1
13-01-00 02:00,2.2
13-01-00 01:00,2.3
13-01-00 00:00,2.5
12-01-00 23:00,2.2
12-01-00 22:00,2.4
12-01-00 21:00,2.4
12-01-00 20:00,3.0
12-01-00 19:00,3.6
12-01-00 18:00,3.4
12-01-00 17:00,4.7
12-01-00 16:00,3.6
12-01-00 15:00,2.6
12-01-00 14:00,2.4
12-01-00 13:00,2.3
12-01-00 12:00,2.6
12-01-00 11:00,2.9
12-01-00 10:00,2.5
12-01-00 09:00,2.7
12-01-00 08:00,2.8
12-01-00 07:00,2.7
12-01-00 06:00,2.4
12-01-00 05:00,2.1
12-01-00 04:00,2.0
12-01-00 03:00,2.0
12-01-00 02:00,2.0
12-01-00 01:00,1.8
12-01-00 00:00,1.9
11-01-00 23:00,2.2
11-01-00 22:00,2.4
11-01-00 21:00,2.3
11-01-00 20:00,2.5
11-01-00 19:00,2.8
11-01-00 18:00,3.1
11-01-00 17:00,2.3
11-01-00 16:00,2.2
11-01-00 15:00,2.7
11-01-00 14:00,2.8
11-01-00 13:00,1.7
11-01-00 12:00,2.2
11-01-00 11:00,1.9
11-01-00 10:00,5.0
11-01-00 09:00,6.1
11-01-00 08:00,3.0
11-01-00 07:00,2.4
11-01-00 06:00,2.3
11-01-00 05:00,1.4
11-01-00 04:00,1.4
11-01-00 03:00,1.4
11-01-00 02:00,1.4
11-01-00 01:00,1.4
11-01-00 00:00,1.6
10-01-00 23:00,1.9
10-01-00 22:00,1.9
10-01-00 21:00,2.4
10-01-00 20:00,2.5
10-01-00 19:00,
10-01-00 18:00,
10-01-00 17:00,
10-01-00 16:00,
10-01-00 15:00,
10-01-00 14:00,2.4
10-01-00 13:00,3.3
10-01-00 12:00,2.8
10-01-00 11:00,5.5
10-01-00 10:00,3.6
10-01-00 09:00,4.1
10-01-00 08:00,4.3
10-01-00 07:00,2.7
10-01-00 06:00,2.0
10-01-00 05:00,1.9
10-01-00 04:00,2.0
10-01-00 03:00,2.3
10-01-00 02:00,3.8
10-01-00 01:00,5.6
10-01-00 00:00,5.8
09-01-00 23:00,6.1
09-01-00 22:00,7.4
09-01-00 21:00,7.4
09-01-00 20:00,6.6
09-01-00 19:00,7.0
09-01-00 18:00,7.0
09-01-00 17:00,5.3
09-01-00 16:00,5.8
09-01-00 15:00,5.4
09-01-00 14:00,4.9
09-01-00 13:00,4.9
09-01-00 12:00,5.2
09-01-00 11:00,5.5
09-01-00 10:00,4.7
09-01-00 09:00,4.8
09-01-00 08:00,4.5
09-01-00 07:00,4.3
09-01-00 06:00,4.3
09-01-00 05:00,4.2
09-01-00 04:00,4.4
09-01-00 03:00,4.3
09-01-00 02:00,4.2
09-01-00 01:00,4.2
09-01-00 00:00,4.6
08-01-00 23:00,4.8
08-01-00 22:00,4.7
08-01-00 21:00,5.4
08-01-00 20:00,5.5
08-01-00 19:00,5.5
08-01-00 18:00,5.4
08-01-00 17:00,4.7
08-01-00 16:00,4.3
08-01-00 15:00,3.8
08-01-00 14:00,3.2
08-01-00 13:00,3.6
08-01-00 12:00,4.2
08-01-00 11:00,5.0
08-01-00 10:00,5.2
08-01-00 09:00,3.9
08-01-00 08:00,3.8
08-01-00 07:00,3.8
08-01-00 06:00,4.1
08-01-00 05:00,3.7
08-01-00 04:00,3.1
08-01-00 03:00,3.0
08-01-00 02:00,3.2
08-01-00 01:00,3.0
08-01-00 00:00,3.0
07-01-00 23:00,3.0
07-01-00 22:00,2.9
07-01-00 21:00,3.4
07-01-00 20:00,3.7
07-01-00 19:00,3.9
07-01-00 18:00,4.2
07-01-00 17:00,4.5
07-01-00 16:00,4.2
07-01-00 15:00,4.1
07-01-00 14:00,4.1
07-01-00 13:00,4.4
07-01-00 12:00,4.5
07-01-00 11:00,5.0
07-01-00 10:00,4.4
07-01-00 09:00,4.2
07-01-00 08:00,5.8
07-01-00 07:00,4.0
07-01-00 06:00,2.6
07-01-00 05:00,2.2
07-01-00 04:00,2.4
07-01-00 03:00,2.9
07-01-00 02:00,2.9
07-01-00 01:00,2.8
07-01-00 00:00,
06-01-00 23:00,
06-01-00 22:00,
06-01-00 21:00,
06-01-00 20:00,
06-01-00 19:00,3.0
06-01-00 18:00,2.3
06-01-00 17:00,2.2
06-01-00 16:00,1.7
06-01-00 15:00,2.1
06-01-00 14:00,1.7
06-01-00 13:00,2.0
06-01-00 12:00,1.9
06-01-00 11:00,1.9
06-01-00 10:00,2.3
06-01-00 09:00,2.8
06-01-00 08:00,2.8
06-01-00 07:00,2.2
06-01-00 06:00,2.2
06-01-00 05:00,2.0
06-01-00 04:00,1.8
06-01-00 03:00,1.9
06-01-00 02:00,2.0
06-01-00 01:00,2.6
06-01-00 00:00,3.3
05-01-00 23:00,4.3
05-01-00 22:00,6.7
05-01-00 21:00,11.0
05-01-00 20:00,13.7
05-01-00 19:00,7.0
05-01-00 18:00,7.0
05-01-00 17:00,8.5
05-01-00 16:00,2.8
05-01-00 15:00,2.5
05-01-00 14:00,2.3
05-01-00 13:00,1.6
05-01-00 12:00,1.8
05-01-00 11:00,1.9
05-01-00 10:00,2.1
05-01-00 09:00,2.0
05-01-00 08:00,1.9
05-01-00 07:00,1.6
05-01-00 06:00,1.7
05-01-00 05:00,1.2
05-01-00 04:00,1.3
05-01-00 03:00,1.3
05-01-00 02:00,1.3
05-01-00 01:00,1.4
05-01-00 00:00,1.6
04-01-00 23:00,1.9
04-01-00 22:00,1.9
04-01-00 21:00,2.1
04-01-00 20:00,2.3
04-01-00 19:00,3.1
04-01-00 18:00,3.5
04-01-00 17:00,3.3
04-01-00 16:00,2.8
04-01-00 15:00,3.1
04-01-00 14:00,3.2
04-01-00 13:00,2.6
04-01-00 12:00,2.7
04-01-00 11:00,3.1
04-01-00 10:00,3.1
04-01-00 09:00,2.5
04-01-00 08:00,3.4
04-01-00 07:00,1.5
04-01-00 06:00,1.2
04-01-00 05:00,1.4
04-01-00 04:00,1.5
04-01-00 03:00,1.4
04-01-00 02:00,1.6
04-01-00 01:00,1.7
04-01-00 00:00,1.8
03-01-00 23:00,1.9
03-01-00 22:00,2.0
03-01-00 21:00,2.0
03-01-00 20:00,2.6
03-01-00 19:00,2.1
03-01-00 18:00,3.1
03-01-00 17:00,4.1
03-01-00 16:00,2.9
03-01-00 15:00,2.3
03-01-00 14:00,2.2
03-01-00 13:00,2.3
03-01-00 12:00,2.4
03-01-00 11:00,2.7
03-01-00 10:00,2.7
03-01-00 09:00,2.1
03-01-00 08:00,2.9
03-01-00 07:00,2.6
03-01-00 06:00,1.4
03-01-00 05:00,
03-01-00 04:00,
03-01-00 03:00,
03-01-00 02:00,
03-01-00 01:00,
03-01-00 00:00,1.6
02-01-00 23:00,2.1
02-01-00 22:00,2.4
02-01-00 21:00,2.9
02-01-00 20:00,2.5
02-01-00 19:00,3.1
02-01-00 18:00,3.8
02-01-00 17:00,3.2
02-01-00 16:00,2.5
02-01-00 15:00,2.7
02-01-00 14:00,2.2
02-01-00 13:00,2.8
02-01-00 12:00,2.6
02-01-00 11:00,3.5
02-01-00 10:00,2.5
02-01-00 09:00,0.8
02-01-00 08:00,0.9
02-01-00 07:00,1.0
02-01-00 06:00,1.3
02-01-00 05:00,1.9
02-01-00 04:00,2.4
02-01-00 03:00,2.6
02-01-00 02:00,3.2
02-01-00 01:00,4.0
02-01-00 00:00,5.0
01-01-00 23:00,3.9
01-01-00 22:00,6.3
01-01-00 21:00,4.3
01-01-00 20:00,4.6
01-01-00 19:00,4.2
01-01-00 18:00,4.6
01-01-00 17:00,3.9
01-01-00 16:00,3.9
01-01-00 15:00,4.0
01-01-00 14:00,3.8
01-01-00 13:00,4.3
01-01-00 12:00,3.9
01-01-00 11:00,3.2
01-01-00 10:00,3.1
01-01-00 09:00,3.2
01-01-00 08:00,2.9
01-01-00 07:00,2.9
01-01-00 06:00,2.8
01-01-00 05:00,2.8
01-01-00 04:00,2.9
01-01-00 03:00,3.0
01-01-00 02:00,3.1
01-01-00 01:00,3.2

