Datum Zeit,Leipzig-Mitte PM10
,µg/m³
31-01-00,15
30-01-00,19
29-01-00,17
28-01-00,49
27-01-00,39
26-01-00,41
25-01-00,43
24-01-00,
23-01-00,35
22-01-00,19
21-01-00,23
20-01-00,19
19-01-00,33
18-01-00,17
17-01-00,12
16-01-00,31
15-01-00,64
14-01-00,
13-01-00,
12-01-00,
11-01-00,
10-01-00,
09-01-00,
08-01-00,
07-01-00,
06-01-00,
05-01-00,
04-01-00,
03-01-00,
02-01-00,
01-01-00,

