Datum Zeit,Freiberg SO2
,µg/m³
01-02-00 00:00,3.7
31-01-00 23:00,3.9
31-01-00 22:00,4.2
31-01-00 21:00,
31-01-00 20:00,3.7
31-01-00 19:00,4.0
31-01-00 18:00,5.3
31-01-00 17:00,4.5
31-01-00 16:00,4.0
31-01-00 15:00,4.5
31-01-00 14:00,4.4
31-01-00 13:00,4.3
31-01-00 12:00,4.8
31-01-00 11:00,5.2
31-01-00 10:00,4.9
31-01-00 09:00,4.6
31-01-00 08:00,3.7
31-01-00 07:00,3.9
31-01-00 06:00,2.9
31-01-00 05:00,3.7
31-01-00 04:00,2.3
31-01-00 03:00,3.2
31-01-00 02:00,2.7
31-01-00 01:00,2.2
31-01-00 00:00,1.8
30-01-00 23:00,1.8
30-01-00 22:00,
30-01-00 21:00,3.5
30-01-00 20:00,3.0
30-01-00 19:00,2.1
30-01-00 18:00,2.5
30-01-00 17:00,2.5
30-01-00 16:00,2.1
30-01-00 15:00,1.4
30-01-00 14:00,2.4
30-01-00 13:00,2.4
30-01-00 12:00,1.7
30-01-00 11:00,1.9
30-01-00 10:00,2.0
30-01-00 09:00,1.6
30-01-00 08:00,1.4
30-01-00 07:00,2.2
30-01-00 06:00,1.4
30-01-00 05:00,1.0
30-01-00 04:00,1.1
30-01-00 03:00,1.2
30-01-00 02:00,1.1
30-01-00 01:00,1.8
30-01-00 00:00,2.3
29-01-00 23:00,2.3
29-01-00 22:00,
29-01-00 21:00,3.2
29-01-00 20:00,3.1
29-01-00 19:00,3.4
29-01-00 18:00,2.7
29-01-00 17:00,2.9
29-01-00 16:00,3.1
29-01-00 15:00,3.5
29-01-00 14:00,3.6
29-01-00 13:00,4.2
29-01-00 12:00,5.3
29-01-00 11:00,5.5
29-01-00 10:00,5.1
29-01-00 09:00,4.2
29-01-00 08:00,4.6
29-01-00 07:00,3.7
29-01-00 06:00,4.1
29-01-00 05:00,4.4
29-01-00 04:00,4.2
29-01-00 03:00,4.8
29-01-00 02:00,4.9
29-01-00 01:00,6.1
29-01-00 00:00,6.7
28-01-00 23:00,
28-01-00 22:00,5.9
28-01-00 21:00,7.8
28-01-00 20:00,9.9
28-01-00 19:00,9.2
28-01-00 18:00,8.6
28-01-00 17:00,9.0
28-01-00 16:00,9.3
28-01-00 15:00,9.8
28-01-00 14:00,9.8
28-01-00 13:00,9.6
28-01-00 12:00,10.1
28-01-00 11:00,10.0
28-01-00 10:00,10.2
28-01-00 09:00,10.2
28-01-00 08:00,12.3
28-01-00 07:00,13.1
28-01-00 06:00,13.7
28-01-00 05:00,13.1
28-01-00 04:00,10.4
28-01-00 03:00,9.4
28-01-00 02:00,8.9
28-01-00 01:00,9.9
28-01-00 00:00,8.2
27-01-00 23:00,
27-01-00 22:00,8.8
27-01-00 21:00,9.3
27-01-00 20:00,11.0
27-01-00 19:00,11.2
27-01-00 18:00,10.8
27-01-00 17:00,10.9
27-01-00 16:00,10.0
27-01-00 15:00,8.9
27-01-00 14:00,9.0
27-01-00 13:00,8.5
27-01-00 12:00,
27-01-00 11:00,9.7
27-01-00 10:00,8.8
27-01-00 09:00,7.5
27-01-00 08:00,7.5
27-01-00 07:00,6.7
27-01-00 06:00,5.9
27-01-00 05:00,6.2
27-01-00 04:00,6.4
27-01-00 03:00,6.6
27-01-00 02:00,6.7
27-01-00 01:00,6.2
27-01-00 00:00,10.2
26-01-00 23:00,10.5
26-01-00 22:00,11.1
26-01-00 21:00,11.8
26-01-00 20:00,12.5
26-01-00 19:00,14.4
26-01-00 18:00,15.5
26-01-00 17:00,16.7
26-01-00 16:00,18.2
26-01-00 15:00,18.1
26-01-00 14:00,19.0
26-01-00 13:00,
26-01-00 12:00,
26-01-00 11:00,19.5
26-01-00 10:00,17.8
26-01-00 09:00,16.9
26-01-00 08:00,
26-01-00 07:00,13.0
26-01-00 06:00,12.4
26-01-00 05:00,8.7
26-01-00 04:00,7.2
26-01-00 03:00,6.7
26-01-00 02:00,6.6
26-01-00 01:00,6.4
26-01-00 00:00,4.4
25-01-00 23:00,4.3
25-01-00 22:00,5.8
25-01-00 21:00,7.4
25-01-00 20:00,9.0
25-01-00 19:00,11.6
25-01-00 18:00,19.1
25-01-00 17:00,58.8
25-01-00 16:00,28.0
25-01-00 15:00,
25-01-00 14:00,
25-01-00 13:00,
25-01-00 12:00,
25-01-00 11:00,15.0
25-01-00 10:00,16.2
25-01-00 09:00,12.5
25-01-00 08:00,8.8
25-01-00 07:00,5.5
25-01-00 06:00,4.0
25-01-00 05:00,3.8
25-01-00 04:00,2.2
25-01-00 03:00,1.9
25-01-00 02:00,2.6
25-01-00 01:00,4.7
25-01-00 00:00,4.1
24-01-00 23:00,4.4
24-01-00 22:00,5.8
24-01-00 21:00,6.3
24-01-00 20:00,8.3
24-01-00 19:00,10.2
24-01-00 18:00,13.0
24-01-00 17:00,17.1
24-01-00 16:00,22.9
24-01-00 15:00,19.1
24-01-00 14:00,
24-01-00 13:00,
