Datum Zeit,Borna SO2
,µg/m³
01-02-00 00:00,
31-01-00 23:00,5.1
31-01-00 22:00,3.9
31-01-00 21:00,5.1
31-01-00 20:00,6.0
31-01-00 19:00,5.2
31-01-00 18:00,5.4
31-01-00 17:00,5.2
31-01-00 16:00,4.7
31-01-00 15:00,4.6
31-01-00 14:00,5.1
31-01-00 13:00,4.5
31-01-00 12:00,4.8
31-01-00 11:00,5.4
31-01-00 10:00,5.4
31-01-00 09:00,5.5
31-01-00 08:00,
31-01-00 07:00,6.9
31-01-00 06:00,6.3
31-01-00 05:00,5.6
31-01-00 04:00,5.8
31-01-00 03:00,6.9
31-01-00 02:00,7.3
31-01-00 01:00,3.7
31-01-00 00:00,
30-01-00 23:00,3.6
30-01-00 22:00,4.7
30-01-00 21:00,9.3
30-01-00 20:00,7.0
30-01-00 19:00,4.4
30-01-00 18:00,3.4
30-01-00 17:00,2.6
30-01-00 16:00,2.7
30-01-00 15:00,2.5
30-01-00 14:00,2.3
30-01-00 13:00,2.7
30-01-00 12:00,3.4
30-01-00 11:00,3.7
30-01-00 10:00,3.8
30-01-00 09:00,3.0
30-01-00 08:00,
30-01-00 07:00,2.5
30-01-00 06:00,2.8
30-01-00 05:00,3.4
30-01-00 04:00,2.7
30-01-00 03:00,2.9
30-01-00 02:00,1.6
30-01-00 01:00,3.2
30-01-00 00:00,
29-01-00 23:00,8.0
29-01-00 22:00,4.5
29-01-00 21:00,4.2
29-01-00 20:00,3.9
29-01-00 19:00,3.2
29-01-00 18:00,4.5
29-01-00 17:00,4.7
29-01-00 16:00,4.6
29-01-00 15:00,5.6
29-01-00 14:00,6.4
29-01-00 13:00,5.3
29-01-00 12:00,4.3
29-01-00 11:00,5.1
29-01-00 10:00,4.5
29-01-00 09:00,
29-01-00 08:00,4.9
29-01-00 07:00,4.7
29-01-00 06:00,4.1
29-01-00 05:00,4.1
29-01-00 04:00,4.8
29-01-00 03:00,6.1
29-01-00 02:00,6.3
29-01-00 01:00,6.3
29-01-00 00:00,
28-01-00 23:00,8.5
28-01-00 22:00,8.9
28-01-00 21:00,12.5
28-01-00 20:00,14.2
28-01-00 19:00,12.3
28-01-00 18:00,14.3
28-01-00 17:00,15.5
28-01-00 16:00,9.9
28-01-00 15:00,11.2
28-01-00 14:00,14.4
28-01-00 13:00,15.4
28-01-00 12:00,17.2
28-01-00 11:00,18.9
28-01-00 10:00,16.4
28-01-00 09:00,
28-01-00 08:00,13.6
28-01-00 07:00,13.9
28-01-00 06:00,14.0
28-01-00 05:00,13.0
28-01-00 04:00,11.7
28-01-00 03:00,11.1
28-01-00 02:00,10.0
28-01-00 01:00,9.6
28-01-00 00:00,9.8
27-01-00 23:00,9.7
27-01-00 22:00,10.2
27-01-00 21:00,11.5
27-01-00 20:00,11.5
27-01-00 19:00,11.3
27-01-00 18:00,12.2
27-01-00 17:00,15.3
27-01-00 16:00,14.8
27-01-00 15:00,18.4
27-01-00 14:00,12.9
27-01-00 13:00,10.3
27-01-00 12:00,11.8
27-01-00 11:00,12.2
27-01-00 10:00,
27-01-00 09:00,11.3
27-01-00 08:00,10.6
27-01-00 07:00,10.7
27-01-00 06:00,9.2
27-01-00 05:00,9.2
27-01-00 04:00,9.4
27-01-00 03:00,8.7
27-01-00 02:00,7.6
27-01-00 01:00,7.1
27-01-00 00:00,8.4
26-01-00 23:00,9.7
26-01-00 22:00,8.9
26-01-00 21:00,9.8
26-01-00 20:00,10.9
26-01-00 19:00,11.9
26-01-00 18:00,13.1
26-01-00 17:00,13.6
26-01-00 16:00,15.2
26-01-00 15:00,17.3
26-01-00 14:00,17.4
26-01-00 13:00,19.7
26-01-00 12:00,20.7
26-01-00 11:00,19.0
26-01-00 10:00,
26-01-00 09:00,14.0
26-01-00 08:00,13.6
