Datum Zeit,Borna O3
23-01-00 09:00,55
23-01-00 08:00,52
23-01-00 07:00,48
23-01-00 06:00,42
23-01-00 05:00,42
23-01-00 04:00,42
23-01-00 03:00,37
23-01-00 02:00,28
23-01-00 01:00,21
23-01-00 00:00,18
22-01-00 23:00,15
22-01-00 22:00,7
22-01-00 21:00,2
22-01-00 20:00,5
22-01-00 19:00,3
22-01-00 18:00,11
22-01-00 17:00,16
22-01-00 16:00,16
22-01-00 15:00,22
22-01-00 14:00,28
22-01-00 13:00,27
22-01-00 12:00,
22-01-00 11:00,23
22-01-00 10:00,27
22-01-00 09:00,27
22-01-00 08:00,27
22-01-00 07:00,32
22-01-00 06:00,30
22-01-00 05:00,27
22-01-00 04:00,34
22-01-00 03:00,34
22-01-00 02:00,30
22-01-00 01:00,15
22-01-00 00:00,17
21-01-00 23:00,29
21-01-00 22:00,52
21-01-00 21:00,50
21-01-00 20:00,47
21-01-00 19:00,48
21-01-00 18:00,57
21-01-00 17:00,61
21-01-00 16:00,65
21-01-00 15:00,67
21-01-00 14:00,65
21-01-00 13:00,
21-01-00 12:00,58
21-01-00 11:00,63
21-01-00 10:00,54
21-01-00 09:00,64
21-01-00 08:00,60
21-01-00 07:00,47
21-01-00 06:00,56
21-01-00 05:00,52
21-01-00 04:00,43
21-01-00 03:00,37
21-01-00 02:00,33
21-01-00 01:00,33
21-01-00 00:00,34
20-01-00 23:00,29
20-01-00 22:00,25
20-01-00 21:00,25
20-01-00 20:00,22
20-01-00 19:00,23
20-01-00 18:00,26
20-01-00 17:00,26
20-01-00 16:00,27
20-01-00 15:00,30
20-01-00 14:00,32
20-01-00 13:00,
20-01-00 12:00,25
20-01-00 11:00,21
20-01-00 10:00,18
20-01-00 09:00,22
20-01-00 08:00,20
20-01-00 07:00,23
20-01-00 06:00,22
20-01-00 05:00,16
20-01-00 04:00,23
20-01-00 03:00,20
20-01-00 02:00,17
20-01-00 01:00,20
20-01-00 00:00,16
19-01-00 23:00,12
19-01-00 22:00,21
19-01-00 21:00,26
19-01-00 20:00,25
19-01-00 19:00,29
19-01-00 18:00,30
19-01-00 17:00,45
19-01-00 16:00,50
19-01-00 15:00,48
19-01-00 14:00,
19-01-00 13:00,
19-01-00 12:00,
19-01-00 11:00,
19-01-00 10:00,12
19-01-00 09:00,14
19-01-00 08:00,
19-01-00 07:00,40
19-01-00 06:00,39
19-01-00 05:00,40
19-01-00 04:00,39
19-01-00 03:00,40
19-01-00 02:00,42
19-01-00 01:00,46
19-01-00 00:00,40
18-01-00 23:00,42
18-01-00 22:00,53
18-01-00 21:00,54
18-01-00 20:00,45
18-01-00 19:00,46
18-01-00 18:00,50
18-01-00 17:00,55
18-01-00 16:00,57
18-01-00 15:00,51
18-01-00 14:00,42
18-01-00 13:00,56
18-01-00 12:00,63
18-01-00 11:00,62
18-01-00 10:00,45
18-01-00 09:00,44
18-01-00 08:00,
18-01-00 07:00,50
18-01-00 06:00,55
18-01-00 05:00,59
18-01-00 04:00,55
18-01-00 03:00,57
18-01-00 02:00,54
18-01-00 01:00,56
18-01-00 00:00,52
17-01-00 23:00,51
17-01-00 22:00,48
17-01-00 21:00,47
17-01-00 20:00,48
17-01-00 19:00,47
17-01-00 18:00,47
17-01-00 17:00,37
17-01-00 16:00,35
17-01-00 15:00,37
17-01-00 14:00,30
17-01-00 13:00,37
17-01-00 12:00,33
17-01-00 11:00,20
17-01-00 10:00,13
17-01-00 09:00,
17-01-00 08:00,22
17-01-00 07:00,26
17-01-00 06:00,36
17-01-00 05:00,35
17-01-00 04:00,32
17-01-00 03:00,34
17-01-00 02:00,29
17-01-00 01:00,33
17-01-00 00:00,31
16-01-00 23:00,29
16-01-00 22:00,27
16-01-00 21:00,26
16-01-00 20:00,26
16-01-00 19:00,23
16-01-00 18:00,21
16-01-00 17:00,20
16-01-00 16:00,23
16-01-00 15:00,21
16-01-00 14:00,24
16-01-00 13:00,26
16-01-00 12:00,22
16-01-00 11:00,18
16-01-00 10:00,13
16-01-00 09:00,
16-01-00 08:00,10
16-01-00 07:00,8
16-01-00 06:00,7
16-01-00 05:00,8
16-01-00 04:00,8
16-01-00 03:00,9
16-01-00 02:00,21
16-01-00 01:00,20
16-01-00 00:00,7
15-01-00 23:00,3
15-01-00 22:00,2
15-01-00 21:00,1
15-01-00 20:00,3
15-01-00 19:00,4
15-01-00 18:00,7
15-01-00 17:00,4
15-01-00 16:00,2
15-01-00 15:00,3
15-01-00 14:00,3
15-01-00 13:00,3
15-01-00 12:00,2
15-01-00 11:00,1
15-01-00 10:00,
15-01-00 09:00,1
15-01-00 08:00,1
15-01-00 07:00,1
15-01-00 06:00,1
15-01-00 05:00,1
15-01-00 04:00,1
15-01-00 03:00,1
15-01-00 02:00,1
15-01-00 01:00,1
15-01-00 00:00,1
14-01-00 23:00,1
14-01-00 22:00,1
14-01-00 21:00,1
14-01-00 20:00,2
14-01-00 19:00,2
14-01-00 18:00,2
14-01-00 17:00,2
14-01-00 16:00,2
14-01-00 15:00,4
14-01-00 14:00,6
14-01-00 13:00,10
14-01-00 12:00,11
14-01-00 11:00,8
14-01-00 10:00,
14-01-00 09:00,6
14-01-00 08:00,10
14-01-00 07:00,14
14-01-00 06:00,23
14-01-00 05:00,23
14-01-00 04:00,25
14-01-00 03:00,25
14-01-00 02:00,25
14-01-00 01:00,21
14-01-00 00:00,26
13-01-00 23:00,27
13-01-00 22:00,24
13-01-00 21:00,22
13-01-00 20:00,20
13-01-00 19:00,15
13-01-00 18:00,13
13-01-00 17:00,9
13-01-00 16:00,14
13-01-00 15:00,15
13-01-00 14:00,19
13-01-00 13:00,19
13-01-00 12:00,18
13-01-00 11:00,
13-01-00 10:00,7
13-01-00 09:00,1
13-01-00 08:00,2
13-01-00 07:00,2
13-01-00 06:00,2
13-01-00 05:00,3
13-01-00 04:00,3
13-01-00 03:00,4
13-01-00 02:00,6
13-01-00 01:00,8
13-01-00 00:00,10
12-01-00 23:00,8
12-01-00 22:00,10
12-01-00 21:00,8
12-01-00 20:00,7
12-01-00 19:00,8
12-01-00 18:00,6
12-01-00 17:00,6
12-01-00 16:00,9
12-01-00 15:00,13
12-01-00 14:00,13
12-01-00 13:00,14
12-01-00 12:00,13
12-01-00 11:00,
12-01-00 10:00,6
12-01-00 09:00,4
12-01-00 08:00,4
12-01-00 07:00,3
12-01-00 06:00,3
12-01-00 05:00,6
12-01-00 04:00,7
12-01-00 03:00,12
12-01-00 02:00,8
12-01-00 01:00,8
12-01-00 00:00,8
11-01-00 23:00,4
11-01-00 22:00,2
11-01-00 21:00,3
11-01-00 20:00,3
11-01-00 19:00,3
11-01-00 18:00,1
11-01-00 17:00,3
11-01-00 16:00,8
11-01-00 15:00,10
11-01-00 14:00,9
11-01-00 13:00,8
11-01-00 12:00,
11-01-00 11:00,5
11-01-00 10:00,3
11-01-00 09:00,2
11-01-00 08:00,1
11-01-00 07:00,1
11-01-00 06:00,1
11-01-00 05:00,1
11-01-00 04:00,6
11-01-00 03:00,11
11-01-00 02:00,14
11-01-00 01:00,13
11-01-00 00:00,12
10-01-00 23:00,9
10-01-00 22:00,5
10-01-00 21:00,10
10-01-00 20:00,11
10-01-00 19:00,11
10-01-00 18:00,17
10-01-00 17:00,13
10-01-00 16:00,9
10-01-00 15:00,9
10-01-00 14:00,7
10-01-00 13:00,11
10-01-00 12:00,
10-01-00 11:00,5
10-01-00 10:00,
10-01-00 09:00,1
10-01-00 08:00,1
10-01-00 07:00,7
10-01-00 06:00,24
10-01-00 05:00,25
10-01-00 04:00,33
10-01-00 03:00,32
10-01-00 02:00,29
10-01-00 01:00,30
10-01-00 00:00,15
09-01-00 23:00,1
09-01-00 22:00,1
09-01-00 21:00,1
09-01-00 20:00,1
09-01-00 19:00,1
09-01-00 18:00,1
09-01-00 17:00,1
09-01-00 16:00,1
09-01-00 15:00,2
09-01-00 14:00,3
09-01-00 13:00,
09-01-00 12:00,3
09-01-00 11:00,6
09-01-00 10:00,7
09-01-00 09:00,10
09-01-00 08:00,14
09-01-00 07:00,12
09-01-00 06:00,13
09-01-00 05:00,15
09-01-00 04:00,16
09-01-00 03:00,21
09-01-00 02:00,22
09-01-00 01:00,25
09-01-00 00:00,26
08-01-00 23:00,23
08-01-00 22:00,23
08-01-00 21:00,23
08-01-00 20:00,27
08-01-00 19:00,27
08-01-00 18:00,27
08-01-00 17:00,27
08-01-00 16:00,30
08-01-00 15:00,35
08-01-00 14:00,31
08-01-00 13:00,
08-01-00 12:00,11
08-01-00 11:00,6
08-01-00 10:00,7
08-01-00 09:00,9
08-01-00 08:00,10
08-01-00 07:00,13
08-01-00 06:00,13
08-01-00 05:00,13
08-01-00 04:00,12
08-01-00 03:00,9
08-01-00 02:00,11
08-01-00 01:00,13
08-01-00 00:00,18
07-01-00 23:00,15
07-01-00 22:00,11
07-01-00 21:00,12
07-01-00 20:00,10
07-01-00 19:00,10
07-01-00 18:00,3
07-01-00 17:00,2
07-01-00 16:00,3
07-01-00 15:00,6
07-01-00 14:00,7
07-01-00 13:00,
07-01-00 12:00,
07-01-00 11:00,
07-01-00 10:00,1
07-01-00 09:00,1
07-01-00 08:00,1
07-01-00 07:00,3
07-01-00 06:00,6
07-01-00 05:00,9
07-01-00 04:00,16
07-01-00 03:00,
07-01-00 02:00,23
07-01-00 01:00,26
07-01-00 00:00,29
06-01-00 23:00,31
06-01-00 22:00,33
06-01-00 21:00,25
06-01-00 20:00,24
06-01-00 19:00,20
06-01-00 18:00,20
06-01-00 17:00,12
06-01-00 16:00,11
06-01-00 15:00,24
06-01-00 14:00,24
06-01-00 13:00,22
06-01-00 12:00,16
06-01-00 11:00,13
06-01-00 10:00,9
06-01-00 09:00,2
06-01-00 08:00,3
06-01-00 07:00,10
06-01-00 06:00,14
06-01-00 05:00,18
06-01-00 04:00,16
06-01-00 03:00,
06-01-00 02:00,21
06-01-00 01:00,17
06-01-00 00:00,12
05-01-00 23:00,9
05-01-00 22:00,11
05-01-00 21:00,4
05-01-00 20:00,1
05-01-00 19:00,1
05-01-00 18:00,2
05-01-00 17:00,7
05-01-00 16:00,17
05-01-00 15:00,31
05-01-00 14:00,36
05-01-00 13:00,40
05-01-00 12:00,39
05-01-00 11:00,35
05-01-00 10:00,23
05-01-00 09:00,24
05-01-00 08:00,35
05-01-00 07:00,42
05-01-00 06:00,52
05-01-00 05:00,50
05-01-00 04:00,
05-01-00 03:00,44
05-01-00 02:00,35
05-01-00 01:00,32
05-01-00 00:00,31
04-01-00 23:00,31
04-01-00 22:00,29
04-01-00 21:00,26
04-01-00 20:00,25
04-01-00 19:00,18
04-01-00 18:00,13
04-01-00 17:00,13
04-01-00 16:00,11
04-01-00 15:00,10
04-01-00 14:00,6
04-01-00 13:00,6
04-01-00 12:00,8
04-01-00 11:00,9
04-01-00 10:00,16
04-01-00 09:00,20
04-01-00 08:00,21
04-01-00 07:00,27
04-01-00 06:00,37
04-01-00 05:00,38
04-01-00 04:00,
04-01-00 03:00,34
04-01-00 02:00,36
04-01-00 01:00,38
04-01-00 00:00,39
03-01-00 23:00,33
03-01-00 22:00,31
03-01-00 21:00,28
03-01-00 20:00,26
03-01-00 19:00,17
03-01-00 18:00,21
03-01-00 17:00,19
03-01-00 16:00,19
03-01-00 15:00,19
03-01-00 14:00,21
03-01-00 13:00,20
03-01-00 12:00,21
03-01-00 11:00,20
03-01-00 10:00,22
03-01-00 09:00,20
03-01-00 08:00,13
03-01-00 07:00,10
03-01-00 06:00,16
03-01-00 05:00,
03-01-00 04:00,24
03-01-00 03:00,28
03-01-00 02:00,28
03-01-00 01:00,28
03-01-00 00:00,27
02-01-00 23:00,22
02-01-00 22:00,18
02-01-00 21:00,20
02-01-00 20:00,14
02-01-00 19:00,14
02-01-00 18:00,15
02-01-00 17:00,16
02-01-00 16:00,33
02-01-00 15:00,41
02-01-00 14:00,43
02-01-00 13:00,41
02-01-00 12:00,38
02-01-00 11:00,32
02-01-00 10:00,34
02-01-00 09:00,37
02-01-00 08:00,40
02-01-00 07:00,44
02-01-00 06:00,48
02-01-00 05:00,
02-01-00 04:00,49
02-01-00 03:00,50
02-01-00 02:00,53
02-01-00 01:00,54
02-01-00 00:00,48
01-01-00 23:00,32
01-01-00 22:00,19
01-01-00 21:00,10
01-01-00 20:00,13
01-01-00 19:00,12
01-01-00 18:00,9
01-01-00 17:00,10
01-01-00 16:00,15
01-01-00 15:00,20
01-01-00 14:00,21
01-01-00 13:00,18
01-01-00 12:00,22
01-01-00 11:00,25
01-01-00 10:00,25
01-01-00 09:00,21
01-01-00 08:00,20
01-01-00 07:00,24
01-01-00 06:00,
01-01-00 05:00,15
01-01-00 04:00,11
01-01-00 03:00,11
01-01-00 02:00,8
01-01-00 01:00,4

