Datum Zeit,Schwartenberg PM2.5
,µg/m³
31-01-00,
30-01-00,
29-01-00,
28-01-00,
27-01-00,
26-01-00,
25-01-00,
24-01-00,12.15
23-01-00,16.88
22-01-00,9.44
21-01-00,3.71
20-01-00,5.11
19-01-00,4.65
18-01-00,2.39
17-01-00,2.06
16-01-00,10.44
15-01-00,18.82
14-01-00,
13-01-00,
12-01-00,
11-01-00,
10-01-00,
09-01-00,
08-01-00,
07-01-00,
06-01-00,
05-01-00,
04-01-00,
03-01-00,
02-01-00,
01-01-00,

