Datum Zeit,Radebeul-Wahnsdorf SO2
,µg/m³
01-02-00 00:00,7.3
31-01-00 23:00,10.6
31-01-00 22:00,8.1
31-01-00 21:00,8.7
31-01-00 20:00,6.8
31-01-00 19:00,5.1
31-01-00 18:00,4.9
31-01-00 17:00,5.1
31-01-00 16:00,3.3
31-01-00 15:00,1.1
31-01-00 14:00,1.8
31-01-00 13:00,1.4
31-01-00 12:00,2.0
31-01-00 11:00,1.2
31-01-00 10:00,2.0
31-01-00 09:00,1.6
31-01-00 08:00,1.7
31-01-00 07:00,1.7
31-01-00 06:00,1.2
31-01-00 05:00,1.0
31-01-00 04:00,1.8
31-01-00 03:00,
31-01-00 02:00,1.2
31-01-00 01:00,1.7
31-01-00 00:00,2.4
30-01-00 23:00,5.1
30-01-00 22:00,8.2
30-01-00 21:00,5.6
30-01-00 20:00,6.1
30-01-00 19:00,2.6
30-01-00 18:00,1.6
30-01-00 17:00,1.4
30-01-00 16:00,1.0
30-01-00 15:00,1.3
30-01-00 14:00,1.2
30-01-00 13:00,2.3
30-01-00 12:00,6.8
30-01-00 11:00,10.3
30-01-00 10:00,9.1
30-01-00 09:00,7.6
30-01-00 08:00,4.2
30-01-00 07:00,1.8
30-01-00 06:00,5.5
30-01-00 05:00,9.9
30-01-00 04:00,7.3
30-01-00 03:00,
30-01-00 02:00,4.0
30-01-00 01:00,1.5
30-01-00 00:00,1.0
29-01-00 23:00,1.0
29-01-00 22:00,1.0
29-01-00 21:00,1.4
29-01-00 20:00,1.0
29-01-00 19:00,1.3
29-01-00 18:00,1.7
29-01-00 17:00,1.7
29-01-00 16:00,1.0
29-01-00 15:00,1.0
29-01-00 14:00,1.7
29-01-00 13:00,3.0
29-01-00 12:00,2.6
29-01-00 11:00,2.4
29-01-00 10:00,1.5
29-01-00 09:00,1.5
29-01-00 08:00,1.8
29-01-00 07:00,1.3
29-01-00 06:00,2.1
29-01-00 05:00,2.2
29-01-00 04:00,
29-01-00 03:00,4.3
29-01-00 02:00,4.9
29-01-00 01:00,4.9
29-01-00 00:00,4.8
28-01-00 23:00,5.2
28-01-00 22:00,6.4
28-01-00 21:00,8.9
28-01-00 20:00,8.2
28-01-00 19:00,7.5
28-01-00 18:00,8.2
28-01-00 17:00,7.6
28-01-00 16:00,8.5
28-01-00 15:00,8.9
28-01-00 14:00,9.1
28-01-00 13:00,9.0
28-01-00 12:00,8.8
28-01-00 11:00,9.0
28-01-00 10:00,9.1
28-01-00 09:00,10.3
28-01-00 08:00,12.1
28-01-00 07:00,13.1
28-01-00 06:00,13.0
28-01-00 05:00,10.4
28-01-00 04:00,
28-01-00 03:00,8.1
28-01-00 02:00,8.4
28-01-00 01:00,8.5
28-01-00 00:00,9.3
27-01-00 23:00,9.7
27-01-00 22:00,10.2
27-01-00 21:00,10.3
27-01-00 20:00,11.2
27-01-00 19:00,11.0
27-01-00 18:00,10.8
27-01-00 17:00,11.2
27-01-00 16:00,10.8
27-01-00 15:00,7.8
27-01-00 14:00,7.7
27-01-00 13:00,8.7
27-01-00 12:00,7.9
27-01-00 11:00,7.7
27-01-00 10:00,7.8
27-01-00 09:00,12.5
27-01-00 08:00,16.6
27-01-00 07:00,20.0
27-01-00 06:00,17.7
27-01-00 05:00,
27-01-00 04:00,11.6
27-01-00 03:00,11.0
27-01-00 02:00,10.8
27-01-00 01:00,9.7
27-01-00 00:00,8.8
26-01-00 23:00,11.5
26-01-00 22:00,12.4
26-01-00 21:00,13.4
26-01-00 20:00,12.8
26-01-00 19:00,13.1
26-01-00 18:00,14.9
26-01-00 17:00,16.3
26-01-00 16:00,16.7
26-01-00 15:00,19.0
26-01-00 14:00,20.3
26-01-00 13:00,20.9
26-01-00 12:00,22.0
26-01-00 11:00,21.1
26-01-00 10:00,21.9
26-01-00 09:00,21.7
26-01-00 08:00,19.1
26-01-00 07:00,15.4
26-01-00 06:00,13.8
26-01-00 05:00,
26-01-00 04:00,7.0
26-01-00 03:00,4.2
26-01-00 02:00,3.5
26-01-00 01:00,4.6
26-01-00 00:00,5.3
25-01-00 23:00,6.7
25-01-00 22:00,7.3
25-01-00 21:00,9.9
25-01-00 20:00,12.1
25-01-00 19:00,26.8
25-01-00 18:00,44.4
25-01-00 17:00,33.1
25-01-00 16:00,16.2
25-01-00 15:00,11.0
25-01-00 14:00,10.0
25-01-00 13:00,14.9
25-01-00 12:00,15.4
25-01-00 11:00,15.6
25-01-00 10:00,13.6
25-01-00 09:00,9.4
25-01-00 08:00,6.1
25-01-00 07:00,6.3
25-01-00 06:00,
25-01-00 05:00,5.4
25-01-00 04:00,5.8
25-01-00 03:00,7.8
25-01-00 02:00,17.9
25-01-00 01:00,16.3
25-01-00 00:00,7.6
24-01-00 23:00,7.5
24-01-00 22:00,7.1
24-01-00 21:00,7.6
24-01-00 20:00,8.1
24-01-00 19:00,11.1
24-01-00 18:00,19.4
24-01-00 17:00,23.2
24-01-00 16:00,22.3
24-01-00 15:00,19.7
24-01-00 14:00,20.2
24-01-00 13:00,23.1
24-01-00 12:00,28.7
24-01-00 11:00,28.4
24-01-00 10:00,31.6
24-01-00 09:00,25.6
24-01-00 08:00,25.0
24-01-00 07:00,25.0
24-01-00 06:00,
24-01-00 05:00,19.5
24-01-00 04:00,20.6
24-01-00 03:00,20.0
24-01-00 02:00,19.2
24-01-00 01:00,20.7
24-01-00 00:00,23.2
23-01-00 23:00,14.8
23-01-00 22:00,17.5
23-01-00 21:00,24.9
23-01-00 20:00,26.9
23-01-00 19:00,28.7
23-01-00 18:00,28.1
23-01-00 17:00,25.1
23-01-00 16:00,31.8
23-01-00 15:00,39.0
23-01-00 14:00,41.9
23-01-00 13:00,31.6
23-01-00 12:00,29.5
23-01-00 11:00,24.3
23-01-00 10:00,14.5
23-01-00 09:00,8.4
23-01-00 08:00,7.5
23-01-00 07:00,
23-01-00 06:00,15.2
23-01-00 05:00,15.9
23-01-00 04:00,14.7
23-01-00 03:00,11.5
23-01-00 02:00,11.1
23-01-00 01:00,16.6
23-01-00 00:00,22.2
22-01-00 23:00,21.4
22-01-00 22:00,22.1
22-01-00 21:00,23.5
22-01-00 20:00,25.6
22-01-00 19:00,26.3
22-01-00 18:00,27.2
22-01-00 17:00,29.4
22-01-00 16:00,26.4
22-01-00 15:00,21.7
22-01-00 14:00,16.5
22-01-00 13:00,17.4
22-01-00 12:00,25.1
22-01-00 11:00,28.4
22-01-00 10:00,18.1
22-01-00 09:00,4.3
22-01-00 08:00,3.5
22-01-00 07:00,
22-01-00 06:00,2.3
22-01-00 05:00,2.0
22-01-00 04:00,2.7
22-01-00 03:00,1.5
22-01-00 02:00,2.3
22-01-00 01:00,1.0
22-01-00 00:00,1.0
21-01-00 23:00,1.0
21-01-00 22:00,1.0
21-01-00 21:00,1.0
21-01-00 20:00,1.0
21-01-00 19:00,1.0
21-01-00 18:00,1.0
21-01-00 17:00,1.0
21-01-00 16:00,1.0
21-01-00 15:00,1.0
21-01-00 14:00,1.0
21-01-00 13:00,1.0
21-01-00 12:00,1.0
21-01-00 11:00,1.0
21-01-00 10:00,1.0
21-01-00 09:00,1.0
21-01-00 08:00,
21-01-00 07:00,1.0
21-01-00 06:00,1.0
21-01-00 05:00,1.8
21-01-00 04:00,4.7
21-01-00 03:00,5.7
21-01-00 02:00,7.1
21-01-00 01:00,6.0
21-01-00 00:00,6.2
20-01-00 23:00,8.9
20-01-00 22:00,9.4
20-01-00 21:00,10.8
20-01-00 20:00,9.1
20-01-00 19:00,7.9
20-01-00 18:00,9.4
20-01-00 17:00,7.0
20-01-00 16:00,5.3
20-01-00 15:00,4.8
20-01-00 14:00,4.8
20-01-00 13:00,11.6
20-01-00 12:00,10.5
20-01-00 11:00,7.9
20-01-00 10:00,7.1
20-01-00 09:00,6.9
20-01-00 08:00,
20-01-00 07:00,5.6
20-01-00 06:00,6.1
20-01-00 05:00,9.1
20-01-00 04:00,4.9
20-01-00 03:00,3.2
20-01-00 02:00,1.4
20-01-00 01:00,1.0
20-01-00 00:00,1.8
19-01-00 23:00,1.5
19-01-00 22:00,2.3
19-01-00 21:00,2.2
19-01-00 20:00,2.2
19-01-00 19:00,1.9
19-01-00 18:00,2.6
19-01-00 17:00,2.3
19-01-00 16:00,2.7
19-01-00 15:00,2.7
19-01-00 14:00,3.1
19-01-00 13:00,2.8
19-01-00 12:00,2.5
19-01-00 11:00,2.8
19-01-00 10:00,2.1
19-01-00 09:00,
19-01-00 08:00,2.3
19-01-00 07:00,1.8
19-01-00 06:00,1.8
19-01-00 05:00,1.7
19-01-00 04:00,2.0
19-01-00 03:00,1.4
19-01-00 02:00,1.8
19-01-00 01:00,1.1
19-01-00 00:00,1.3
18-01-00 23:00,1.5
18-01-00 22:00,2.1
18-01-00 21:00,1.5
18-01-00 20:00,1.7
18-01-00 19:00,1.4
18-01-00 18:00,1.0
18-01-00 17:00,1.0
18-01-00 16:00,1.1
18-01-00 15:00,1.1
18-01-00 14:00,1.1
18-01-00 13:00,1.5
18-01-00 12:00,1.3
18-01-00 11:00,1.0
18-01-00 10:00,1.0
18-01-00 09:00,
18-01-00 08:00,1.0
18-01-00 07:00,1.1
18-01-00 06:00,1.3
18-01-00 05:00,1.0
18-01-00 04:00,1.0
18-01-00 03:00,1.3
18-01-00 02:00,1.0
18-01-00 01:00,1.3
18-01-00 00:00,1.3
17-01-00 23:00,1.2
17-01-00 22:00,1.8
17-01-00 21:00,1.5
17-01-00 20:00,1.2
17-01-00 19:00,1.7
17-01-00 18:00,1.9
17-01-00 17:00,1.9
17-01-00 16:00,2.1
17-01-00 15:00,2.1
17-01-00 14:00,2.2
17-01-00 13:00,2.3
17-01-00 12:00,2.2
17-01-00 11:00,2.3
17-01-00 10:00,
17-01-00 09:00,3.7
17-01-00 08:00,4.9
17-01-00 07:00,6.2
17-01-00 06:00,6.3
17-01-00 05:00,7.1
17-01-00 04:00,6.8
17-01-00 03:00,5.5
17-01-00 02:00,4.8
17-01-00 01:00,3.8
17-01-00 00:00,3.1
16-01-00 23:00,1.5
16-01-00 22:00,2.1
16-01-00 21:00,4.5
16-01-00 20:00,5.0
16-01-00 19:00,3.9
16-01-00 18:00,2.4
16-01-00 17:00,2.1
16-01-00 16:00,2.1
16-01-00 15:00,2.3
16-01-00 14:00,2.3
16-01-00 13:00,2.7
16-01-00 12:00,4.2
16-01-00 11:00,4.7
16-01-00 10:00,
16-01-00 09:00,7.8
16-01-00 08:00,2.6
16-01-00 07:00,2.4
16-01-00 06:00,2.3
16-01-00 05:00,1.7
16-01-00 04:00,2.6
16-01-00 03:00,1.0
16-01-00 02:00,1.3
16-01-00 01:00,2.4
16-01-00 00:00,2.4
15-01-00 23:00,2.8
15-01-00 22:00,3.9
15-01-00 21:00,4.2
15-01-00 20:00,4.0
15-01-00 19:00,4.3
15-01-00 18:00,4.1
15-01-00 17:00,3.7
15-01-00 16:00,3.8
15-01-00 15:00,3.6
15-01-00 14:00,3.9
15-01-00 13:00,4.9
15-01-00 12:00,4.3
15-01-00 11:00,
15-01-00 10:00,6.8
15-01-00 09:00,8.1
15-01-00 08:00,6.0
15-01-00 07:00,8.1
15-01-00 06:00,12.7
15-01-00 05:00,17.7
15-01-00 04:00,23.3
15-01-00 03:00,25.7
15-01-00 02:00,32.4
15-01-00 01:00,37.7
15-01-00 00:00,44.8
14-01-00 23:00,40.2
14-01-00 22:00,39.3
14-01-00 21:00,49.7
14-01-00 20:00,60.4
14-01-00 19:00,63.3
14-01-00 18:00,59.2
14-01-00 17:00,41.2
14-01-00 16:00,35.6
14-01-00 15:00,33.8
14-01-00 14:00,45.7
14-01-00 13:00,44.4
14-01-00 12:00,58.2
14-01-00 11:00,
14-01-00 10:00,40.5
14-01-00 09:00,30.6
14-01-00 08:00,21.6
14-01-00 07:00,20.8
14-01-00 06:00,21.6
14-01-00 05:00,22.0
14-01-00 04:00,21.8
14-01-00 03:00,18.0
14-01-00 02:00,19.8
14-01-00 01:00,19.3
14-01-00 00:00,20.5
13-01-00 23:00,20.8
13-01-00 22:00,16.9
13-01-00 21:00,20.7
13-01-00 20:00,30.3
13-01-00 19:00,31.5
13-01-00 18:00,31.8
13-01-00 17:00,26.9
13-01-00 16:00,22.1
13-01-00 15:00,18.6
13-01-00 14:00,20.6
13-01-00 13:00,23.9
13-01-00 12:00,24.0
13-01-00 11:00,
13-01-00 10:00,
13-01-00 09:00,26.1
13-01-00 08:00,22.4
13-01-00 07:00,
13-01-00 06:00,23.0
13-01-00 05:00,22.9
13-01-00 04:00,20.3
13-01-00 03:00,20.7
13-01-00 02:00,25.0
13-01-00 01:00,22.3
13-01-00 00:00,27.7
12-01-00 23:00,30.8
12-01-00 22:00,35.2
12-01-00 21:00,30.4
12-01-00 20:00,29.1
12-01-00 19:00,29.5
12-01-00 18:00,29.2
12-01-00 17:00,20.0
12-01-00 16:00,18.1
12-01-00 15:00,20.9
12-01-00 14:00,33.5
12-01-00 13:00,31.7
12-01-00 12:00,30.1
12-01-00 11:00,43.0
12-01-00 10:00,49.9
12-01-00 09:00,44.0
12-01-00 08:00,
12-01-00 07:00,31.5
12-01-00 06:00,33.6
12-01-00 05:00,35.9
12-01-00 04:00,40.9
12-01-00 03:00,47.5
12-01-00 02:00,50.2
12-01-00 01:00,47.8
12-01-00 00:00,43.6
11-01-00 23:00,34.1
11-01-00 22:00,23.7
11-01-00 21:00,23.5
11-01-00 20:00,25.5
11-01-00 19:00,29.9
11-01-00 18:00,17.4
11-01-00 17:00,14.5
11-01-00 16:00,12.3
11-01-00 15:00,11.4
11-01-00 14:00,14.1
11-01-00 13:00,17.3
11-01-00 12:00,16.9
11-01-00 11:00,20.1
11-01-00 10:00,20.5
11-01-00 09:00,12.7
11-01-00 08:00,
11-01-00 07:00,6.6
11-01-00 06:00,1.0
11-01-00 05:00,1.0
11-01-00 04:00,1.0
11-01-00 03:00,1.1
11-01-00 02:00,1.3
11-01-00 01:00,1.0
11-01-00 00:00,1.0
10-01-00 23:00,1.4
10-01-00 22:00,1.0
10-01-00 21:00,1.0
10-01-00 20:00,1.0
10-01-00 19:00,1.0
