Datum Zeit,Freiberg PM10
,µg/m³
31-08-01,39
30-08-01,22
29-08-01,19
28-08-01,13
27-08-01,26
26-08-01,43
25-08-01,45
24-08-01,48
23-08-01,38
22-08-01,26
21-08-01,23
20-08-01,24
19-08-01,37
18-08-01,35
17-08-01,33
16-08-01,43
15-08-01,38
14-08-01,34
13-08-01,24
12-08-01,14
11-08-01,13
10-08-01,17
09-08-01,15
08-08-01,16
07-08-01,16
06-08-01,17
05-08-01,14
04-08-01,20
03-08-01,35
02-08-01,21
01-08-01,16

