Datum Zeit,Goerlitz O3
,µg/m³
01-09-01 00:00,15
31-08-01 23:00,15
31-08-01 22:00,11
31-08-01 21:00,11
31-08-01 20:00,13
31-08-01 19:00,14
31-08-01 18:00,16
31-08-01 17:00,25
31-08-01 16:00,34
31-08-01 15:00,33
31-08-01 14:00,44
31-08-01 13:00,54
31-08-01 12:00,43
31-08-01 11:00,39
31-08-01 10:00,28
31-08-01 09:00,30
31-08-01 08:00,17
31-08-01 07:00,18
31-08-01 06:00,
31-08-01 05:00,36
31-08-01 04:00,39
31-08-01 03:00,42
31-08-01 02:00,42
31-08-01 01:00,39
31-08-01 00:00,46
30-08-01 23:00,52
30-08-01 22:00,61
30-08-01 21:00,66
30-08-01 20:00,58
30-08-01 19:00,65
30-08-01 18:00,74
30-08-01 17:00,84
30-08-01 16:00,80
30-08-01 15:00,77
30-08-01 14:00,76
30-08-01 13:00,68
30-08-01 12:00,71
30-08-01 11:00,57
30-08-01 10:00,46
30-08-01 09:00,26
30-08-01 08:00,7
30-08-01 07:00,
30-08-01 06:00,1
30-08-01 05:00,1
30-08-01 04:00,1
30-08-01 03:00,3
30-08-01 02:00,2
30-08-01 01:00,1
30-08-01 00:00,1
29-08-01 23:00,1
29-08-01 22:00,1
29-08-01 21:00,1
29-08-01 20:00,5
29-08-01 19:00,17
29-08-01 18:00,34
29-08-01 17:00,41
29-08-01 16:00,47
29-08-01 15:00,40
29-08-01 14:00,44
29-08-01 13:00,35
29-08-01 12:00,39
29-08-01 11:00,40
29-08-01 10:00,33
29-08-01 09:00,38
29-08-01 08:00,39
29-08-01 07:00,
29-08-01 06:00,46
29-08-01 05:00,52
29-08-01 04:00,58
29-08-01 03:00,61
29-08-01 02:00,62
29-08-01 01:00,
29-08-01 00:00,61
28-08-01 23:00,59
28-08-01 22:00,52
28-08-01 21:00,53
28-08-01 20:00,47
28-08-01 19:00,47
28-08-01 18:00,54
28-08-01 17:00,63
28-08-01 16:00,61
28-08-01 15:00,59
28-08-01 14:00,52
28-08-01 13:00,53
28-08-01 12:00,49
28-08-01 11:00,44
28-08-01 10:00,41
28-08-01 09:00,36
28-08-01 08:00,37
28-08-01 07:00,29
28-08-01 06:00,28
28-08-01 05:00,37
28-08-01 04:00,44
28-08-01 03:00,47
28-08-01 02:00,
28-08-01 01:00,49
28-08-01 00:00,50
27-08-01 23:00,46
27-08-01 22:00,46
27-08-01 21:00,48
27-08-01 20:00,44
27-08-01 19:00,51
27-08-01 18:00,53
27-08-01 17:00,55
27-08-01 16:00,81
27-08-01 15:00,105
27-08-01 14:00,105
27-08-01 13:00,88
27-08-01 12:00,81
27-08-01 11:00,70
27-08-01 10:00,71
27-08-01 09:00,69
27-08-01 08:00,66
27-08-01 07:00,58
27-08-01 06:00,55
27-08-01 05:00,53
27-08-01 04:00,70
27-08-01 03:00,77
27-08-01 02:00,
27-08-01 01:00,66
27-08-01 00:00,69
26-08-01 23:00,75
26-08-01 22:00,59
26-08-01 21:00,41
