Datum Zeit,Annaberg-Buchholz SO2
,µg/m³
01-09-01 00:00,
31-08-01 23:00,1.0
31-08-01 22:00,1.0
31-08-01 21:00,1.0
31-08-01 20:00,1.0
31-08-01 19:00,1.0
31-08-01 18:00,1.0
31-08-01 17:00,1.0
31-08-01 16:00,1.0
31-08-01 15:00,1.0
31-08-01 14:00,1.0
31-08-01 13:00,1.0
31-08-01 12:00,1.0
31-08-01 11:00,1.0
31-08-01 10:00,1.0
31-08-01 09:00,
31-08-01 08:00,3.2
31-08-01 07:00,4.8
31-08-01 06:00,11.7
31-08-01 05:00,4.1
31-08-01 04:00,3.7
31-08-01 03:00,2.6
31-08-01 02:00,3.2
31-08-01 01:00,3.3
31-08-01 00:00,
30-08-01 23:00,1.0
30-08-01 22:00,1.0
30-08-01 21:00,1.0
30-08-01 20:00,2.1
30-08-01 19:00,6.2
30-08-01 18:00,4.1
30-08-01 17:00,9.9
30-08-01 16:00,11.7
30-08-01 15:00,10.3
30-08-01 14:00,15.9
30-08-01 13:00,22.3
30-08-01 12:00,27.4
30-08-01 11:00,14.2
30-08-01 10:00,
30-08-01 09:00,3.1
30-08-01 08:00,
30-08-01 07:00,3.2
30-08-01 06:00,1.5
30-08-01 05:00,1.0
30-08-01 04:00,1.0
30-08-01 03:00,1.0
30-08-01 02:00,1.0
30-08-01 01:00,1.0
30-08-01 00:00,
29-08-01 23:00,1.0
29-08-01 22:00,1.0
29-08-01 21:00,1.0
29-08-01 20:00,1.0
29-08-01 19:00,1.0
29-08-01 18:00,1.0
29-08-01 17:00,1.0
29-08-01 16:00,1.0
29-08-01 15:00,1.0
29-08-01 14:00,1.0
29-08-01 13:00,1.1
29-08-01 12:00,
29-08-01 11:00,
29-08-01 10:00,
29-08-01 09:00,
29-08-01 08:00,
29-08-01 07:00,
29-08-01 06:00,
29-08-01 05:00,
29-08-01 04:00,
29-08-01 03:00,
29-08-01 02:00,
29-08-01 01:00,
29-08-01 00:00,
28-08-01 23:00,
28-08-01 22:00,
28-08-01 21:00,
28-08-01 20:00,
28-08-01 19:00,
28-08-01 18:00,
28-08-01 17:00,
28-08-01 16:00,
28-08-01 15:00,
28-08-01 14:00,
28-08-01 13:00,
28-08-01 12:00,
28-08-01 11:00,
28-08-01 10:00,
28-08-01 09:00,
28-08-01 08:00,
28-08-01 07:00,
28-08-01 06:00,
28-08-01 05:00,
28-08-01 04:00,
28-08-01 03:00,
28-08-01 02:00,
28-08-01 01:00,
28-08-01 00:00,
27-08-01 23:00,1.0
27-08-01 22:00,1.0
27-08-01 21:00,1.0
27-08-01 20:00,1.0
27-08-01 19:00,1.0
27-08-01 18:00,1.0
27-08-01 17:00,1.0
27-08-01 16:00,1.0
27-08-01 15:00,2.6
27-08-01 14:00,4.9
27-08-01 13:00,2.4
27-08-01 12:00,1.0
27-08-01 11:00,2.2
27-08-01 10:00,3.6
27-08-01 09:00,3.3
27-08-01 08:00,5.1
27-08-01 07:00,3.3
27-08-01 06:00,2.1
27-08-01 05:00,
27-08-01 04:00,2.5
27-08-01 03:00,1.6
27-08-01 02:00,2.4
27-08-01 01:00,3.7
27-08-01 00:00,
26-08-01 23:00,1.0
26-08-01 22:00,1.0
26-08-01 21:00,1.0
26-08-01 20:00,1.7
26-08-01 19:00,1.3
26-08-01 18:00,1.3
26-08-01 17:00,1.3
26-08-01 16:00,1.0
26-08-01 15:00,1.0
26-08-01 14:00,1.7
26-08-01 13:00,3.1
26-08-01 12:00,1.9
26-08-01 11:00,2.6
26-08-01 10:00,2.1
26-08-01 09:00,3.1
26-08-01 08:00,1.8
26-08-01 07:00,1.7
26-08-01 06:00,
26-08-01 05:00,2.1
26-08-01 04:00,2.3
26-08-01 03:00,2.0
26-08-01 02:00,2.2
26-08-01 01:00,4.0
26-08-01 00:00,
25-08-01 23:00,6.9
25-08-01 22:00,6.1
25-08-01 21:00,7.3
25-08-01 20:00,6.8
25-08-01 19:00,10.1
25-08-01 18:00,13.7
25-08-01 17:00,17.1
25-08-01 16:00,3.9
25-08-01 15:00,3.3
25-08-01 14:00,3.2
25-08-01 13:00,2.6
25-08-01 12:00,2.6
25-08-01 11:00,4.0
25-08-01 10:00,3.5
25-08-01 09:00,4.4
25-08-01 08:00,4.1
25-08-01 07:00,4.6
25-08-01 06:00,
25-08-01 05:00,3.3
25-08-01 04:00,3.8
25-08-01 03:00,4.1
25-08-01 02:00,2.9
25-08-01 01:00,2.8
25-08-01 00:00,
24-08-01 23:00,1.0
24-08-01 22:00,1.0
24-08-01 21:00,1.0
24-08-01 20:00,1.0
24-08-01 19:00,1.6
24-08-01 18:00,3.8
24-08-01 17:00,10.0
24-08-01 16:00,14.4
24-08-01 15:00,1.3
24-08-01 14:00,1.0
24-08-01 13:00,1.0
24-08-01 12:00,1.0
24-08-01 11:00,1.2
24-08-01 10:00,1.0
24-08-01 09:00,1.0
24-08-01 08:00,1.0
24-08-01 07:00,
24-08-01 06:00,1.0
24-08-01 05:00,1.0
24-08-01 04:00,1.0
24-08-01 03:00,1.0
24-08-01 02:00,1.0
24-08-01 01:00,1.0
24-08-01 00:00,
23-08-01 23:00,2.9
23-08-01 22:00,2.0
23-08-01 21:00,1.0
23-08-01 20:00,1.0
23-08-01 19:00,1.0
23-08-01 18:00,1.0
23-08-01 17:00,1.0
23-08-01 16:00,1.2
23-08-01 15:00,1.0
23-08-01 14:00,1.0
23-08-01 13:00,1.1
23-08-01 12:00,1.9
23-08-01 11:00,2.3
23-08-01 10:00,1.0
23-08-01 09:00,1.0
23-08-01 08:00,1.0
23-08-01 07:00,
23-08-01 06:00,1.0
23-08-01 05:00,1.0
23-08-01 04:00,1.0
23-08-01 03:00,1.0
23-08-01 02:00,1.0
23-08-01 01:00,1.0
23-08-01 00:00,
22-08-01 23:00,14.9
22-08-01 22:00,14.6
22-08-01 21:00,14.2
22-08-01 20:00,12.2
22-08-01 19:00,11.5
22-08-01 18:00,12.9
22-08-01 17:00,11.5
22-08-01 16:00,11.2
22-08-01 15:00,10.3
22-08-01 14:00,10.9
22-08-01 13:00,9.1
22-08-01 12:00,7.3
22-08-01 11:00,6.6
22-08-01 10:00,6.1
22-08-01 09:00,5.5
22-08-01 08:00,
22-08-01 07:00,4.9
22-08-01 06:00,3.7
22-08-01 05:00,2.9
22-08-01 04:00,1.5
22-08-01 03:00,1.6
22-08-01 02:00,1.9
22-08-01 01:00,1.6
22-08-01 00:00,
21-08-01 23:00,5.4
21-08-01 22:00,4.3
21-08-01 21:00,4.8
21-08-01 20:00,3.4
21-08-01 19:00,2.9
21-08-01 18:00,3.6
21-08-01 17:00,2.3
21-08-01 16:00,1.3
21-08-01 15:00,1.8
21-08-01 14:00,2.3
21-08-01 13:00,2.4
21-08-01 12:00,1.8
21-08-01 11:00,1.0
21-08-01 10:00,1.0
21-08-01 09:00,1.1
21-08-01 08:00,
21-08-01 07:00,1.0
21-08-01 06:00,1.0
21-08-01 05:00,1.0
21-08-01 04:00,1.0
21-08-01 03:00,1.0
21-08-01 02:00,1.0
21-08-01 01:00,1.0
21-08-01 00:00,
20-08-01 23:00,4.1
20-08-01 22:00,4.3
20-08-01 21:00,4.0
20-08-01 20:00,3.4
20-08-01 19:00,2.6
20-08-01 18:00,3.6
20-08-01 17:00,4.2
20-08-01 16:00,1.6
20-08-01 15:00,
20-08-01 14:00,
20-08-01 13:00,
20-08-01 12:00,
20-08-01 11:00,
20-08-01 10:00,
20-08-01 09:00,
20-08-01 08:00,
20-08-01 07:00,
20-08-01 06:00,
20-08-01 05:00,
20-08-01 04:00,
20-08-01 03:00,
20-08-01 02:00,
20-08-01 01:00,
20-08-01 00:00,
19-08-01 23:00,
19-08-01 22:00,
19-08-01 21:00,
19-08-01 20:00,
19-08-01 19:00,
19-08-01 18:00,
19-08-01 17:00,
19-08-01 16:00,
19-08-01 15:00,
19-08-01 14:00,
19-08-01 13:00,
19-08-01 12:00,
19-08-01 11:00,
19-08-01 10:00,
19-08-01 09:00,
19-08-01 08:00,
19-08-01 07:00,
19-08-01 06:00,
19-08-01 05:00,
19-08-01 04:00,
19-08-01 03:00,
19-08-01 02:00,
19-08-01 01:00,2.7
19-08-01 00:00,
18-08-01 23:00,9.4
18-08-01 22:00,11.3
18-08-01 21:00,16.2
18-08-01 20:00,22.4
18-08-01 19:00,16.2
18-08-01 18:00,8.8
18-08-01 17:00,17.8
18-08-01 16:00,21.7
18-08-01 15:00,13.4
18-08-01 14:00,18.5
18-08-01 13:00,14.1
18-08-01 12:00,12.8
18-08-01 11:00,31.5
18-08-01 10:00,33.6
18-08-01 09:00,13.6
18-08-01 08:00,3.0
18-08-01 07:00,1.0
18-08-01 06:00,1.0
18-08-01 05:00,1.0
18-08-01 04:00,1.0
18-08-01 03:00,1.0
18-08-01 02:00,
18-08-01 01:00,1.0
18-08-01 00:00,
17-08-01 23:00,4.9
17-08-01 22:00,5.4
17-08-01 21:00,4.7
17-08-01 20:00,4.8
17-08-01 19:00,3.8
17-08-01 18:00,4.0
17-08-01 17:00,3.9
17-08-01 16:00,4.0
17-08-01 15:00,4.4
17-08-01 14:00,4.4
17-08-01 13:00,4.1
17-08-01 12:00,3.6
17-08-01 11:00,3.1
17-08-01 10:00,2.6
17-08-01 09:00,3.3
17-08-01 08:00,2.6
17-08-01 07:00,3.2
17-08-01 06:00,2.5
