Datum Zeit,Dresden-Nord SO2
,µg/m³
01-09-01 00:00,2.8
31-08-01 23:00,4.0
31-08-01 22:00,4.0
31-08-01 21:00,4.0
31-08-01 20:00,4.4
31-08-01 19:00,4.6
31-08-01 18:00,4.9
31-08-01 17:00,5.4
31-08-01 16:00,5.5
31-08-01 15:00,5.5
31-08-01 14:00,7.3
31-08-01 13:00,10.8
31-08-01 12:00,14.0
31-08-01 11:00,13.3
31-08-01 10:00,10.3
31-08-01 09:00,9.0
31-08-01 08:00,8.5
31-08-01 07:00,8.6
31-08-01 06:00,6.8
31-08-01 05:00,6.3
31-08-01 04:00,6.2
31-08-01 03:00,
31-08-01 02:00,6.0
31-08-01 01:00,6.1
31-08-01 00:00,5.5
30-08-01 23:00,2.7
30-08-01 22:00,2.5
30-08-01 21:00,1.9
30-08-01 20:00,1.9
30-08-01 19:00,1.9
30-08-01 18:00,2.1
30-08-01 17:00,1.8
30-08-01 16:00,2.0
30-08-01 15:00,2.4
30-08-01 14:00,2.8
30-08-01 13:00,3.1
30-08-01 12:00,3.8
30-08-01 11:00,4.3
30-08-01 10:00,4.2
30-08-01 09:00,3.6
30-08-01 08:00,2.4
30-08-01 07:00,2.1
30-08-01 06:00,1.4
30-08-01 05:00,1.0
30-08-01 04:00,
30-08-01 03:00,1.1
30-08-01 02:00,1.0
30-08-01 01:00,1.0
30-08-01 00:00,1.0
29-08-01 23:00,1.0
29-08-01 22:00,1.0
29-08-01 21:00,1.1
29-08-01 20:00,1.0
29-08-01 19:00,1.3
29-08-01 18:00,1.0
29-08-01 17:00,1.0
29-08-01 16:00,1.0
29-08-01 15:00,1.0
29-08-01 14:00,1.0
29-08-01 13:00,1.0
29-08-01 12:00,1.0
29-08-01 11:00,1.0
29-08-01 10:00,1.0
29-08-01 09:00,1.0
29-08-01 08:00,1.0
29-08-01 07:00,1.0
29-08-01 06:00,1.0
29-08-01 05:00,1.0
29-08-01 04:00,
29-08-01 03:00,1.0
29-08-01 02:00,1.0
29-08-01 01:00,1.0
29-08-01 00:00,1.0
28-08-01 23:00,2.1
28-08-01 22:00,1.9
28-08-01 21:00,2.3
28-08-01 20:00,2.8
28-08-01 19:00,3.5
28-08-01 18:00,4.3
28-08-01 17:00,5.0
28-08-01 16:00,4.4
28-08-01 15:00,3.5
28-08-01 14:00,3.2
28-08-01 13:00,3.4
28-08-01 12:00,4.3
28-08-01 11:00,4.7
28-08-01 10:00,5.1
28-08-01 09:00,5.8
28-08-01 08:00,5.3
28-08-01 07:00,5.0
28-08-01 06:00,3.6
28-08-01 05:00,
28-08-01 04:00,2.8
28-08-01 03:00,2.5
28-08-01 02:00,2.5
28-08-01 01:00,1.8
28-08-01 00:00,2.0
27-08-01 23:00,1.9
27-08-01 22:00,3.0
27-08-01 21:00,3.0
27-08-01 20:00,2.5
27-08-01 19:00,2.5
27-08-01 18:00,1.9
27-08-01 17:00,1.9
27-08-01 16:00,2.2
27-08-01 15:00,3.1
27-08-01 14:00,3.8
27-08-01 13:00,6.9
27-08-01 12:00,5.0
27-08-01 11:00,5.7
27-08-01 10:00,14.1
27-08-01 09:00,14.0
27-08-01 08:00,12.4
27-08-01 07:00,11.5
27-08-01 06:00,8.3
27-08-01 05:00,
27-08-01 04:00,4.8
27-08-01 03:00,3.6
27-08-01 02:00,3.2
27-08-01 01:00,3.5
27-08-01 00:00,3.8
26-08-01 23:00,3.2
26-08-01 22:00,3.9
26-08-01 21:00,6.7
26-08-01 20:00,7.7
26-08-01 19:00,6.3
26-08-01 18:00,7.5
26-08-01 17:00,15.2
26-08-01 16:00,10.5
26-08-01 15:00,6.9
26-08-01 14:00,8.9
26-08-01 13:00,8.2
26-08-01 12:00,8.1
26-08-01 11:00,7.2
26-08-01 10:00,7.8
26-08-01 09:00,6.9
