Datum Zeit,Dresden-Nord PM10
,µg/m³
31-08-01,37
30-08-01,23
29-08-01,24
28-08-01,23
27-08-01,34
26-08-01,50
25-08-01,54
24-08-01,56
23-08-01,41
22-08-01,44
21-08-01,36
20-08-01,
19-08-01,
18-08-01,
17-08-01,29
16-08-01,
15-08-01,43
14-08-01,43
13-08-01,
12-08-01,
11-08-01,
10-08-01,29
09-08-01,
08-08-01,26
07-08-01,24
06-08-01,21
05-08-01,18
04-08-01,28
03-08-01,40
02-08-01,22
01-08-01,23

