Datum Zeit,Carlsfeld SO2
,µg/m³
01-09-01 00:00,
31-08-01 23:00,1.0
31-08-01 22:00,1.0
31-08-01 21:00,1.0
31-08-01 20:00,1.0
31-08-01 19:00,1.0
31-08-01 18:00,1.0
31-08-01 17:00,1.0
31-08-01 16:00,1.0
31-08-01 15:00,1.0
31-08-01 14:00,1.0
31-08-01 13:00,1.0
31-08-01 12:00,1.0
31-08-01 11:00,1.0
31-08-01 10:00,1.0
31-08-01 09:00,1.0
31-08-01 08:00,1.0
31-08-01 07:00,
31-08-01 06:00,12.7
31-08-01 05:00,22.3
31-08-01 04:00,31.7
31-08-01 03:00,18.0
31-08-01 02:00,9.8
31-08-01 01:00,42.3
31-08-01 00:00,
30-08-01 23:00,2.4
30-08-01 22:00,1.0
30-08-01 21:00,2.9
30-08-01 20:00,6.0
30-08-01 19:00,2.6
30-08-01 18:00,1.3
30-08-01 17:00,1.0
30-08-01 16:00,1.0
30-08-01 15:00,1.0
30-08-01 14:00,1.0
30-08-01 13:00,1.0
30-08-01 12:00,1.0
30-08-01 11:00,1.0
30-08-01 10:00,1.0
30-08-01 09:00,1.0
30-08-01 08:00,
30-08-01 07:00,1.0
30-08-01 06:00,1.0
30-08-01 05:00,1.0
30-08-01 04:00,1.0
30-08-01 03:00,1.0
30-08-01 02:00,1.0
30-08-01 01:00,1.0
30-08-01 00:00,
29-08-01 23:00,3.3
29-08-01 22:00,2.6
29-08-01 21:00,2.0
29-08-01 20:00,1.5
29-08-01 19:00,2.0
29-08-01 18:00,2.9
29-08-01 17:00,3.2
29-08-01 16:00,3.4
29-08-01 15:00,2.4
29-08-01 14:00,1.9
29-08-01 13:00,1.4
29-08-01 12:00,1.0
29-08-01 11:00,1.3
29-08-01 10:00,1.3
29-08-01 09:00,1.6
29-08-01 08:00,
29-08-01 07:00,1.6
29-08-01 06:00,1.0
29-08-01 05:00,1.3
29-08-01 04:00,1.1
29-08-01 03:00,1.2
29-08-01 02:00,1.4
29-08-01 01:00,1.1
29-08-01 00:00,
28-08-01 23:00,1.4
28-08-01 22:00,1.3
28-08-01 21:00,1.4
28-08-01 20:00,1.8
28-08-01 19:00,1.2
28-08-01 18:00,1.5
28-08-01 17:00,1.9
28-08-01 16:00,1.7
28-08-01 15:00,1.2
28-08-01 14:00,1.3
28-08-01 13:00,1.3
28-08-01 12:00,1.0
28-08-01 11:00,1.1
28-08-01 10:00,1.0
28-08-01 09:00,
28-08-01 08:00,1.2
28-08-01 07:00,1.2
28-08-01 06:00,1.9
28-08-01 05:00,1.4
28-08-01 04:00,1.2
28-08-01 03:00,1.3
28-08-01 02:00,1.8
28-08-01 01:00,1.0
28-08-01 00:00,
27-08-01 23:00,1.0
27-08-01 22:00,1.0
27-08-01 21:00,1.1
27-08-01 20:00,1.3
27-08-01 19:00,2.1
27-08-01 18:00,1.3
27-08-01 17:00,1.0
27-08-01 16:00,1.0
27-08-01 15:00,1.2
27-08-01 14:00,4.8
27-08-01 13:00,2.5
27-08-01 12:00,2.4
27-08-01 11:00,3.2
27-08-01 10:00,4.1
27-08-01 09:00,
27-08-01 08:00,4.1
27-08-01 07:00,1.7
27-08-01 06:00,3.1
27-08-01 05:00,2.8
27-08-01 04:00,3.3
27-08-01 03:00,5.9
27-08-01 02:00,24.6
27-08-01 01:00,29.0
27-08-01 00:00,
26-08-01 23:00,18.3
26-08-01 22:00,13.9
26-08-01 21:00,25.0
26-08-01 20:00,22.7
26-08-01 19:00,12.0
26-08-01 18:00,7.7
26-08-01 17:00,2.0
26-08-01 16:00,1.5
26-08-01 15:00,1.4
26-08-01 14:00,1.8
26-08-01 13:00,1.3
26-08-01 12:00,1.8
26-08-01 11:00,1.6
26-08-01 10:00,
26-08-01 09:00,1.5
26-08-01 08:00,2.0
26-08-01 07:00,1.1
26-08-01 06:00,1.2
26-08-01 05:00,3.0
26-08-01 04:00,5.6
26-08-01 03:00,40.2
26-08-01 02:00,85.4
26-08-01 01:00,5.3
26-08-01 00:00,
25-08-01 23:00,6.9
25-08-01 22:00,9.9
25-08-01 21:00,16.7
25-08-01 20:00,14.1
25-08-01 19:00,5.0
25-08-01 18:00,2.2
25-08-01 17:00,2.9
25-08-01 16:00,2.0
25-08-01 15:00,2.7
25-08-01 14:00,3.0
25-08-01 13:00,2.4
25-08-01 12:00,2.8
25-08-01 11:00,2.7
25-08-01 10:00,
25-08-01 09:00,
25-08-01 08:00,
25-08-01 07:00,1.0
25-08-01 06:00,1.0
25-08-01 05:00,1.0
25-08-01 04:00,1.0
25-08-01 03:00,2.4
25-08-01 02:00,
25-08-01 01:00,16.3
25-08-01 00:00,
24-08-01 23:00,25.3
24-08-01 22:00,5.9
24-08-01 21:00,6.7
24-08-01 20:00,5.1
24-08-01 19:00,8.1
24-08-01 18:00,8.1
24-08-01 17:00,9.3
24-08-01 16:00,11.7
24-08-01 15:00,7.0
24-08-01 14:00,4.9
24-08-01 13:00,4.8
24-08-01 12:00,4.0
24-08-01 11:00,3.9
24-08-01 10:00,3.9
24-08-01 09:00,5.6
24-08-01 08:00,5.6
24-08-01 07:00,4.0
24-08-01 06:00,5.3
24-08-01 05:00,12.7
24-08-01 04:00,15.7
24-08-01 03:00,11.7
24-08-01 02:00,
24-08-01 01:00,5.6
24-08-01 00:00,
23-08-01 23:00,9.2
23-08-01 22:00,6.5
23-08-01 21:00,3.7
23-08-01 20:00,2.9
23-08-01 19:00,2.4
23-08-01 18:00,3.4
23-08-01 17:00,4.7
23-08-01 16:00,5.0
23-08-01 15:00,7.2
23-08-01 14:00,8.9
23-08-01 13:00,7.2
23-08-01 12:00,3.5
23-08-01 11:00,1.1
23-08-01 10:00,1.1
23-08-01 09:00,1.2
23-08-01 08:00,1.5
23-08-01 07:00,2.7
23-08-01 06:00,2.4
23-08-01 05:00,2.8
23-08-01 04:00,1.0
23-08-01 03:00,
23-08-01 02:00,1.2
23-08-01 01:00,1.0
23-08-01 00:00,
22-08-01 23:00,1.4
22-08-01 22:00,2.6
22-08-01 21:00,1.5
22-08-01 20:00,1.6
22-08-01 19:00,1.5
22-08-01 18:00,1.4
22-08-01 17:00,1.9
22-08-01 16:00,1.6
22-08-01 15:00,1.3
22-08-01 14:00,2.0
22-08-01 13:00,1.3
22-08-01 12:00,2.1
22-08-01 11:00,1.0
22-08-01 10:00,1.1
22-08-01 09:00,1.2
22-08-01 08:00,1.4
22-08-01 07:00,1.1
22-08-01 06:00,1.1
22-08-01 05:00,1.7
22-08-01 04:00,1.5
22-08-01 03:00,
22-08-01 02:00,1.7
22-08-01 01:00,1.8
22-08-01 00:00,
21-08-01 23:00,1.0
21-08-01 22:00,1.2
21-08-01 21:00,1.5
21-08-01 20:00,1.0
21-08-01 19:00,1.6
21-08-01 18:00,1.1
21-08-01 17:00,1.0
21-08-01 16:00,1.0
21-08-01 15:00,1.1
21-08-01 14:00,1.0
21-08-01 13:00,1.0
21-08-01 12:00,1.1
21-08-01 11:00,1.1
21-08-01 10:00,1.0
21-08-01 09:00,1.0
21-08-01 08:00,1.3
21-08-01 07:00,2.2
21-08-01 06:00,2.1
21-08-01 05:00,2.2
21-08-01 04:00,
21-08-01 03:00,1.4
21-08-01 02:00,1.3
21-08-01 01:00,1.4
21-08-01 00:00,
20-08-01 23:00,1.5
20-08-01 22:00,2.0
20-08-01 21:00,2.1
20-08-01 20:00,2.8
20-08-01 19:00,2.0
20-08-01 18:00,2.3
20-08-01 17:00,4.3
20-08-01 16:00,4.0
20-08-01 15:00,4.7
20-08-01 14:00,4.1
20-08-01 13:00,2.6
20-08-01 12:00,1.9
20-08-01 11:00,2.5
20-08-01 10:00,2.2
20-08-01 09:00,1.7
20-08-01 08:00,2.2
20-08-01 07:00,1.5
20-08-01 06:00,1.7
20-08-01 05:00,1.5
20-08-01 04:00,
20-08-01 03:00,1.8
20-08-01 02:00,1.4
20-08-01 01:00,1.7
20-08-01 00:00,
19-08-01 23:00,1.0
19-08-01 22:00,1.0
19-08-01 21:00,1.0
19-08-01 20:00,1.0
19-08-01 19:00,1.0
19-08-01 18:00,1.0
19-08-01 17:00,1.0
19-08-01 16:00,1.0
19-08-01 15:00,1.0
19-08-01 14:00,1.0
19-08-01 13:00,1.0
19-08-01 12:00,1.1
19-08-01 11:00,1.4
19-08-01 10:00,5.3
19-08-01 09:00,8.2
19-08-01 08:00,3.9
19-08-01 07:00,3.7
19-08-01 06:00,4.5
19-08-01 05:00,
19-08-01 04:00,1.3
19-08-01 03:00,1.4
19-08-01 02:00,2.1
19-08-01 01:00,2.0
19-08-01 00:00,
18-08-01 23:00,1.1
18-08-01 22:00,1.4
18-08-01 21:00,1.2
18-08-01 20:00,1.5
18-08-01 19:00,1.9
18-08-01 18:00,3.5
18-08-01 17:00,3.9
18-08-01 16:00,1.6
18-08-01 15:00,1.6
18-08-01 14:00,1.7
18-08-01 13:00,1.5
18-08-01 12:00,1.4
18-08-01 11:00,1.3
18-08-01 10:00,2.1
18-08-01 09:00,2.2
18-08-01 08:00,4.0
18-08-01 07:00,4.9
18-08-01 06:00,2.4
18-08-01 05:00,
18-08-01 04:00,1.1
18-08-01 03:00,1.0
18-08-01 02:00,1.0
18-08-01 01:00,1.0
18-08-01 00:00,
17-08-01 23:00,1.0
17-08-01 22:00,1.1
17-08-01 21:00,1.3
17-08-01 20:00,1.5
