Datum Zeit,Leipzig-Mitte O3
,µg/m³
01-09-01 00:00,3
31-08-01 23:00,5
31-08-01 22:00,10
31-08-01 21:00,11
31-08-01 20:00,19
31-08-01 19:00,25
31-08-01 18:00,40
31-08-01 17:00,34
31-08-01 16:00,21
31-08-01 15:00,23
31-08-01 14:00,17
31-08-01 13:00,14
31-08-01 12:00,7
31-08-01 11:00,5
31-08-01 10:00,5
31-08-01 09:00,5
31-08-01 08:00,7
31-08-01 07:00,8
31-08-01 06:00,16
31-08-01 05:00,
31-08-01 04:00,42
31-08-01 03:00,24
31-08-01 02:00,36
31-08-01 01:00,31
31-08-01 00:00,39
30-08-01 23:00,40
30-08-01 22:00,36
30-08-01 21:00,28
30-08-01 20:00,32
30-08-01 19:00,40
30-08-01 18:00,59
30-08-01 17:00,63
30-08-01 16:00,59
30-08-01 15:00,58
30-08-01 14:00,60
30-08-01 13:00,54
30-08-01 12:00,46
30-08-01 11:00,34
30-08-01 10:00,24
30-08-01 09:00,11
30-08-01 08:00,5
30-08-01 07:00,2
30-08-01 06:00,1
30-08-01 05:00,
30-08-01 04:00,8
30-08-01 03:00,9
30-08-01 02:00,11
30-08-01 01:00,11
30-08-01 00:00,8
29-08-01 23:00,1
29-08-01 22:00,1
29-08-01 21:00,11
29-08-01 20:00,19
29-08-01 19:00,40
29-08-01 18:00,39
29-08-01 17:00,41
29-08-01 16:00,40
29-08-01 15:00,41
29-08-01 14:00,39
29-08-01 13:00,37
29-08-01 12:00,35
29-08-01 11:00,28
29-08-01 10:00,26
29-08-01 09:00,17
29-08-01 08:00,16
29-08-01 07:00,13
29-08-01 06:00,
29-08-01 05:00,32
29-08-01 04:00,37
29-08-01 03:00,45
29-08-01 02:00,41
29-08-01 01:00,40
29-08-01 00:00,40
28-08-01 23:00,37
28-08-01 22:00,36
28-08-01 21:00,41
28-08-01 20:00,31
28-08-01 19:00,23
28-08-01 18:00,26
28-08-01 17:00,32
28-08-01 16:00,30
28-08-01 15:00,34
28-08-01 14:00,36
28-08-01 13:00,38
