Datum Zeit,Glauchau CO
,mg/m3
01-09-01 00:00,0.8
31-08-01 23:00,1.0
31-08-01 22:00,1.0
31-08-01 21:00,0.8
31-08-01 20:00,0.5
31-08-01 19:00,0.5
31-08-01 18:00,0.5
31-08-01 17:00,0.5
31-08-01 16:00,0.4
31-08-01 15:00,0.9
31-08-01 14:00,0.9
31-08-01 13:00,0.9
31-08-01 12:00,1.0
31-08-01 11:00,0.8
31-08-01 10:00,0.7
31-08-01 09:00,0.6
31-08-01 08:00,0.7
31-08-01 07:00,0.8
31-08-01 06:00,
31-08-01 05:00,0.4
31-08-01 04:00,0.2
31-08-01 03:00,0.3
31-08-01 02:00,0.3
31-08-01 01:00,0.3
31-08-01 00:00,0.5
30-08-01 23:00,0.3
30-08-01 22:00,0.3
30-08-01 21:00,0.2
30-08-01 20:00,0.2
30-08-01 19:00,0.1
30-08-01 18:00,0.1
30-08-01 17:00,0.1
30-08-01 16:00,0.2
30-08-01 15:00,0.2
30-08-01 14:00,0.2
30-08-01 13:00,0.1
30-08-01 12:00,0.1
30-08-01 11:00,0.1
30-08-01 10:00,
30-08-01 09:00,0.3
30-08-01 08:00,0.7
30-08-01 07:00,0.8
30-08-01 06:00,1.2
30-08-01 05:00,0.4
30-08-01 04:00,0.2
30-08-01 03:00,0.2
30-08-01 02:00,0.2
30-08-01 01:00,0.3
30-08-01 00:00,0.4
29-08-01 23:00,0.3
29-08-01 22:00,0.3
29-08-01 21:00,0.3
29-08-01 20:00,0.1
29-08-01 19:00,0.1
29-08-01 18:00,0.1
29-08-01 17:00,0.1
29-08-01 16:00,0.2
29-08-01 15:00,0.3
29-08-01 14:00,0.2
29-08-01 13:00,0.3
29-08-01 12:00,0.2
29-08-01 11:00,0.2
29-08-01 10:00,0.2
29-08-01 09:00,0.2
29-08-01 08:00,0.3
29-08-01 07:00,0.4
29-08-01 06:00,
29-08-01 05:00,0.2
29-08-01 04:00,0.1
29-08-01 03:00,0.1
29-08-01 02:00,0.1
29-08-01 01:00,0.1
29-08-01 00:00,0.1
28-08-01 23:00,0.1
28-08-01 22:00,0.3
28-08-01 21:00,0.2
28-08-01 20:00,0.2
28-08-01 19:00,0.1
28-08-01 18:00,0.2
28-08-01 17:00,0.2
28-08-01 16:00,0.2
28-08-01 15:00,0.4
28-08-01 14:00,0.3
28-08-01 13:00,0.1
28-08-01 12:00,0.1
28-08-01 11:00,0.2
28-08-01 10:00,0.2
28-08-01 09:00,0.2
28-08-01 08:00,0.2
28-08-01 07:00,0.4
28-08-01 06:00,0.6
28-08-01 05:00,0.3
28-08-01 04:00,0.1
28-08-01 03:00,0.1
28-08-01 02:00,0.1
28-08-01 01:00,0.1
28-08-01 00:00,0.2
27-08-01 23:00,0.4
27-08-01 22:00,0.5
27-08-01 21:00,0.4
27-08-01 20:00,0.5
27-08-01 19:00,0.3
27-08-01 18:00,0.4
27-08-01 17:00,0.3
27-08-01 16:00,0.5
27-08-01 15:00,0.5
27-08-01 14:00,0.6
27-08-01 13:00,0.5
27-08-01 12:00,0.5
27-08-01 11:00,0.6
27-08-01 10:00,0.5
27-08-01 09:00,0.5
27-08-01 08:00,0.7
27-08-01 07:00,
27-08-01 06:00,1.0
27-08-01 05:00,0.5
27-08-01 04:00,0.4
27-08-01 03:00,0.4
27-08-01 02:00,0.4
27-08-01 01:00,0.6
27-08-01 00:00,0.6
26-08-01 23:00,0.6
26-08-01 22:00,0.9
26-08-01 21:00,1.1
26-08-01 20:00,0.9
26-08-01 19:00,0.4
26-08-01 18:00,0.3
26-08-01 17:00,0.3
26-08-01 16:00,0.4
26-08-01 15:00,0.4
26-08-01 14:00,0.4
26-08-01 13:00,0.4
26-08-01 12:00,0.4
26-08-01 11:00,0.4
26-08-01 10:00,0.4
26-08-01 09:00,0.5
26-08-01 08:00,0.4
26-08-01 07:00,0.4
26-08-01 06:00,0.4
26-08-01 05:00,0.4
26-08-01 04:00,0.5
26-08-01 03:00,0.5
26-08-01 02:00,0.7
26-08-01 01:00,0.8
26-08-01 00:00,0.9
25-08-01 23:00,1.0
25-08-01 22:00,1.0
25-08-01 21:00,0.7
25-08-01 20:00,0.5
25-08-01 19:00,0.4
25-08-01 18:00,0.4
25-08-01 17:00,0.3
25-08-01 16:00,0.3
25-08-01 15:00,0.3
25-08-01 14:00,0.3
25-08-01 13:00,0.4
25-08-01 12:00,0.4
25-08-01 11:00,0.4
25-08-01 10:00,0.6
25-08-01 09:00,0.6
25-08-01 08:00,0.6
25-08-01 07:00,
25-08-01 06:00,0.5
25-08-01 05:00,0.4
25-08-01 04:00,0.5
25-08-01 03:00,0.5
25-08-01 02:00,0.5
25-08-01 01:00,0.6
25-08-01 00:00,0.6
24-08-01 23:00,0.7
24-08-01 22:00,1.1
24-08-01 21:00,1.0
24-08-01 20:00,0.7
24-08-01 19:00,0.4
24-08-01 18:00,0.4
24-08-01 17:00,0.5
24-08-01 16:00,0.5
24-08-01 15:00,0.7
24-08-01 14:00,0.5
24-08-01 13:00,0.5
24-08-01 12:00,0.5
24-08-01 11:00,0.6
24-08-01 10:00,0.6
24-08-01 09:00,0.9
24-08-01 08:00,0.8
24-08-01 07:00,0.8
24-08-01 06:00,1.0
24-08-01 05:00,0.6
24-08-01 04:00,0.4
24-08-01 03:00,0.4
24-08-01 02:00,0.4
24-08-01 01:00,0.4
24-08-01 00:00,0.6
23-08-01 23:00,0.6
23-08-01 22:00,0.6
23-08-01 21:00,0.4
23-08-01 20:00,0.4
23-08-01 19:00,0.3
23-08-01 18:00,0.3
23-08-01 17:00,0.3
23-08-01 16:00,0.3
23-08-01 15:00,0.3
23-08-01 14:00,0.3
23-08-01 13:00,0.3
23-08-01 12:00,0.4
23-08-01 11:00,0.5
23-08-01 10:00,0.6
23-08-01 09:00,0.6
23-08-01 08:00,
23-08-01 07:00,0.7
23-08-01 06:00,0.9
23-08-01 05:00,0.6
23-08-01 04:00,0.4
23-08-01 03:00,0.4
23-08-01 02:00,0.4
23-08-01 01:00,0.4
23-08-01 00:00,0.6
22-08-01 23:00,0.7
22-08-01 22:00,0.9
22-08-01 21:00,0.8
22-08-01 20:00,0.6
22-08-01 19:00,0.6
22-08-01 18:00,0.5
22-08-01 17:00,0.6
22-08-01 16:00,0.5
22-08-01 15:00,0.6
22-08-01 14:00,0.6
22-08-01 13:00,0.4
22-08-01 12:00,0.5
22-08-01 11:00,0.5
22-08-01 10:00,0.3
22-08-01 09:00,0.4
22-08-01 08:00,0.5
22-08-01 07:00,0.6
22-08-01 06:00,0.7
22-08-01 05:00,0.5
22-08-01 04:00,0.3
22-08-01 03:00,0.4
22-08-01 02:00,0.3
22-08-01 01:00,0.4
22-08-01 00:00,0.3
21-08-01 23:00,0.4
21-08-01 22:00,0.4
21-08-01 21:00,0.2
21-08-01 20:00,0.3
21-08-01 19:00,0.2
21-08-01 18:00,0.3
21-08-01 17:00,0.3
21-08-01 16:00,0.3
21-08-01 15:00,0.6
21-08-01 14:00,0.5
21-08-01 13:00,0.6
21-08-01 12:00,0.6
21-08-01 11:00,0.6
21-08-01 10:00,0.6
21-08-01 09:00,0.6
21-08-01 08:00,
21-08-01 07:00,0.7
21-08-01 06:00,0.8
21-08-01 05:00,0.4
21-08-01 04:00,0.3
21-08-01 03:00,0.2
21-08-01 02:00,0.3
21-08-01 01:00,0.2
21-08-01 00:00,0.3
20-08-01 23:00,0.4
20-08-01 22:00,0.5
20-08-01 21:00,0.5
20-08-01 20:00,0.5
20-08-01 19:00,0.5
20-08-01 18:00,0.5
20-08-01 17:00,0.5
20-08-01 16:00,0.7
20-08-01 15:00,0.6
20-08-01 14:00,
20-08-01 13:00,0.5
20-08-01 12:00,
20-08-01 11:00,
20-08-01 10:00,0.5
20-08-01 09:00,0.8
20-08-01 08:00,0.5
20-08-01 07:00,0.6
20-08-01 06:00,0.7
20-08-01 05:00,0.5
20-08-01 04:00,0.3
20-08-01 03:00,0.3
20-08-01 02:00,0.3
20-08-01 01:00,0.4
20-08-01 00:00,0.4
19-08-01 23:00,0.6
19-08-01 22:00,0.7
19-08-01 21:00,0.7
19-08-01 20:00,0.5
19-08-01 19:00,0.3
19-08-01 18:00,0.3
19-08-01 17:00,0.3
19-08-01 16:00,0.3
19-08-01 15:00,0.3
19-08-01 14:00,0.3
19-08-01 13:00,0.3
