Datum Zeit,Plauen-Sued O3
,µg/m³
01-09-01 00:00,1
31-08-01 23:00,2
31-08-01 22:00,3
31-08-01 21:00,6
31-08-01 20:00,4
31-08-01 19:00,52
31-08-01 18:00,46
31-08-01 17:00,28
31-08-01 16:00,27
31-08-01 15:00,30
31-08-01 14:00,47
31-08-01 13:00,56
31-08-01 12:00,24
31-08-01 11:00,18
31-08-01 10:00,17
31-08-01 09:00,16
31-08-01 08:00,23
31-08-01 07:00,20
31-08-01 06:00,21
31-08-01 05:00,32
31-08-01 04:00,49
31-08-01 03:00,
31-08-01 02:00,51
31-08-01 01:00,54
31-08-01 00:00,56
30-08-01 23:00,44
30-08-01 22:00,51
30-08-01 21:00,34
30-08-01 20:00,24
30-08-01 19:00,21
30-08-01 18:00,51
30-08-01 17:00,54
30-08-01 16:00,66
30-08-01 15:00,68
30-08-01 14:00,66
30-08-01 13:00,58
30-08-01 12:00,53
30-08-01 11:00,50
30-08-01 10:00,45
30-08-01 09:00,12
30-08-01 08:00,3
30-08-01 07:00,1
30-08-01 06:00,1
30-08-01 05:00,1
30-08-01 04:00,1
30-08-01 03:00,
30-08-01 02:00,1
30-08-01 01:00,2
30-08-01 00:00,4
29-08-01 23:00,5
29-08-01 22:00,3
29-08-01 21:00,12
29-08-01 20:00,35
29-08-01 19:00,45
29-08-01 18:00,57
29-08-01 17:00,62
29-08-01 16:00,59
29-08-01 15:00,58
29-08-01 14:00,53
29-08-01 13:00,55
29-08-01 12:00,59
29-08-01 11:00,52
29-08-01 10:00,42
29-08-01 09:00,49
29-08-01 08:00,45
29-08-01 07:00,36
29-08-01 06:00,33
29-08-01 05:00,9
29-08-01 04:00,
29-08-01 03:00,4
29-08-01 02:00,13
29-08-01 01:00,11
29-08-01 00:00,14
28-08-01 23:00,13
28-08-01 22:00,12
28-08-01 21:00,26
28-08-01 20:00,51
28-08-01 19:00,66
28-08-01 18:00,66
28-08-01 17:00,67
28-08-01 16:00,67
28-08-01 15:00,65
28-08-01 14:00,60
28-08-01 13:00,55
28-08-01 12:00,55
28-08-01 11:00,52
28-08-01 10:00,48
28-08-01 09:00,46
28-08-01 08:00,16
28-08-01 07:00,2
28-08-01 06:00,1
28-08-01 05:00,1
28-08-01 04:00,
28-08-01 03:00,1
28-08-01 02:00,1
28-08-01 01:00,3
28-08-01 00:00,1
27-08-01 23:00,1
27-08-01 22:00,3
27-08-01 21:00,4
27-08-01 20:00,7
27-08-01 19:00,36
27-08-01 18:00,39
27-08-01 17:00,50
27-08-01 16:00,65
27-08-01 15:00,76
27-08-01 14:00,92
27-08-01 13:00,124
27-08-01 12:00,117
27-08-01 11:00,94
27-08-01 10:00,66
27-08-01 09:00,31
27-08-01 08:00,11
27-08-01 07:00,2
27-08-01 06:00,5
27-08-01 05:00,
27-08-01 04:00,3
27-08-01 03:00,11
27-08-01 02:00,20
27-08-01 01:00,20
27-08-01 00:00,11
26-08-01 23:00,6
26-08-01 22:00,7
26-08-01 21:00,19
26-08-01 20:00,20
26-08-01 19:00,70
26-08-01 18:00,123
26-08-01 17:00,129
26-08-01 16:00,129
26-08-01 15:00,139
26-08-01 14:00,135
26-08-01 13:00,121
26-08-01 12:00,106
26-08-01 11:00,95
26-08-01 10:00,74
26-08-01 09:00,53
26-08-01 08:00,26
26-08-01 07:00,20
26-08-01 06:00,13
26-08-01 05:00,
26-08-01 04:00,6
26-08-01 03:00,12
26-08-01 02:00,6
26-08-01 01:00,6
26-08-01 00:00,6
25-08-01 23:00,8
25-08-01 22:00,10
25-08-01 21:00,11
25-08-01 20:00,30
25-08-01 19:00,70
25-08-01 18:00,115
25-08-01 17:00,135
25-08-01 16:00,139
25-08-01 15:00,139
25-08-01 14:00,133
25-08-01 13:00,135
25-08-01 12:00,125
25-08-01 11:00,111
25-08-01 10:00,58
25-08-01 09:00,38
25-08-01 08:00,19
25-08-01 07:00,11
25-08-01 06:00,
25-08-01 05:00,3
25-08-01 04:00,11
25-08-01 03:00,6
25-08-01 02:00,5
25-08-01 01:00,11
25-08-01 00:00,18
24-08-01 23:00,21
24-08-01 22:00,21
24-08-01 21:00,1
24-08-01 20:00,2
24-08-01 19:00,1
24-08-01 18:00,1
24-08-01 17:00,55
24-08-01 16:00,86
24-08-01 15:00,81
24-08-01 14:00,77
24-08-01 13:00,76
24-08-01 12:00,75
24-08-01 11:00,54
24-08-01 10:00,39
24-08-01 09:00,17
24-08-01 08:00,5
24-08-01 07:00,1
24-08-01 06:00,
24-08-01 05:00,1
24-08-01 04:00,2
24-08-01 03:00,5
24-08-01 02:00,6
24-08-01 01:00,2
24-08-01 00:00,1
23-08-01 23:00,1
23-08-01 22:00,1
23-08-01 21:00,2
23-08-01 20:00,2
23-08-01 19:00,44
23-08-01 18:00,75
23-08-01 17:00,69
23-08-01 16:00,41
23-08-01 15:00,64
23-08-01 14:00,80
23-08-01 13:00,71
23-08-01 12:00,64
23-08-01 11:00,41
23-08-01 10:00,23
23-08-01 09:00,6
23-08-01 08:00,1
23-08-01 07:00,
23-08-01 06:00,1
23-08-01 05:00,1
23-08-01 04:00,1
23-08-01 03:00,1
23-08-01 02:00,1
23-08-01 01:00,1
23-08-01 00:00,1
22-08-01 23:00,1
22-08-01 22:00,1
22-08-01 21:00,1
22-08-01 20:00,4
22-08-01 19:00,45
22-08-01 18:00,48
22-08-01 17:00,60
22-08-01 16:00,54
22-08-01 15:00,67
22-08-01 14:00,63
22-08-01 13:00,59
22-08-01 12:00,44
22-08-01 11:00,40
22-08-01 10:00,32
22-08-01 09:00,20
22-08-01 08:00,8
22-08-01 07:00,
22-08-01 06:00,1
22-08-01 05:00,1
22-08-01 04:00,1
22-08-01 03:00,1
22-08-01 02:00,1
22-08-01 01:00,4
22-08-01 00:00,10
21-08-01 23:00,26
21-08-01 22:00,54
21-08-01 21:00,64
21-08-01 20:00,48
21-08-01 19:00,66
21-08-01 18:00,63
21-08-01 17:00,54
21-08-01 16:00,51
21-08-01 15:00,61
21-08-01 14:00,54
21-08-01 13:00,34
21-08-01 12:00,33
21-08-01 11:00,27
21-08-01 10:00,27
21-08-01 09:00,21
21-08-01 08:00,
21-08-01 07:00,17
21-08-01 06:00,21
21-08-01 05:00,30
21-08-01 04:00,36
21-08-01 03:00,41
21-08-01 02:00,41
21-08-01 01:00,32
21-08-01 00:00,36
20-08-01 23:00,34
20-08-01 22:00,40
20-08-01 21:00,43
20-08-01 20:00,42
20-08-01 19:00,35
20-08-01 18:00,40
20-08-01 17:00,63
20-08-01 16:00,83
20-08-01 15:00,93
20-08-01 14:00,87
20-08-01 13:00,70
20-08-01 12:00,72
20-08-01 11:00,73
20-08-01 10:00,51
20-08-01 09:00,22
20-08-01 08:00,
20-08-01 07:00,4
20-08-01 06:00,1
20-08-01 05:00,1
20-08-01 04:00,3
20-08-01 03:00,2
20-08-01 02:00,3
20-08-01 01:00,11
20-08-01 00:00,12
19-08-01 23:00,5
19-08-01 22:00,3
19-08-01 21:00,17
19-08-01 20:00,25
19-08-01 19:00,72
19-08-01 18:00,97
19-08-01 17:00,94
19-08-01 16:00,104
19-08-01 15:00,100
19-08-01 14:00,96
19-08-01 13:00,84
19-08-01 12:00,95
19-08-01 11:00,79
19-08-01 10:00,65
19-08-01 09:00,48
19-08-01 08:00,
19-08-01 07:00,16
19-08-01 06:00,23
19-08-01 05:00,
19-08-01 04:00,39
19-08-01 03:00,43
19-08-01 02:00,41
19-08-01 01:00,41
19-08-01 00:00,37
18-08-01 23:00,37
18-08-01 22:00,44
18-08-01 21:00,48
18-08-01 20:00,64
18-08-01 19:00,80
18-08-01 18:00,89
18-08-01 17:00,102
18-08-01 16:00,110
18-08-01 15:00,97
18-08-01 14:00,89
18-08-01 13:00,76
18-08-01 12:00,59
18-08-01 11:00,45
18-08-01 10:00,36
18-08-01 09:00,32
18-08-01 08:00,24
18-08-01 07:00,25
18-08-01 06:00,23
18-08-01 05:00,
18-08-01 04:00,26
18-08-01 03:00,33
18-08-01 02:00,39
18-08-01 01:00,40
18-08-01 00:00,40
17-08-01 23:00,40
17-08-01 22:00,45
17-08-01 21:00,42
17-08-01 20:00,56
17-08-01 19:00,67
17-08-01 18:00,71
17-08-01 17:00,73
17-08-01 16:00,73
17-08-01 15:00,74
17-08-01 14:00,60
17-08-01 13:00,47
17-08-01 12:00,41
17-08-01 11:00,35
17-08-01 10:00,41
17-08-01 09:00,26
17-08-01 08:00,5
17-08-01 07:00,1
17-08-01 06:00,
17-08-01 05:00,10
17-08-01 04:00,6
17-08-01 03:00,14
17-08-01 02:00,12
17-08-01 01:00,13
17-08-01 00:00,16
16-08-01 23:00,16
16-08-01 22:00,23
16-08-01 21:00,21
16-08-01 20:00,12
16-08-01 19:00,34
16-08-01 18:00,86
16-08-01 17:00,92
16-08-01 16:00,123
16-08-01 15:00,126
16-08-01 14:00,125
16-08-01 13:00,101
16-08-01 12:00,122
16-08-01 11:00,89
16-08-01 10:00,67
16-08-01 09:00,57
16-08-01 08:00,61
16-08-01 07:00,32
16-08-01 06:00,
16-08-01 05:00,42
16-08-01 04:00,41
16-08-01 03:00,46
16-08-01 02:00,66
16-08-01 01:00,46
16-08-01 00:00,42
15-08-01 23:00,86
15-08-01 22:00,55
15-08-01 21:00,41
15-08-01 20:00,26
15-08-01 19:00,47
15-08-01 18:00,88
15-08-01 17:00,83
15-08-01 16:00,82
15-08-01 15:00,79
15-08-01 14:00,91
15-08-01 13:00,85
15-08-01 12:00,90
15-08-01 11:00,86
15-08-01 10:00,69
15-08-01 09:00,46
15-08-01 08:00,18
15-08-01 07:00,
15-08-01 06:00,1
15-08-01 05:00,1
15-08-01 04:00,1
15-08-01 03:00,3
15-08-01 02:00,4
15-08-01 01:00,11
15-08-01 00:00,12
14-08-01 23:00,8
14-08-01 22:00,8
14-08-01 21:00,9
14-08-01 20:00,24
14-08-01 19:00,50
14-08-01 18:00,85
14-08-01 17:00,95
14-08-01 16:00,82
14-08-01 15:00,108
14-08-01 14:00,105
14-08-01 13:00,101
14-08-01 12:00,98
14-08-01 11:00,65
14-08-01 10:00,51
14-08-01 09:00,32
14-08-01 08:00,8
14-08-01 07:00,
14-08-01 06:00,1
14-08-01 05:00,1
14-08-01 04:00,1
14-08-01 03:00,3
14-08-01 02:00,11
14-08-01 01:00,
14-08-01 00:00,11
13-08-01 23:00,9
13-08-01 22:00,12
13-08-01 21:00,12
13-08-01 20:00,15
13-08-01 19:00,29
13-08-01 18:00,52
13-08-01 17:00,56
13-08-01 16:00,59
13-08-01 15:00,45
13-08-01 14:00,38
13-08-01 13:00,37
13-08-01 12:00,39
13-08-01 11:00,28
13-08-01 10:00,21
13-08-01 09:00,25
13-08-01 08:00,25
13-08-01 07:00,26
13-08-01 06:00,25
13-08-01 05:00,14
13-08-01 04:00,17
13-08-01 03:00,23
13-08-01 02:00,30
13-08-01 01:00,
13-08-01 00:00,25
12-08-01 23:00,29
12-08-01 22:00,11
12-08-01 21:00,14
12-08-01 20:00,20
12-08-01 19:00,67
12-08-01 18:00,78
12-08-01 17:00,77
12-08-01 16:00,88
12-08-01 15:00,89
12-08-01 14:00,84
12-08-01 13:00,85
12-08-01 12:00,82
12-08-01 11:00,76
12-08-01 10:00,68
12-08-01 09:00,48
12-08-01 08:00,42
12-08-01 07:00,22
12-08-01 06:00,5
12-08-01 05:00,5
12-08-01 04:00,10
12-08-01 03:00,8
12-08-01 02:00,
12-08-01 01:00,9
12-08-01 00:00,7
11-08-01 23:00,8
11-08-01 22:00,9
11-08-01 21:00,11
11-08-01 20:00,48
11-08-01 19:00,78
11-08-01 18:00,81
11-08-01 17:00,79
11-08-01 16:00,79
11-08-01 15:00,67
11-08-01 14:00,57
11-08-01 13:00,71
11-08-01 12:00,68
11-08-01 11:00,60
11-08-01 10:00,58
11-08-01 09:00,42
11-08-01 08:00,27
11-08-01 07:00,11
11-08-01 06:00,2
11-08-01 05:00,3
11-08-01 04:00,5
11-08-01 03:00,7
11-08-01 02:00,
11-08-01 01:00,18
11-08-01 00:00,12
10-08-01 23:00,8
10-08-01 22:00,18
10-08-01 21:00,45
10-08-01 20:00,57
10-08-01 19:00,56
10-08-01 18:00,60
10-08-01 17:00,54
10-08-01 16:00,55
10-08-01 15:00,49
10-08-01 14:00,56
10-08-01 13:00,60
10-08-01 12:00,55
10-08-01 11:00,47
10-08-01 10:00,33
10-08-01 09:00,27
10-08-01 08:00,20
10-08-01 07:00,6
10-08-01 06:00,3
10-08-01 05:00,8
10-08-01 04:00,13
10-08-01 03:00,
10-08-01 02:00,31
10-08-01 01:00,21
10-08-01 00:00,9
09-08-01 23:00,4
09-08-01 22:00,4
09-08-01 21:00,5
09-08-01 20:00,6
09-08-01 19:00,43
09-08-01 18:00,61
09-08-01 17:00,61
09-08-01 16:00,63
09-08-01 15:00,59
09-08-01 14:00,48
09-08-01 13:00,45
09-08-01 12:00,44
09-08-01 11:00,38
09-08-01 10:00,27
09-08-01 09:00,29
09-08-01 08:00,26
09-08-01 07:00,15
09-08-01 06:00,19
09-08-01 05:00,17
09-08-01 04:00,33
09-08-01 03:00,
09-08-01 02:00,46
09-08-01 01:00,51
09-08-01 00:00,55
08-08-01 23:00,45
08-08-01 22:00,36
08-08-01 21:00,37
08-08-01 20:00,50
08-08-01 19:00,55
08-08-01 18:00,52
08-08-01 17:00,44
08-08-01 16:00,43
08-08-01 15:00,45
08-08-01 14:00,43
08-08-01 13:00,35
08-08-01 12:00,39
08-08-01 11:00,40
08-08-01 10:00,38
08-08-01 09:00,31
08-08-01 08:00,29
08-08-01 07:00,26
08-08-01 06:00,28
08-08-01 05:00,30
08-08-01 04:00,
08-08-01 03:00,31
08-08-01 02:00,33
08-08-01 01:00,33
08-08-01 00:00,38
07-08-01 23:00,34
07-08-01 22:00,30
07-08-01 21:00,28
07-08-01 20:00,23
07-08-01 19:00,34
07-08-01 18:00,39
07-08-01 17:00,41
07-08-01 16:00,41
07-08-01 15:00,42
07-08-01 14:00,47
07-08-01 13:00,53
07-08-01 12:00,45
07-08-01 11:00,36
07-08-01 10:00,37
07-08-01 09:00,35
07-08-01 08:00,28
07-08-01 07:00,19
07-08-01 06:00,15
07-08-01 05:00,25
07-08-01 04:00,
07-08-01 03:00,37
07-08-01 02:00,37
07-08-01 01:00,39
07-08-01 00:00,41
06-08-01 23:00,37
