Datum Zeit,Borna NO
,µg/m³
01-11-10 00:00,21
31-10-10 23:00,31
31-10-10 22:00,35
31-10-10 21:00,41
31-10-10 20:00,92
31-10-10 19:00,115
31-10-10 18:00,109
31-10-10 17:00,26
31-10-10 16:00,46
31-10-10 15:00,30
31-10-10 14:00,24
31-10-10 13:00,21
31-10-10 12:00,31
31-10-10 11:00,32
31-10-10 10:00,32
31-10-10 09:00,23
31-10-10 08:00,10
31-10-10 07:00,10
31-10-10 06:00,11
31-10-10 05:00,6
31-10-10 04:00,2
31-10-10 03:00,3
31-10-10 02:00,4
31-10-10 01:00,3
31-10-10 00:00,6
30-10-10 23:00,7
30-10-10 22:00,10
30-10-10 21:00,25
30-10-10 20:00,36
30-10-10 19:00,44
30-10-10 18:00,64
30-10-10 17:00,40
30-10-10 16:00,43
30-10-10 15:00,32
30-10-10 14:00,24
30-10-10 13:00,25
30-10-10 12:00,30
30-10-10 11:00,43
30-10-10 10:00,73
30-10-10 09:00,45
30-10-10 08:00,123
30-10-10 07:00,98
30-10-10 06:00,47
30-10-10 05:00,30
30-10-10 04:00,22
30-10-10 03:00,6
30-10-10 02:00,2
30-10-10 01:00,3
30-10-10 00:00,4
29-10-10 23:00,27
29-10-10 22:00,12
29-10-10 21:00,23
29-10-10 20:00,51
29-10-10 19:00,94
29-10-10 18:00,152
29-10-10 17:00,117
29-10-10 16:00,110
29-10-10 15:00,73
29-10-10 14:00,85
29-10-10 13:00,82
29-10-10 12:00,79
29-10-10 11:00,85
29-10-10 10:00,105
29-10-10 09:00,164
29-10-10 08:00,199
29-10-10 07:00,239
29-10-10 06:00,116
29-10-10 05:00,78
29-10-10 04:00,41
29-10-10 03:00,29
29-10-10 02:00,7
29-10-10 01:00,9
29-10-10 00:00,12
28-10-10 23:00,9
28-10-10 22:00,21
28-10-10 21:00,16
28-10-10 20:00,30
28-10-10 19:00,33
28-10-10 18:00,84
28-10-10 17:00,117
28-10-10 16:00,80
28-10-10 15:00,70
28-10-10 14:00,63
28-10-10 13:00,81
28-10-10 12:00,59
28-10-10 11:00,69
28-10-10 10:00,90
28-10-10 09:00,75
28-10-10 08:00,83
28-10-10 07:00,72
28-10-10 06:00,43
28-10-10 05:00,15
28-10-10 04:00,8
28-10-10 03:00,9
28-10-10 02:00,4
28-10-10 01:00,2
28-10-10 00:00,2
27-10-10 23:00,2
27-10-10 22:00,5
27-10-10 21:00,9
27-10-10 20:00,12
27-10-10 19:00,18
27-10-10 18:00,44
27-10-10 17:00,73
27-10-10 16:00,87
27-10-10 15:00,83
27-10-10 14:00,68
27-10-10 13:00,61
27-10-10 12:00,55
27-10-10 11:00,79
27-10-10 10:00,89
27-10-10 09:00,140
27-10-10 08:00,104
27-10-10 07:00,87
27-10-10 06:00,71
27-10-10 05:00,26
27-10-10 04:00,22
27-10-10 03:00,20
27-10-10 02:00,14
27-10-10 01:00,3
27-10-10 00:00,3
26-10-10 23:00,13
26-10-10 22:00,16
26-10-10 21:00,27
26-10-10 20:00,24
26-10-10 19:00,24
26-10-10 18:00,49
26-10-10 17:00,25
26-10-10 16:00,9
26-10-10 15:00,26
26-10-10 14:00,17
26-10-10 13:00,24
26-10-10 12:00,54
26-10-10 11:00,57
26-10-10 10:00,65
26-10-10 09:00,71
26-10-10 08:00,48
26-10-10 07:00,111
26-10-10 06:00,52
26-10-10 05:00,20
26-10-10 04:00,7
26-10-10 03:00,6
26-10-10 02:00,2
26-10-10 01:00,1
26-10-10 00:00,5
25-10-10 23:00,2
25-10-10 22:00,4
25-10-10 21:00,36
25-10-10 20:00,25
25-10-10 19:00,37
25-10-10 18:00,4
25-10-10 17:00,7
25-10-10 16:00,5
25-10-10 15:00,25
25-10-10 14:00,16
25-10-10 13:00,22
25-10-10 12:00,24
25-10-10 11:00,46
25-10-10 10:00,71
25-10-10 09:00,68
25-10-10 08:00,73
25-10-10 07:00,74
25-10-10 06:00,68
25-10-10 05:00,29
25-10-10 04:00,27
25-10-10 03:00,44
25-10-10 02:00,13
25-10-10 01:00,13
25-10-10 00:00,9
24-10-10 23:00,3
24-10-10 22:00,7
24-10-10 21:00,5
24-10-10 20:00,6
24-10-10 19:00,10
24-10-10 18:00,8
24-10-10 17:00,12
24-10-10 16:00,10
24-10-10 15:00,4
24-10-10 14:00,10
24-10-10 13:00,6
24-10-10 12:00,11
24-10-10 11:00,7
24-10-10 10:00,7
24-10-10 09:00,4
24-10-10 08:00,3
24-10-10 07:00,2
24-10-10 06:00,1
24-10-10 05:00,2
24-10-10 04:00,1
24-10-10 03:00,2
24-10-10 02:00,1
24-10-10 01:00,1
24-10-10 00:00,1
23-10-10 23:00,4
23-10-10 22:00,4
23-10-10 21:00,5
23-10-10 20:00,15
23-10-10 19:00,30
23-10-10 18:00,43
23-10-10 17:00,23
23-10-10 16:00,23
23-10-10 15:00,34
23-10-10 14:00,30
23-10-10 13:00,30
23-10-10 12:00,32
23-10-10 11:00,50
23-10-10 10:00,53
23-10-10 09:00,53
23-10-10 08:00,46
23-10-10 07:00,21
23-10-10 06:00,19
23-10-10 05:00,20
23-10-10 04:00,11
23-10-10 03:00,5
23-10-10 02:00,4
23-10-10 01:00,4
23-10-10 00:00,3
22-10-10 23:00,8
22-10-10 22:00,13
22-10-10 21:00,22
22-10-10 20:00,22
22-10-10 19:00,21
22-10-10 18:00,40
22-10-10 17:00,58
22-10-10 16:00,84
22-10-10 15:00,51
22-10-10 14:00,53
22-10-10 13:00,60
22-10-10 12:00,55
22-10-10 11:00,66
22-10-10 10:00,66
22-10-10 09:00,72
22-10-10 08:00,68
22-10-10 07:00,91
22-10-10 06:00,38
22-10-10 05:00,13
22-10-10 04:00,9
22-10-10 03:00,9
22-10-10 02:00,3
22-10-10 01:00,1
22-10-10 00:00,3
21-10-10 23:00,2
21-10-10 22:00,5
21-10-10 21:00,7
21-10-10 20:00,17
21-10-10 19:00,19
21-10-10 18:00,44
21-10-10 17:00,50
21-10-10 16:00,52
21-10-10 15:00,40
21-10-10 14:00,45
21-10-10 13:00,33
21-10-10 12:00,28
21-10-10 11:00,41
21-10-10 10:00,46
21-10-10 09:00,59
21-10-10 08:00,56
21-10-10 07:00,71
21-10-10 06:00,51
21-10-10 05:00,17
21-10-10 04:00,9
21-10-10 03:00,6
21-10-10 02:00,1
21-10-10 01:00,1
21-10-10 00:00,3
20-10-10 23:00,3
20-10-10 22:00,5
20-10-10 21:00,4
20-10-10 20:00,8
20-10-10 19:00,18
20-10-10 18:00,35
20-10-10 17:00,56
20-10-10 16:00,61
20-10-10 15:00,41
20-10-10 14:00,43
20-10-10 13:00,34
20-10-10 12:00,43
20-10-10 11:00,51
20-10-10 10:00,68
20-10-10 09:00,77
20-10-10 08:00,76
20-10-10 07:00,102
20-10-10 06:00,61
20-10-10 05:00,34
20-10-10 04:00,36
20-10-10 03:00,20
20-10-10 02:00,3
20-10-10 01:00,4
20-10-10 00:00,3
19-10-10 23:00,5
19-10-10 22:00,11
19-10-10 21:00,11
19-10-10 20:00,19
19-10-10 19:00,27
19-10-10 18:00,39
19-10-10 17:00,81
19-10-10 16:00,77
19-10-10 15:00,56
19-10-10 14:00,52
19-10-10 13:00,55
19-10-10 12:00,47
19-10-10 11:00,60
19-10-10 10:00,57
19-10-10 09:00,56
19-10-10 08:00,64
19-10-10 07:00,66
19-10-10 06:00,50
19-10-10 05:00,22
19-10-10 04:00,14
