Datum Zeit,Bautzen PM10
,µg/m³
31-10-10,28
30-10-10,33
29-10-10,27
28-10-10,27
27-10-10,23
26-10-10,15
25-10-10,18
24-10-10,10
23-10-10,27
22-10-10,15
21-10-10,10
20-10-10,9
19-10-10,28
18-10-10,34
17-10-10,26
16-10-10,23
15-10-10,13
14-10-10,33
13-10-10,35
12-10-10,57
11-10-10,47
10-10-10,37
09-10-10,35
08-10-10,30
07-10-10,15
06-10-10,8
05-10-10,15
04-10-10,21
03-10-10,21
02-10-10,20
01-10-10,20

