Datum Zeit,Carlsfeld PM10
,µg/m³
31-10-10,
30-10-10,
29-10-10,
28-10-10,14
27-10-10,10
26-10-10,6
25-10-10,6
24-10-10,3
23-10-10,20
22-10-10,9
21-10-10,6
20-10-10,4
19-10-10,12
18-10-10,16
17-10-10,12
16-10-10,2
15-10-10,7
14-10-10,18
13-10-10,25
12-10-10,22
11-10-10,15
10-10-10,12
09-10-10,8
08-10-10,11
07-10-10,5
06-10-10,6
05-10-10,8
04-10-10,9
03-10-10,8
02-10-10,13
01-10-10,13

