Datum Zeit,Schwartenberg SO2
,µg/m³
01-11-10 00:00,11.5
31-10-10 23:00,5.9
31-10-10 22:00,5.3
31-10-10 21:00,10.1
31-10-10 20:00,8.2
31-10-10 19:00,17.6
31-10-10 18:00,26.8
31-10-10 17:00,10.8
31-10-10 16:00,20.1
31-10-10 15:00,18.4
31-10-10 14:00,15.0
31-10-10 13:00,14.8
31-10-10 12:00,15.9
31-10-10 11:00,11.6
31-10-10 10:00,14.0
31-10-10 09:00,23.8
31-10-10 08:00,44.9
31-10-10 07:00,35.3
31-10-10 06:00,32.9
31-10-10 05:00,39.6
31-10-10 04:00,31.5
31-10-10 03:00,25.8
31-10-10 02:00,33.5
31-10-10 01:00,30.4
31-10-10 00:00,15.1
30-10-10 23:00,18.0
30-10-10 22:00,43.5
30-10-10 21:00,44.6
30-10-10 20:00,57.3
30-10-10 19:00,67.2
30-10-10 18:00,18.0
30-10-10 17:00,30.2
30-10-10 16:00,39.7
30-10-10 15:00,33.9
30-10-10 14:00,25.3
30-10-10 13:00,24.2
30-10-10 12:00,42.5
30-10-10 11:00,26.5
30-10-10 10:00,5.3
30-10-10 09:00,12.4
30-10-10 08:00,41.9
30-10-10 07:00,40.8
30-10-10 06:00,23.4
30-10-10 05:00,8.6
30-10-10 04:00,28.7
30-10-10 03:00,22.1
30-10-10 02:00,25.9
30-10-10 01:00,28.3
30-10-10 00:00,34.3
29-10-10 23:00,61.9
29-10-10 22:00,47.3
29-10-10 21:00,20.4
29-10-10 20:00,25.4
29-10-10 19:00,46.7
29-10-10 18:00,66.2
29-10-10 17:00,66.2
29-10-10 16:00,28.6
29-10-10 15:00,25.5
29-10-10 14:00,10.0
29-10-10 13:00,16.9
29-10-10 12:00,16.9
29-10-10 11:00,40.7
29-10-10 10:00,38.7
29-10-10 09:00,65.9
29-10-10 08:00,41.5
29-10-10 07:00,29.4
29-10-10 06:00,1.5
29-10-10 05:00,1.0
29-10-10 04:00,1.0
29-10-10 03:00,1.2
29-10-10 02:00,1.2
29-10-10 01:00,1.2
29-10-10 00:00,1.2
28-10-10 23:00,1.0
28-10-10 22:00,1.0
28-10-10 21:00,1.0
28-10-10 20:00,1.0
28-10-10 19:00,1.0
28-10-10 18:00,1.0
28-10-10 17:00,1.0
28-10-10 16:00,1.0
28-10-10 15:00,1.0
28-10-10 14:00,1.0
28-10-10 13:00,3.7
28-10-10 12:00,6.9
28-10-10 11:00,12.9
28-10-10 10:00,20.5
28-10-10 09:00,16.0
28-10-10 08:00,20.3
28-10-10 07:00,6.7
28-10-10 06:00,5.3
28-10-10 05:00,7.4
28-10-10 04:00,8.9
28-10-10 03:00,13.5
28-10-10 02:00,26.2
28-10-10 01:00,18.4
28-10-10 00:00,17.6
27-10-10 23:00,15.0
27-10-10 22:00,10.9
27-10-10 21:00,10.8
27-10-10 20:00,5.4
27-10-10 19:00,5.7
27-10-10 18:00,7.3
27-10-10 17:00,6.8
27-10-10 16:00,7.9
27-10-10 15:00,15.5
27-10-10 14:00,12.8
27-10-10 13:00,21.8
27-10-10 12:00,23.9
27-10-10 11:00,13.0
27-10-10 10:00,1.7
27-10-10 09:00,2.1
27-10-10 08:00,26.4
27-10-10 07:00,15.0
27-10-10 06:00,14.1
27-10-10 05:00,5.6
27-10-10 04:00,1.0
27-10-10 03:00,1.0
27-10-10 02:00,1.0
27-10-10 01:00,1.0
27-10-10 00:00,1.0
26-10-10 23:00,1.0
26-10-10 22:00,1.0
26-10-10 21:00,1.0
26-10-10 20:00,1.1
26-10-10 19:00,1.2
26-10-10 18:00,1.5
26-10-10 17:00,1.6
26-10-10 16:00,1.5
26-10-10 15:00,1.0
26-10-10 14:00,1.0
26-10-10 13:00,1.0
26-10-10 12:00,1.8
26-10-10 11:00,2.4
26-10-10 10:00,1.8
26-10-10 09:00,1.0
26-10-10 08:00,1.0
26-10-10 07:00,1.0
26-10-10 06:00,1.0
26-10-10 05:00,1.0
26-10-10 04:00,1.0
26-10-10 03:00,1.0
26-10-10 02:00,1.3
26-10-10 01:00,2.8
26-10-10 00:00,4.0
25-10-10 23:00,1.3
25-10-10 22:00,1.0
25-10-10 21:00,1.0
25-10-10 20:00,1.0
25-10-10 19:00,1.2
25-10-10 18:00,1.4
25-10-10 17:00,1.1
25-10-10 16:00,1.5
25-10-10 15:00,3.3
25-10-10 14:00,3.7
25-10-10 13:00,2.8
25-10-10 12:00,3.7
25-10-10 11:00,5.2
25-10-10 10:00,2.4
25-10-10 09:00,1.0
25-10-10 08:00,1.0
25-10-10 07:00,1.0
25-10-10 06:00,1.1
25-10-10 05:00,1.0
25-10-10 04:00,1.0
25-10-10 03:00,1.0
25-10-10 02:00,1.0
25-10-10 01:00,1.0
25-10-10 00:00,1.0
24-10-10 23:00,1.0
24-10-10 22:00,1.0
24-10-10 21:00,1.0
24-10-10 20:00,1.0
24-10-10 19:00,1.0
24-10-10 18:00,1.0
24-10-10 17:00,1.0
24-10-10 16:00,1.0
24-10-10 15:00,1.0
24-10-10 14:00,1.0
24-10-10 13:00,1.0
24-10-10 12:00,1.0
24-10-10 11:00,1.0
24-10-10 10:00,1.0
24-10-10 09:00,1.0
24-10-10 08:00,1.0
24-10-10 07:00,1.0
24-10-10 06:00,1.0
24-10-10 05:00,1.0
24-10-10 04:00,1.0
24-10-10 03:00,1.5
24-10-10 02:00,1.9
24-10-10 01:00,2.2
24-10-10 00:00,3.2
23-10-10 23:00,7.3
23-10-10 22:00,3.7
23-10-10 21:00,7.6
23-10-10 20:00,5.3
23-10-10 19:00,6.6
23-10-10 18:00,8.9
23-10-10 17:00,4.6
23-10-10 16:00,8.1
23-10-10 15:00,15.7
23-10-10 14:00,23.2
23-10-10 13:00,19.0
23-10-10 12:00,32.7
23-10-10 11:00,29.1
23-10-10 10:00,26.9
23-10-10 09:00,18.8
23-10-10 08:00,25.2
23-10-10 07:00,42.0
23-10-10 06:00,20.4
23-10-10 05:00,32.0
23-10-10 04:00,25.7
23-10-10 03:00,1.1
23-10-10 02:00,1.0
23-10-10 01:00,1.0
23-10-10 00:00,1.0
22-10-10 23:00,1.0
22-10-10 22:00,1.1
22-10-10 21:00,1.4
22-10-10 20:00,1.5
22-10-10 19:00,2.2
22-10-10 18:00,2.8
22-10-10 17:00,3.9
22-10-10 16:00,1.0
22-10-10 15:00,1.2
22-10-10 14:00,1.1
22-10-10 13:00,1.1
22-10-10 12:00,1.4
22-10-10 11:00,2.4
22-10-10 10:00,1.6
22-10-10 09:00,1.0
22-10-10 08:00,1.0
22-10-10 07:00,1.0
22-10-10 06:00,1.0
22-10-10 05:00,1.0
22-10-10 04:00,1.0
22-10-10 03:00,1.0
22-10-10 02:00,1.0
22-10-10 01:00,1.0
22-10-10 00:00,1.0
21-10-10 23:00,1.0
21-10-10 22:00,1.0
21-10-10 21:00,1.0
21-10-10 20:00,1.0
21-10-10 19:00,1.0
21-10-10 18:00,1.0
21-10-10 17:00,1.0
21-10-10 16:00,1.0
21-10-10 15:00,1.0
21-10-10 14:00,1.0
21-10-10 13:00,1.0
21-10-10 12:00,1.0
21-10-10 11:00,1.0
21-10-10 10:00,1.0
21-10-10 09:00,1.0
21-10-10 08:00,1.0
21-10-10 07:00,1.0
21-10-10 06:00,1.0
21-10-10 05:00,1.0
21-10-10 04:00,1.0
21-10-10 03:00,1.0
21-10-10 02:00,1.0
21-10-10 01:00,1.0
21-10-10 00:00,1.0
20-10-10 23:00,1.0
20-10-10 22:00,1.0
20-10-10 21:00,1.0
20-10-10 20:00,1.0
20-10-10 19:00,1.0
20-10-10 18:00,1.4
20-10-10 17:00,1.0
20-10-10 16:00,1.0
20-10-10 15:00,1.0
20-10-10 14:00,1.0
20-10-10 13:00,1.0
20-10-10 12:00,1.0
20-10-10 11:00,1.0
20-10-10 10:00,1.0
20-10-10 09:00,1.0
20-10-10 08:00,1.0
20-10-10 07:00,1.0
20-10-10 06:00,1.0
20-10-10 05:00,1.0
20-10-10 04:00,1.0
20-10-10 03:00,1.0
20-10-10 02:00,1.0
20-10-10 01:00,1.0
20-10-10 00:00,1.0
19-10-10 23:00,1.0
19-10-10 22:00,1.0
19-10-10 21:00,1.0
19-10-10 20:00,1.0
19-10-10 19:00,1.0
19-10-10 18:00,1.0
19-10-10 17:00,1.0
19-10-10 16:00,1.0
19-10-10 15:00,4.9
19-10-10 14:00,3.4
19-10-10 13:00,7.5
19-10-10 12:00,10.0
19-10-10 11:00,7.2
19-10-10 10:00,6.5
19-10-10 09:00,10.0
19-10-10 08:00,5.2
19-10-10 07:00,22.9
19-10-10 06:00,1.4
19-10-10 05:00,1.0
19-10-10 04:00,1.2
19-10-10 03:00,1.6
19-10-10 02:00,1.8
19-10-10 01:00,2.0
19-10-10 00:00,1.9
18-10-10 23:00,2.5
18-10-10 22:00,2.7
18-10-10 21:00,2.4
18-10-10 20:00,2.3
18-10-10 19:00,2.9
18-10-10 18:00,2.0
18-10-10 17:00,13.0
18-10-10 16:00,2.5
18-10-10 15:00,1.6
18-10-10 14:00,1.8
18-10-10 13:00,2.1
18-10-10 12:00,2.3
18-10-10 11:00,2.7
18-10-10 10:00,2.4
18-10-10 09:00,2.9
18-10-10 08:00,4.6
18-10-10 07:00,10.9
18-10-10 06:00,10.6
18-10-10 05:00,7.8
18-10-10 04:00,2.4
18-10-10 03:00,3.2
18-10-10 02:00,3.3
18-10-10 01:00,4.1
18-10-10 00:00,4.1
17-10-10 23:00,1.8
17-10-10 22:00,1.3
17-10-10 21:00,1.2
17-10-10 20:00,1.1
17-10-10 19:00,1.3
17-10-10 18:00,2.0
17-10-10 17:00,1.6
17-10-10 16:00,1.4
17-10-10 15:00,4.3
17-10-10 14:00,2.1
17-10-10 13:00,1.2
17-10-10 12:00,1.4
17-10-10 11:00,3.2
17-10-10 10:00,4.9
17-10-10 09:00,3.0
17-10-10 08:00,2.1
17-10-10 07:00,1.4
17-10-10 06:00,1.0
17-10-10 05:00,1.0
17-10-10 04:00,1.0
17-10-10 03:00,1.0
17-10-10 02:00,1.0
17-10-10 01:00,1.4
17-10-10 00:00,2.1
16-10-10 23:00,1.0
16-10-10 22:00,1.4
16-10-10 21:00,1.8
16-10-10 20:00,3.2
16-10-10 19:00,3.3
16-10-10 18:00,1.0
16-10-10 17:00,1.1
16-10-10 16:00,4.1
16-10-10 15:00,9.9
16-10-10 14:00,9.0
16-10-10 13:00,3.2
16-10-10 12:00,1.9
16-10-10 11:00,2.9
16-10-10 10:00,3.1
16-10-10 09:00,1.0
16-10-10 08:00,1.0
16-10-10 07:00,1.0
16-10-10 06:00,1.0
16-10-10 05:00,1.0
16-10-10 04:00,1.0
16-10-10 03:00,1.0
16-10-10 02:00,1.0
16-10-10 01:00,1.0
16-10-10 00:00,1.0
15-10-10 23:00,1.0
15-10-10 22:00,1.0
15-10-10 21:00,1.0
15-10-10 20:00,1.3
15-10-10 19:00,1.9
15-10-10 18:00,3.3
15-10-10 17:00,3.1
15-10-10 16:00,2.8
15-10-10 15:00,2.1
15-10-10 14:00,1.1
15-10-10 13:00,1.0
15-10-10 12:00,1.0
15-10-10 11:00,1.0
15-10-10 10:00,1.0
15-10-10 09:00,1.0
15-10-10 08:00,1.0
15-10-10 07:00,1.0
15-10-10 06:00,1.0
15-10-10 05:00,1.0
15-10-10 04:00,1.0
15-10-10 03:00,1.0
15-10-10 02:00,1.3
15-10-10 01:00,2.6
15-10-10 00:00,2.4
14-10-10 23:00,2.0
14-10-10 22:00,2.5
14-10-10 21:00,2.9
14-10-10 20:00,5.2
14-10-10 19:00,6.7
14-10-10 18:00,3.6
14-10-10 17:00,3.5
14-10-10 16:00,5.8
14-10-10 15:00,6.8
14-10-10 14:00,5.3
14-10-10 13:00,8.9
14-10-10 12:00,1.7
14-10-10 11:00,2.8
14-10-10 10:00,9.2
14-10-10 09:00,16.3
14-10-10 08:00,23.1
14-10-10 07:00,26.2
14-10-10 06:00,50.0
14-10-10 05:00,37.3
14-10-10 04:00,112.8
14-10-10 03:00,349.4
14-10-10 02:00,533.4
14-10-10 01:00,101.9
14-10-10 00:00,18.6
13-10-10 23:00,11.2
13-10-10 22:00,6.8
13-10-10 21:00,6.1
13-10-10 20:00,9.4
13-10-10 19:00,17.2
13-10-10 18:00,24.3
13-10-10 17:00,16.8
13-10-10 16:00,6.1
13-10-10 15:00,5.3
13-10-10 14:00,4.9
13-10-10 13:00,10.0
13-10-10 12:00,7.6
13-10-10 11:00,4.7
13-10-10 10:00,4.7
13-10-10 09:00,5.0
13-10-10 08:00,3.1
13-10-10 07:00,1.4
13-10-10 06:00,4.6
13-10-10 05:00,3.9
13-10-10 04:00,1.8
13-10-10 03:00,1.8
13-10-10 02:00,4.9
13-10-10 01:00,7.0
13-10-10 00:00,4.9
12-10-10 23:00,2.0
12-10-10 22:00,2.3
12-10-10 21:00,1.5
12-10-10 20:00,1.0
12-10-10 19:00,1.0
12-10-10 18:00,1.0
12-10-10 17:00,1.1
12-10-10 16:00,1.3
12-10-10 15:00,1.5
12-10-10 14:00,2.4
12-10-10 13:00,2.7
12-10-10 12:00,3.2
12-10-10 11:00,4.4
12-10-10 10:00,10.2
12-10-10 09:00,14.7
12-10-10 08:00,23.8
12-10-10 07:00,10.9
12-10-10 06:00,7.1
12-10-10 05:00,9.3
12-10-10 04:00,9.7
12-10-10 03:00,11.1
12-10-10 02:00,7.5
12-10-10 01:00,3.4
12-10-10 00:00,2.3
11-10-10 23:00,2.1
11-10-10 22:00,2.1
11-10-10 21:00,2.4
11-10-10 20:00,2.7
11-10-10 19:00,4.2
11-10-10 18:00,5.8
11-10-10 17:00,4.1
11-10-10 16:00,13.5
11-10-10 15:00,18.0
11-10-10 14:00,10.7
11-10-10 13:00,5.6
11-10-10 12:00,6.5
11-10-10 11:00,9.7
11-10-10 10:00,13.5
11-10-10 09:00,21.3
11-10-10 08:00,35.4
11-10-10 07:00,5.0
11-10-10 06:00,8.5
11-10-10 05:00,20.0
11-10-10 04:00,23.0
11-10-10 03:00,50.1
11-10-10 02:00,38.9
11-10-10 01:00,25.3
11-10-10 00:00,13.2
10-10-10 23:00,6.8
10-10-10 22:00,3.9
10-10-10 21:00,4.4
10-10-10 20:00,5.1
10-10-10 19:00,9.2
10-10-10 18:00,6.0
10-10-10 17:00,3.4
10-10-10 16:00,5.3
10-10-10 15:00,6.3
10-10-10 14:00,5.3
10-10-10 13:00,2.8
10-10-10 12:00,3.3
10-10-10 11:00,6.0
10-10-10 10:00,8.7
10-10-10 09:00,21.3
10-10-10 08:00,31.5
10-10-10 07:00,30.5
10-10-10 06:00,47.6
10-10-10 05:00,52.7
10-10-10 04:00,11.4
10-10-10 03:00,15.7
10-10-10 02:00,11.0
10-10-10 01:00,16.1
10-10-10 00:00,22.3
09-10-10 23:00,15.2
09-10-10 22:00,18.1
09-10-10 21:00,20.9
09-10-10 20:00,32.5
09-10-10 19:00,8.3
09-10-10 18:00,8.2
09-10-10 17:00,21.9
