Datum Zeit,Bautzen O3
,µg/m³
01-11-10 00:00,67
31-10-10 23:00,67
31-10-10 22:00,67
31-10-10 21:00,68
31-10-10 20:00,68
31-10-10 19:00,69
31-10-10 18:00,67
31-10-10 17:00,66
31-10-10 16:00,62
31-10-10 15:00,64
31-10-10 14:00,59
31-10-10 13:00,56
31-10-10 12:00,57
31-10-10 11:00,52
31-10-10 10:00,54
31-10-10 09:00,52
31-10-10 08:00,56
31-10-10 07:00,58
31-10-10 06:00,59
31-10-10 05:00,60
31-10-10 04:00,62
31-10-10 03:00,65
31-10-10 02:00,69
31-10-10 01:00,66
31-10-10 00:00,67
30-10-10 23:00,67
30-10-10 22:00,69
30-10-10 21:00,70
30-10-10 20:00,69
30-10-10 19:00,70
30-10-10 18:00,73
30-10-10 17:00,70
30-10-10 16:00,72
30-10-10 15:00,72
30-10-10 14:00,71
30-10-10 13:00,69
30-10-10 12:00,66
30-10-10 11:00,63
30-10-10 10:00,60
30-10-10 09:00,61
30-10-10 08:00,58
30-10-10 07:00,60
30-10-10 06:00,60
30-10-10 05:00,59
30-10-10 04:00,56
30-10-10 03:00,56
30-10-10 02:00,53
30-10-10 01:00,48
30-10-10 00:00,45
29-10-10 23:00,43
29-10-10 22:00,44
29-10-10 21:00,46
29-10-10 20:00,42
29-10-10 19:00,40
29-10-10 18:00,37
29-10-10 17:00,47
29-10-10 16:00,55
29-10-10 15:00,52
29-10-10 14:00,49
29-10-10 13:00,44
29-10-10 12:00,41
29-10-10 11:00,28
29-10-10 10:00,22
29-10-10 09:00,17
29-10-10 08:00,14
29-10-10 07:00,11
29-10-10 06:00,13
29-10-10 05:00,20
29-10-10 04:00,24
29-10-10 03:00,28
29-10-10 02:00,28
29-10-10 01:00,28
29-10-10 00:00,23
28-10-10 23:00,23
28-10-10 22:00,16
28-10-10 21:00,16
28-10-10 20:00,21
28-10-10 19:00,18
28-10-10 18:00,21
28-10-10 17:00,23
28-10-10 16:00,28
28-10-10 15:00,31
28-10-10 14:00,34
28-10-10 13:00,31
28-10-10 12:00,29
28-10-10 11:00,25
28-10-10 10:00,23
28-10-10 09:00,23
28-10-10 08:00,20
28-10-10 07:00,19
28-10-10 06:00,20
28-10-10 05:00,22
28-10-10 04:00,26
28-10-10 03:00,29
28-10-10 02:00,31
28-10-10 01:00,36
28-10-10 00:00,32
27-10-10 23:00,31
27-10-10 22:00,36
27-10-10 21:00,38
27-10-10 20:00,38
27-10-10 19:00,30
27-10-10 18:00,17
27-10-10 17:00,27
27-10-10 16:00,34
27-10-10 15:00,40
27-10-10 14:00,43
27-10-10 13:00,44
27-10-10 12:00,42
27-10-10 11:00,38
27-10-10 10:00,30
27-10-10 09:00,32
27-10-10 08:00,26
27-10-10 07:00,15
27-10-10 06:00,15
27-10-10 05:00,12
27-10-10 04:00,20
27-10-10 03:00,30
27-10-10 02:00,36
27-10-10 01:00,32
27-10-10 00:00,24
26-10-10 23:00,24
26-10-10 22:00,14
26-10-10 21:00,4
26-10-10 20:00,2
26-10-10 19:00,1
26-10-10 18:00,12
26-10-10 17:00,31
26-10-10 16:00,54
26-10-10 15:00,55
26-10-10 14:00,56
26-10-10 13:00,55
26-10-10 12:00,53
26-10-10 11:00,43
26-10-10 10:00,33
26-10-10 09:00,28
26-10-10 08:00,22
26-10-10 07:00,18
26-10-10 06:00,30
26-10-10 05:00,37
26-10-10 04:00,38
26-10-10 03:00,41
26-10-10 02:00,40
26-10-10 01:00,35
26-10-10 00:00,28
25-10-10 23:00,24
25-10-10 22:00,20
25-10-10 21:00,14
25-10-10 20:00,6
25-10-10 19:00,1
25-10-10 18:00,6
25-10-10 17:00,36
25-10-10 16:00,28
25-10-10 15:00,32
25-10-10 14:00,35
25-10-10 13:00,34
25-10-10 12:00,32
25-10-10 11:00,27
25-10-10 10:00,23
25-10-10 09:00,17
25-10-10 08:00,9
25-10-10 07:00,8
25-10-10 06:00,19
25-10-10 05:00,28
25-10-10 04:00,36
25-10-10 03:00,38
25-10-10 02:00,41
25-10-10 01:00,47
25-10-10 00:00,51
24-10-10 23:00,50
24-10-10 22:00,49
24-10-10 21:00,50
24-10-10 20:00,46
24-10-10 19:00,48
24-10-10 18:00,55
24-10-10 17:00,59
24-10-10 16:00,62
24-10-10 15:00,62
24-10-10 14:00,64
24-10-10 13:00,64
24-10-10 12:00,66
24-10-10 11:00,63
24-10-10 10:00,64
24-10-10 09:00,65
24-10-10 08:00,67
24-10-10 07:00,64
24-10-10 06:00,53
24-10-10 05:00,50
24-10-10 04:00,49
24-10-10 03:00,44
24-10-10 02:00,43
24-10-10 01:00,44
24-10-10 00:00,46
23-10-10 23:00,45
23-10-10 22:00,45
23-10-10 21:00,49
23-10-10 20:00,53
23-10-10 19:00,44
23-10-10 18:00,38
23-10-10 17:00,45
23-10-10 16:00,55
23-10-10 15:00,59
23-10-10 14:00,57
23-10-10 13:00,53
23-10-10 12:00,51
23-10-10 11:00,41
23-10-10 10:00,30
23-10-10 09:00,21
23-10-10 08:00,17
23-10-10 07:00,18
23-10-10 06:00,23
23-10-10 05:00,24
23-10-10 04:00,25
23-10-10 03:00,24
23-10-10 02:00,22
23-10-10 01:00,21
23-10-10 00:00,21
22-10-10 23:00,24
22-10-10 22:00,22
22-10-10 21:00,22
22-10-10 20:00,19
22-10-10 19:00,23
22-10-10 18:00,43
22-10-10 17:00,46
22-10-10 16:00,44
22-10-10 15:00,48
22-10-10 14:00,56
22-10-10 13:00,59
22-10-10 12:00,54
22-10-10 11:00,51
22-10-10 10:00,49
22-10-10 09:00,47
22-10-10 08:00,41
22-10-10 07:00,38
22-10-10 06:00,43
22-10-10 05:00,48
22-10-10 04:00,51
22-10-10 03:00,45
22-10-10 02:00,50
22-10-10 01:00,50
22-10-10 00:00,48
21-10-10 23:00,46
21-10-10 22:00,45
21-10-10 21:00,43
21-10-10 20:00,41
21-10-10 19:00,34
21-10-10 18:00,28
21-10-10 17:00,31
21-10-10 16:00,38
21-10-10 15:00,43
21-10-10 14:00,48
21-10-10 13:00,47
21-10-10 12:00,49
21-10-10 11:00,46
21-10-10 10:00,42
21-10-10 09:00,39
21-10-10 08:00,37
21-10-10 07:00,40
21-10-10 06:00,49
21-10-10 05:00,49
21-10-10 04:00,53
21-10-10 03:00,54
21-10-10 02:00,56
21-10-10 01:00,55
21-10-10 00:00,54
20-10-10 23:00,52
20-10-10 22:00,50
20-10-10 21:00,52
20-10-10 20:00,46
20-10-10 19:00,43
20-10-10 18:00,35
20-10-10 17:00,34
20-10-10 16:00,38
20-10-10 15:00,38
20-10-10 14:00,41
20-10-10 13:00,52
20-10-10 12:00,42
20-10-10 11:00,29
20-10-10 10:00,22
20-10-10 09:00,22
20-10-10 08:00,20
20-10-10 07:00,16
20-10-10 06:00,23
20-10-10 05:00,27
20-10-10 04:00,31
20-10-10 03:00,29
20-10-10 02:00,27
20-10-10 01:00,24
20-10-10 00:00,24
19-10-10 23:00,26
19-10-10 22:00,27
19-10-10 21:00,24
19-10-10 20:00,25
19-10-10 19:00,27
19-10-10 18:00,33
19-10-10 17:00,36
19-10-10 16:00,40
19-10-10 15:00,39
19-10-10 14:00,37
19-10-10 13:00,34
19-10-10 12:00,30
19-10-10 11:00,22
19-10-10 10:00,23
19-10-10 09:00,16
19-10-10 08:00,13
19-10-10 07:00,14
19-10-10 06:00,14
19-10-10 05:00,27
19-10-10 04:00,28
19-10-10 03:00,27
19-10-10 02:00,30
19-10-10 01:00,30
19-10-10 00:00,36
18-10-10 23:00,26
18-10-10 22:00,17
18-10-10 21:00,6
18-10-10 20:00,1
18-10-10 19:00,2
18-10-10 18:00,4
18-10-10 17:00,29
18-10-10 16:00,55
18-10-10 15:00,56
18-10-10 14:00,49
18-10-10 13:00,44
18-10-10 12:00,36
18-10-10 11:00,22
18-10-10 10:00,9
18-10-10 09:00,5
18-10-10 08:00,2
18-10-10 07:00,1
18-10-10 06:00,1
18-10-10 05:00,1
18-10-10 04:00,1
18-10-10 03:00,1
18-10-10 02:00,1
18-10-10 01:00,8
18-10-10 00:00,17
17-10-10 23:00,13
17-10-10 22:00,19
17-10-10 21:00,25
17-10-10 20:00,35
17-10-10 19:00,36
17-10-10 18:00,50
17-10-10 17:00,55
17-10-10 16:00,68
