Datum Zeit,Chemnitz-Mitte PM10
,µg/m³
31-10-10,35
30-10-10,33
29-10-10,24
28-10-10,14
27-10-10,14
26-10-10,15
25-10-10,16
24-10-10,6
23-10-10,19
22-10-10,14
21-10-10,9
20-10-10,7
19-10-10,19
18-10-10,30
17-10-10,26
16-10-10,9
15-10-10,14
14-10-10,34
13-10-10,35
12-10-10,36
11-10-10,36
10-10-10,27
09-10-10,19
08-10-10,18
07-10-10,13
06-10-10,14
05-10-10,17
04-10-10,21
03-10-10,18
02-10-10,24
01-10-10,24

