Datum Zeit,Freiberg PM10
,µg/m³
31-10-10,35
30-10-10,32
29-10-10,26
28-10-10,13
27-10-10,19
26-10-10,13
25-10-10,16
24-10-10,3
23-10-10,16
22-10-10,11
21-10-10,10
20-10-10,9
19-10-10,21
18-10-10,34
17-10-10,28
16-10-10,8
15-10-10,17
14-10-10,34
13-10-10,39
12-10-10,36
11-10-10,32
10-10-10,26
09-10-10,25
08-10-10,18
07-10-10,38
06-10-10,39
05-10-10,27
04-10-10,25
03-10-10,28
02-10-10,32
01-10-10,30

