Datum Zeit,Zittau-Ost PM10
,µg/m³
31-10-10,32
30-10-10,39
29-10-10,37
28-10-10,30
27-10-10,29
26-10-10,21
25-10-10,27
24-10-10,11
23-10-10,28
22-10-10,15
21-10-10,9
20-10-10,11
19-10-10,34
18-10-10,54
17-10-10,32
16-10-10,35
15-10-10,18
14-10-10,34
13-10-10,45
12-10-10,66
11-10-10,49
10-10-10,42
09-10-10,34
08-10-10,24
07-10-10,26
06-10-10,
05-10-10,17
04-10-10,23
03-10-10,23
02-10-10,24
01-10-10,28

