Datum Zeit,Leipzig-Mitte PM10
,µg/m³
31-10-10,51
30-10-10,32
29-10-10,35
28-10-10,30
27-10-10,25
26-10-10,26
25-10-10,23
24-10-10,32
23-10-10,29
22-10-10,24
21-10-10,25
20-10-10,20
19-10-10,28
18-10-10,37
17-10-10,32
16-10-10,12
15-10-10,22
14-10-10,42
13-10-10,42
12-10-10,48
11-10-10,44
10-10-10,38
09-10-10,25
08-10-10,31
07-10-10,33
06-10-10,32
05-10-10,39
04-10-10,36
03-10-10,23
02-10-10,34
01-10-10,25

