Datum Zeit,Dresden-Bergstraße PM10
,µg/m³
31-10-10,40
30-10-10,43
29-10-10,36
28-10-10,34
27-10-10,28
26-10-10,21
25-10-10,23
24-10-10,9
23-10-10,33
22-10-10,20
21-10-10,16
20-10-10,11
19-10-10,32
18-10-10,42
17-10-10,31
16-10-10,24
15-10-10,26
14-10-10,45
13-10-10,47
12-10-10,62
11-10-10,50
10-10-10,39
09-10-10,32
08-10-10,23
07-10-10,25
06-10-10,15
05-10-10,23
04-10-10,25
03-10-10,25
02-10-10,24
01-10-10,25

