Datum Zeit,Schwartenberg PM10
,µg/m³
31-10-10,33
30-10-10,41
29-10-10,22
28-10-10,10
27-10-10,14
26-10-10,5
25-10-10,8
24-10-10,4
23-10-10,20
22-10-10,6
21-10-10,6
20-10-10,
19-10-10,17
18-10-10,17
17-10-10,13
16-10-10,11
15-10-10,6
14-10-10,34
13-10-10,23
12-10-10,23
11-10-10,23
10-10-10,18
09-10-10,20
08-10-10,22
07-10-10,20
06-10-10,13
05-10-10,10
04-10-10,20
03-10-10,
02-10-10,47
01-10-10,27

