Datum Zeit,Goerlitz PM10
,µg/m³
31-10-10,33
30-10-10,42
29-10-10,41
28-10-10,32
27-10-10,36
26-10-10,15
25-10-10,24
24-10-10,8
23-10-10,29
22-10-10,19
21-10-10,14
20-10-10,10
19-10-10,41
18-10-10,43
17-10-10,28
16-10-10,40
15-10-10,20
14-10-10,43
13-10-10,67
12-10-10,70
11-10-10,45
10-10-10,46
09-10-10,51
08-10-10,63
07-10-10,42
06-10-10,20
05-10-10,28
04-10-10,30
03-10-10,27
02-10-10,33
01-10-10,27

