Datum Zeit,Freiberg NO
,µg/m³
01-11-10 00:00,2
31-10-10 23:00,3
31-10-10 22:00,5
31-10-10 21:00,9
31-10-10 20:00,13
31-10-10 19:00,18
31-10-10 18:00,21
31-10-10 17:00,28
31-10-10 16:00,26
31-10-10 15:00,23
31-10-10 14:00,19
31-10-10 13:00,14
31-10-10 12:00,12
31-10-10 11:00,20
31-10-10 10:00,18
31-10-10 09:00,6
31-10-10 08:00,4
31-10-10 07:00,3
31-10-10 06:00,2
31-10-10 05:00,1
31-10-10 04:00,1
31-10-10 03:00,1
31-10-10 02:00,6
31-10-10 01:00,4
31-10-10 00:00,5
30-10-10 23:00,7
30-10-10 22:00,9
30-10-10 21:00,17
30-10-10 20:00,23
30-10-10 19:00,26
30-10-10 18:00,18
30-10-10 17:00,19
30-10-10 16:00,21
30-10-10 15:00,21
30-10-10 14:00,23
30-10-10 13:00,19
30-10-10 12:00,23
30-10-10 11:00,26
30-10-10 10:00,42
30-10-10 09:00,32
30-10-10 08:00,14
30-10-10 07:00,14
30-10-10 06:00,10
30-10-10 05:00,7
30-10-10 04:00,1
30-10-10 03:00,1
30-10-10 02:00,1
30-10-10 01:00,5
30-10-10 00:00,7
29-10-10 23:00,3
29-10-10 22:00,8
29-10-10 21:00,13
29-10-10 20:00,22
29-10-10 19:00,34
29-10-10 18:00,50
29-10-10 17:00,45
29-10-10 16:00,48
29-10-10 15:00,52
29-10-10 14:00,58
29-10-10 13:00,57
29-10-10 12:00,63
29-10-10 11:00,69
29-10-10 10:00,63
29-10-10 09:00,69
29-10-10 08:00,100
29-10-10 07:00,143
29-10-10 06:00,94
29-10-10 05:00,39
29-10-10 04:00,7
29-10-10 03:00,2
29-10-10 02:00,2
29-10-10 01:00,4
29-10-10 00:00,2
28-10-10 23:00,9
28-10-10 22:00,9
28-10-10 21:00,11
28-10-10 20:00,25
28-10-10 19:00,52
28-10-10 18:00,63
28-10-10 17:00,72
28-10-10 16:00,52
28-10-10 15:00,19
28-10-10 14:00,27
28-10-10 13:00,29
28-10-10 12:00,37
28-10-10 11:00,48
28-10-10 10:00,55
28-10-10 09:00,66
28-10-10 08:00,46
28-10-10 07:00,63
28-10-10 06:00,56
28-10-10 05:00,26
28-10-10 04:00,2
28-10-10 03:00,1
28-10-10 02:00,1
28-10-10 01:00,1
28-10-10 00:00,2
27-10-10 23:00,6
27-10-10 22:00,7
27-10-10 21:00,16
27-10-10 20:00,18
27-10-10 19:00,33
27-10-10 18:00,50
27-10-10 17:00,56
27-10-10 16:00,54
27-10-10 15:00,53
27-10-10 14:00,47
27-10-10 13:00,33
27-10-10 12:00,39
27-10-10 11:00,51
27-10-10 10:00,60
27-10-10 09:00,79
27-10-10 08:00,84
27-10-10 07:00,137
27-10-10 06:00,86
27-10-10 05:00,49
27-10-10 04:00,7
27-10-10 03:00,3
27-10-10 02:00,1
27-10-10 01:00,4
27-10-10 00:00,7
26-10-10 23:00,18
26-10-10 22:00,25
26-10-10 21:00,16
26-10-10 20:00,67
26-10-10 19:00,85
26-10-10 18:00,38
26-10-10 17:00,9
26-10-10 16:00,7
26-10-10 15:00,7
26-10-10 14:00,5
26-10-10 13:00,6
26-10-10 12:00,3
26-10-10 11:00,10
26-10-10 10:00,8
26-10-10 09:00,12
26-10-10 08:00,11
26-10-10 07:00,14
26-10-10 06:00,5
26-10-10 05:00,3
26-10-10 04:00,1
26-10-10 03:00,1
26-10-10 02:00,1
26-10-10 01:00,1
26-10-10 00:00,1
25-10-10 23:00,1
25-10-10 22:00,3
25-10-10 21:00,14
25-10-10 20:00,22
25-10-10 19:00,23
25-10-10 18:00,7
25-10-10 17:00,10
25-10-10 16:00,7
25-10-10 15:00,8
25-10-10 14:00,6
25-10-10 13:00,7
25-10-10 12:00,11
25-10-10 11:00,20
25-10-10 10:00,13
25-10-10 09:00,17
25-10-10 08:00,15
25-10-10 07:00,13
25-10-10 06:00,28
25-10-10 05:00,16
25-10-10 04:00,2
25-10-10 03:00,2
25-10-10 02:00,1
25-10-10 01:00,1
25-10-10 00:00,1
24-10-10 23:00,2
24-10-10 22:00,4
24-10-10 21:00,6
24-10-10 20:00,4
24-10-10 19:00,6
24-10-10 18:00,8
24-10-10 17:00,18
24-10-10 16:00,9
24-10-10 15:00,10
24-10-10 14:00,14
24-10-10 13:00,9
24-10-10 12:00,11
24-10-10 11:00,14
24-10-10 10:00,11
24-10-10 09:00,7
24-10-10 08:00,4
