Datum Zeit,Dresden-Nord PM10
,µg/m³
31-10-10,40
30-10-10,44
29-10-10,41
28-10-10,37
27-10-10,30
26-10-10,23
25-10-10,29
24-10-10,12
23-10-10,35
22-10-10,23
21-10-10,18
20-10-10,14
19-10-10,36
18-10-10,35
17-10-10,23
16-10-10,19
15-10-10,26
14-10-10,48
13-10-10,37
12-10-10,56
11-10-10,41
10-10-10,37
09-10-10,31
08-10-10,23
07-10-10,22
06-10-10,15
05-10-10,22
04-10-10,28
03-10-10,26
02-10-10,28
01-10-10,24

