Datum Zeit,Klingenthal PM10
,µg/m³
31-10-10,43
30-10-10,38
29-10-10,31
28-10-10,22
27-10-10,
26-10-10,13
25-10-10,14
24-10-10,5
23-10-10,27
22-10-10,21
21-10-10,9
20-10-10,7
19-10-10,19
18-10-10,27
17-10-10,14
16-10-10,10
15-10-10,10
14-10-10,37
13-10-10,36
12-10-10,34
11-10-10,25
10-10-10,19
09-10-10,13
08-10-10,15
07-10-10,10
06-10-10,14
05-10-10,17
04-10-10,20
03-10-10,17
02-10-10,23
01-10-10,16

