Datum Zeit,Leipzig-Luetzner Straße NO2
,µg/m³
01-11-10 00:00,55
31-10-10 23:00,58
31-10-10 22:00,66
31-10-10 21:00,69
31-10-10 20:00,78
31-10-10 19:00,76
31-10-10 18:00,101
31-10-10 17:00,87
31-10-10 16:00,66
31-10-10 15:00,54
31-10-10 14:00,45
31-10-10 13:00,51
31-10-10 12:00,42
31-10-10 11:00,45
31-10-10 10:00,42
31-10-10 09:00,39
31-10-10 08:00,33
31-10-10 07:00,31
31-10-10 06:00,52
31-10-10 05:00,57
31-10-10 04:00,47
31-10-10 03:00,43
31-10-10 02:00,36
31-10-10 01:00,37
31-10-10 00:00,43
30-10-10 23:00,39
30-10-10 22:00,38
30-10-10 21:00,29
30-10-10 20:00,31
30-10-10 19:00,40
30-10-10 18:00,60
30-10-10 17:00,36
30-10-10 16:00,32
30-10-10 15:00,37
30-10-10 14:00,34
30-10-10 13:00,29
30-10-10 12:00,32
30-10-10 11:00,24
30-10-10 10:00,29
30-10-10 09:00,37
30-10-10 08:00,32
30-10-10 07:00,56
30-10-10 06:00,63
30-10-10 05:00,55
30-10-10 04:00,30
30-10-10 03:00,32
30-10-10 02:00,26
30-10-10 01:00,21
30-10-10 00:00,26
29-10-10 23:00,31
29-10-10 22:00,41
29-10-10 21:00,57
29-10-10 20:00,84
29-10-10 19:00,102
29-10-10 18:00,105
29-10-10 17:00,101
29-10-10 16:00,59
29-10-10 15:00,46
29-10-10 14:00,39
29-10-10 13:00,40
29-10-10 12:00,36
29-10-10 11:00,37
29-10-10 10:00,34
29-10-10 09:00,42
29-10-10 08:00,48
29-10-10 07:00,63
29-10-10 06:00,32
29-10-10 05:00,30
29-10-10 04:00,27
29-10-10 03:00,28
29-10-10 02:00,29
29-10-10 01:00,31
29-10-10 00:00,41
28-10-10 23:00,48
28-10-10 22:00,56
28-10-10 21:00,53
28-10-10 20:00,62
28-10-10 19:00,74
28-10-10 18:00,65
28-10-10 17:00,69
28-10-10 16:00,61
28-10-10 15:00,38
28-10-10 14:00,36
28-10-10 13:00,47
28-10-10 12:00,48
28-10-10 11:00,45
28-10-10 10:00,34
28-10-10 09:00,37
28-10-10 08:00,40
28-10-10 07:00,41
28-10-10 06:00,38
28-10-10 05:00,29
28-10-10 04:00,21
28-10-10 03:00,19
28-10-10 02:00,17
28-10-10 01:00,19
28-10-10 00:00,21
27-10-10 23:00,23
27-10-10 22:00,31
27-10-10 21:00,40
27-10-10 20:00,37
27-10-10 19:00,40
27-10-10 18:00,40
27-10-10 17:00,36
27-10-10 16:00,43
27-10-10 15:00,40
27-10-10 14:00,36
27-10-10 13:00,46
27-10-10 12:00,40
27-10-10 11:00,36
27-10-10 10:00,30
27-10-10 09:00,31
27-10-10 08:00,41
27-10-10 07:00,39
27-10-10 06:00,32
27-10-10 05:00,28
27-10-10 04:00,28
27-10-10 03:00,28
27-10-10 02:00,32
27-10-10 01:00,35
27-10-10 00:00,41
26-10-10 23:00,68
26-10-10 22:00,66
26-10-10 21:00,68
