Datum Zeit,Borna PM10
,µg/m³
31-10-10,52
30-10-10,35
29-10-10,35
28-10-10,35
27-10-10,25
26-10-10,19
25-10-10,17
24-10-10,9
23-10-10,27
22-10-10,23
21-10-10,15
20-10-10,10
19-10-10,26
18-10-10,35
17-10-10,31
16-10-10,10
15-10-10,22
14-10-10,43
13-10-10,36
12-10-10,44
11-10-10,36
10-10-10,36
09-10-10,24
08-10-10,28
07-10-10,21
06-10-10,22
05-10-10,24
04-10-10,34
03-10-10,17
02-10-10,29
01-10-10,26

