Datum Zeit,Leipzig-West PM2.5
,µg/m³
30-09-15,7.09
29-09-15,5.19
28-09-15,5.20
27-09-15,5.47
26-09-15,8.98
25-09-15,9.57
24-09-15,6.93
23-09-15,3.45
22-09-15,6.88
21-09-15,13.36
20-09-15,4.94
19-09-15,5.82
18-09-15,5.03
17-09-15,4.22
16-09-15,
15-09-15,3.91
14-09-15,10.33
13-09-15,11.92
12-09-15,11.54
11-09-15,13.23
10-09-15,6.69
09-09-15,3.19
08-09-15,4.65
07-09-15,3.26
06-09-15,2.91
05-09-15,3.24
04-09-15,5.86
03-09-15,7.10
02-09-15,4.88
01-09-15,10.38

