Datum Zeit,Leipzig-Luetzner Straße PM10
,µg/m³
30-09-15,27
29-09-15,20
28-09-15,21
27-09-15,20
26-09-15,26
25-09-15,29
24-09-15,20
23-09-15,21
22-09-15,15
21-09-15,28
20-09-15,11
19-09-15,18
18-09-15,23
17-09-15,13
16-09-15,21
15-09-15,14
14-09-15,22
13-09-15,22
12-09-15,36
11-09-15,29
10-09-15,19
09-09-15,16
08-09-15,20
07-09-15,15
06-09-15,11
05-09-15,9
04-09-15,20
03-09-15,18
02-09-15,17
01-09-15,28

