Datum Zeit,Glauchau PM10
,µg/m³
30-09-15,14
29-09-15,15
28-09-15,17
27-09-15,16
26-09-15,
25-09-15,19
24-09-15,17
23-09-15,10
22-09-15,12
21-09-15,15
20-09-15,7
19-09-15,9
18-09-15,8
17-09-15,8
16-09-15,14
15-09-15,7
14-09-15,16
13-09-15,14
12-09-15,18
11-09-15,19
10-09-15,11
09-09-15,10
08-09-15,12
07-09-15,8
06-09-15,6
05-09-15,7
04-09-15,12
03-09-15,10
02-09-15,9
01-09-15,15

