Datum Zeit,Bautzen PM10
,µg/m³
30-09-15,21
29-09-15,16
28-09-15,15
27-09-15,14
26-09-15,18
25-09-15,19
24-09-15,14
23-09-15,12
22-09-15,13
21-09-15,15
20-09-15,10
19-09-15,10
18-09-15,9
17-09-15,12
16-09-15,13
15-09-15,7
14-09-15,21
13-09-15,15
12-09-15,17
11-09-15,23
10-09-15,13
09-09-15,11
08-09-15,11
07-09-15,11
06-09-15,8
05-09-15,8
04-09-15,14
03-09-15,12
02-09-15,12
01-09-15,

