Datum Zeit,Radebeul-Wahnsdorf PM10
,µg/m³
30-09-15,15
29-09-15,11
28-09-15,12
27-09-15,11
26-09-15,15
25-09-15,14
24-09-15,8
23-09-15,9
22-09-15,14
21-09-15,14
20-09-15,8
19-09-15,8
18-09-15,6
17-09-15,11
16-09-15,13
15-09-15,7
14-09-15,21
13-09-15,16
12-09-15,17
11-09-15,17
10-09-15,9
09-09-15,6
08-09-15,10
07-09-15,8
06-09-15,8
05-09-15,6
04-09-15,11
03-09-15,10
02-09-15,10
01-09-15,19

