Datum Zeit,Plauen-Sued PM10
,µg/m³
30-09-15,17
29-09-15,15
28-09-15,17
27-09-15,14
26-09-15,22
25-09-15,21
24-09-15,13
23-09-15,10
22-09-15,12
21-09-15,16
20-09-15,7
19-09-15,9
18-09-15,9
17-09-15,11
16-09-15,12
15-09-15,9
14-09-15,14
13-09-15,18
12-09-15,17
11-09-15,21
10-09-15,17
09-09-15,14
08-09-15,12
07-09-15,11
06-09-15,8
05-09-15,9
04-09-15,13
03-09-15,16
02-09-15,12
01-09-15,18

