Datum Zeit,Collmberg PM10
,µg/m³
30-09-15,12
29-09-15,8
28-09-15,7
27-09-15,9
26-09-15,12
25-09-15,12
24-09-15,6
23-09-15,
22-09-15,9
21-09-15,16
20-09-15,7
19-09-15,7
18-09-15,4
17-09-15,7
16-09-15,11
15-09-15,5
14-09-15,14
13-09-15,16
12-09-15,15
11-09-15,15
10-09-15,7
09-09-15,6
08-09-15,8
07-09-15,6
06-09-15,8
05-09-15,6
04-09-15,
03-09-15,9
02-09-15,8
01-09-15,15

