Datum Zeit,Chemnitz-Mitte PM10
,µg/m³
30-09-15,13
29-09-15,14
28-09-15,14
27-09-15,13
26-09-15,22
25-09-15,16
24-09-15,10
23-09-15,7
22-09-15,13
21-09-15,14
20-09-15,7
19-09-15,7
18-09-15,7
17-09-15,8
16-09-15,12
15-09-15,7
14-09-15,15
13-09-15,17
12-09-15,15
11-09-15,17
10-09-15,12
09-09-15,8
08-09-15,12
07-09-15,7
06-09-15,6
05-09-15,6
04-09-15,11
03-09-15,10
02-09-15,9
01-09-15,18

