Datum Zeit,Schwartenberg PM10
,µg/m³
30-09-15,8
29-09-15,6
28-09-15,7
27-09-15,7
26-09-15,15
25-09-15,12
24-09-15,14
23-09-15,6
22-09-15,13
21-09-15,8
20-09-15,5
19-09-15,7
18-09-15,5
17-09-15,9
16-09-15,11
15-09-15,6
14-09-15,16
13-09-15,19
12-09-15,15
11-09-15,18
10-09-15,6
09-09-15,6
08-09-15,8
07-09-15,5
06-09-15,2
05-09-15,4
04-09-15,6
03-09-15,8
02-09-15,6
01-09-15,17

