Datum Zeit,Collmberg PM10
,µg/m³
31-08-07,10
30-08-07,9
29-08-07,8
28-08-07,10
27-08-07,9
26-08-07,23
25-08-07,17
24-08-07,11
23-08-07,18
22-08-07,7
21-08-07,5
20-08-07,10
19-08-07,14
18-08-07,9
17-08-07,8
16-08-07,8
15-08-07,13
14-08-07,14
13-08-07,17
12-08-07,9
11-08-07,5
10-08-07,16
09-08-07,28
08-08-07,31
07-08-07,27
06-08-07,19
05-08-07,15
04-08-07,13
03-08-07,20
02-08-07,15
01-08-07,11

