Datum Zeit,Zittau-Ost PM10
,µg/m³
31-08-07,13
30-08-07,11
29-08-07,15
28-08-07,12
27-08-07,12
26-08-07,23
25-08-07,16
24-08-07,12
23-08-07,16
22-08-07,14
21-08-07,12
20-08-07,12
19-08-07,18
18-08-07,15
17-08-07,12
16-08-07,12
15-08-07,18
14-08-07,21
13-08-07,15
12-08-07,13
11-08-07,9
10-08-07,26
09-08-07,32
08-08-07,27
07-08-07,31
06-08-07,23
05-08-07,16
04-08-07,14
03-08-07,17
02-08-07,16
01-08-07,10

