Datum Zeit,Leipzig-Mitte PM10
,µg/m³
31-08-07,28
30-08-07,25
29-08-07,25
28-08-07,26
27-08-07,20
26-08-07,37
25-08-07,35
24-08-07,26
23-08-07,41
22-08-07,27
21-08-07,13
20-08-07,24
19-08-07,23
18-08-07,17
17-08-07,15
16-08-07,18
15-08-07,21
14-08-07,28
13-08-07,38
12-08-07,19
11-08-07,19
10-08-07,36
09-08-07,56
08-08-07,48
07-08-07,47
06-08-07,28
05-08-07,23
04-08-07,31
03-08-07,37
02-08-07,25
01-08-07,23

