Datum Zeit,Schwartenberg PM2.5
,µg/m³
31-08-07,5.47
30-08-07,
29-08-07,4.56
28-08-07,
27-08-07,6.67
26-08-07,
25-08-07,7.16
24-08-07,
23-08-07,10.34
22-08-07,
21-08-07,3.86
20-08-07,
19-08-07,11.58
18-08-07,
17-08-07,4.57
16-08-07,
15-08-07,11.16
14-08-07,
13-08-07,9.50
12-08-07,
11-08-07,0.36
10-08-07,
09-08-07,10.46
08-08-07,
07-08-07,18.48
06-08-07,
05-08-07,14.56
04-08-07,
03-08-07,18.37
02-08-07,
01-08-07,8.05

