Datum Zeit,Freiberg PM10
,µg/m³
31-08-07,19
30-08-07,17
29-08-07,21
28-08-07,19
27-08-07,18
26-08-07,26
25-08-07,19
24-08-07,17
23-08-07,26
22-08-07,16
21-08-07,16
20-08-07,23
19-08-07,20
18-08-07,21
17-08-07,51
16-08-07,16
15-08-07,22
14-08-07,22
13-08-07,21
12-08-07,15
11-08-07,13
10-08-07,31
09-08-07,38
08-08-07,40
07-08-07,35
06-08-07,25
05-08-07,21
04-08-07,25
03-08-07,33
02-08-07,25
01-08-07,20

