Datum Zeit,Radebeul-Wahnsdorf PM10
,µg/m³
31-08-07,17
30-08-07,11
29-08-07,12
28-08-07,13
27-08-07,11
26-08-07,26
25-08-07,20
24-08-07,13
23-08-07,19
22-08-07,12
21-08-07,9
20-08-07,13
19-08-07,16
18-08-07,13
17-08-07,8
16-08-07,13
15-08-07,15
14-08-07,15
13-08-07,18
12-08-07,13
11-08-07,9
10-08-07,28
09-08-07,31
08-08-07,34
07-08-07,28
06-08-07,18
05-08-07,15
04-08-07,16
03-08-07,22
02-08-07,15
01-08-07,13

