Datum,Zeit,BEN,CO,NO,NO2,O3,PM10,PM10_Pb,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,mg/m3,µg/m³,µg/m³,µg/m³,µg/m³,ng/m3,µg/m³,µg/m³
2016-06-01,,,,,,,12,,,
2016-06-01,01:00,,,1,9,33,,,,
2016-06-01,02:00,,,1,11,24,,,,
2016-06-01,03:00,,,1,9,14,,,,
2016-06-01,04:00,,,1,9,29,,,,
2016-06-01,05:00,,,1,8,39,,,,
2016-06-01,06:00,,,1,7,47,,,,
2016-06-01,07:00,,,1,8,45,,,,
2016-06-01,08:00,,,1,10,44,,,,
2016-06-01,09:00,,,2,11,43,,,,
2016-06-01,10:00,,,1,7,61,,,,
2016-06-01,11:00,,,1,6,66,,,,
2016-06-01,12:00,,,1,4,85,,,,
2016-06-01,13:00,,,1,3,100,,,,
2016-06-01,14:00,,,1,3,106,,,,
2016-06-01,15:00,,,1,3,99,,,,
2016-06-01,16:00,,,1,4,88,,,,
2016-06-01,17:00,,,1,6,99,,,,
2016-06-01,18:00,,,1,8,91,,,,
2016-06-01,19:00,,,1,6,86,,,,
2016-06-01,20:00,,,1,8,80,,,,
2016-06-01,21:00,,,1,7,72,,,,
2016-06-01,22:00,,,1,6,76,,,,
2016-06-01,23:00,,,1,6,51,,,,
2016-06-02,,,,,,,9,,,
2016-06-02,00:00,,,1,7,37,,,,
2016-06-02,01:00,,,1,6,36,,,,
2016-06-02,02:00,,,1,12,24,,,,
2016-06-02,03:00,,,1,9,35,,,,
2016-06-02,04:00,,,1,9,37,,,,
2016-06-02,05:00,,,1,12,20,,,,
2016-06-02,06:00,,,2,9,17,,,,
2016-06-02,07:00,,,1,6,33,,,,
2016-06-02,08:00,,,1,5,56,,,,
2016-06-02,09:00,,,1,4,75,,,,
2016-06-02,10:00,,,1,3,88,,,,
2016-06-02,11:00,,,1,3,96,,,,
2016-06-02,12:00,,,1,3,95,,,,
2016-06-02,13:00,,,1,4,83,,,,
2016-06-02,14:00,,,1,5,89,,,,
2016-06-02,15:00,,,1,3,101,,,,
2016-06-02,16:00,,,1,3,101,,,,
2016-06-02,17:00,,,1,4,97,,,,
2016-06-02,18:00,,,1,3,99,,,,
2016-06-02,19:00,,,1,3,92,,,,
2016-06-02,20:00,,,1,4,98,,,,
2016-06-02,21:00,,,1,6,95,,,,
2016-06-02,22:00,,,1,7,91,,,,
2016-06-02,23:00,,,1,4,89,,,,
2016-06-03,,,,,,,14,,,
2016-06-03,00:00,,,1,8,72,,,,
2016-06-03,01:00,,,1,6,67,,,,
2016-06-03,02:00,,,1,9,59,,,,
2016-06-03,03:00,,,1,12,52,,,,
2016-06-03,04:00,,,1,8,51,,,,
2016-06-03,05:00,,,1,7,42,,,,
2016-06-03,06:00,,,1,5,46,,,,
2016-06-03,07:00,,,1,5,45,,,,
2016-06-03,08:00,,,1,6,50,,,,
2016-06-03,09:00,,,1,5,60,,,,
2016-06-03,10:00,,,1,5,63,,,,
2016-06-03,11:00,,,1,4,64,,,,
2016-06-03,12:00,,,1,4,68,,,,
2016-06-03,13:00,,,1,4,79,,,,
2016-06-03,14:00,,,1,3,89,,,,
2016-06-03,15:00,,,1,4,97,,,,
2016-06-03,16:00,,,1,3,101,,,,
2016-06-03,17:00,,,1,3,100,,,,
2016-06-03,18:00,,,1,4,101,,,,
2016-06-03,19:00,,,1,4,101,,,,
2016-06-03,20:00,,,1,5,91,,,,
2016-06-03,21:00,,,1,6,79,,,,
2016-06-03,22:00,,,1,20,52,,,,
2016-06-03,23:00,,,1,15,27,,,,
2016-06-04,,,,,,,18,,,
2016-06-04,00:00,,,1,12,18,,,,
2016-06-04,01:00,,,1,13,21,,,,
2016-06-04,02:00,,,1,11,28,,,,
2016-06-04,03:00,,,1,9,28,,,,
2016-06-04,04:00,,,1,8,19,,,,
2016-06-04,05:00,,,2,9,8,,,,
2016-06-04,06:00,,,2,11,17,,,,
2016-06-04,07:00,,,4,12,24,,,,
2016-06-04,08:00,,,2,7,51,,,,
2016-06-04,09:00,,,1,4,78,,,,
2016-06-04,10:00,,,1,3,91,,,,
2016-06-04,11:00,,,1,3,96,,,,
2016-06-04,12:00,,,1,2,105,,,,
2016-06-04,13:00,,,1,2,105,,,,
2016-06-04,14:00,,,1,3,107,,,,
2016-06-04,15:00,,,1,3,114,,,,
2016-06-04,16:00,,,1,3,123,,,,
2016-06-04,17:00,,,1,3,121,,,,
2016-06-04,18:00,,,1,4,113,,,,
2016-06-04,19:00,,,1,6,103,,,,
2016-06-04,20:00,,,1,6,93,,,,
2016-06-04,21:00,,,1,7,69,,,,
2016-06-04,22:00,,,1,10,47,,,,
2016-06-04,23:00,,,1,8,47,,,,
2016-06-05,00:00,,,1,11,33,,,,
2016-06-05,01:00,,,1,10,22,,,,
2016-06-05,02:00,,,1,11,16,,,,
2016-06-05,03:00,,,1,11,10,,,,
2016-06-05,04:00,,,1,8,13,,,,
2016-06-05,05:00,,,1,9,40,,,,
2016-06-05,06:00,,,1,7,30,,,,
2016-06-05,07:00,,,2,7,28,,,,
2016-06-05,08:00,,,1,6,73,,,,
2016-06-05,09:00,,,1,6,99,,,,
2016-06-05,10:00,,,1,5,115,,,,
2016-06-05,11:00,,,1,3,118,,,,
2016-06-05,12:00,,,1,2,110,,,,
2016-06-05,13:00,,,1,2,111,,,,
2016-06-05,14:00,,,1,2,115,,,,
2016-06-05,15:00,,,1,2,118,,,,
2016-06-09,09:00,,,1,8,,,,,
2016-06-09,10:00,,,1,8,,,,,
2016-06-09,11:00,,,1,7,,,,,
2016-06-09,12:00,,,1,9,,,,,
2016-06-09,13:00,,,1,8,,,,,
2016-06-09,14:00,,,1,10,,,,,
2016-06-09,15:00,,,1,9,,,,,
2016-06-09,16:00,,,1,11,,,,,
2016-06-09,17:00,,,1,10,,,,,
2016-06-09,18:00,,,1,9,,,,,
2016-06-09,19:00,,,1,9,,,,,
2016-06-09,20:00,,,1,9,,,,,
2016-06-09,21:00,,,1,8,,,,,
2016-06-09,22:00,,,1,8,,,,,
2016-06-09,23:00,,,1,9,,,,,
