Datum,Zeit,BEN,NO,NO2,O3,PM10,PM10_Pb,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,ng/m3,µg/m³,µg/m³
2008-07-01,,,,,,23,,,
2008-07-01,01:00,,2,26,,,,,
2008-07-01,02:00,,4,26,,,,,
2008-07-01,03:00,,3,27,,,,,
2008-07-01,04:00,,6,30,,,,,
2008-07-01,05:00,,35,39,,,,,
2008-07-01,06:00,,43,49,,,,,
2008-07-01,07:00,,32,49,,,,,
2008-07-01,08:00,,33,51,,,,,
2008-07-01,09:00,,19,45,,,,,
2008-07-01,10:00,,21,47,,,,,
2008-07-01,11:00,,13,36,,,,,
2008-07-01,12:00,,10,30,,,,,
2008-07-01,13:00,,21,37,,,,,
2008-07-01,14:00,,11,28,,,,,
2008-07-01,15:00,,16,40,,,,,
2008-07-01,16:00,,8,33,,,,,
2008-07-01,17:00,,12,41,,,,,
2008-07-01,18:00,,12,37,,,,,
2008-07-01,19:00,,11,28,,,,,
2008-07-01,20:00,,7,32,,,,,
2008-07-01,21:00,,5,34,,,,,
2008-07-01,22:00,,1,31,,,,,
2008-07-01,23:00,,1,32,,,,,
2008-07-02,,,,,,29,,,
2008-07-02,00:00,,1,30,,,,,
2008-07-02,01:00,,1,35,,,,,
2008-07-02,02:00,,2,42,,,,,
2008-07-02,03:00,,5,42,,,,,
2008-07-02,04:00,,6,43,,,,,
2008-07-02,05:00,,37,57,,,,,
2008-07-02,06:00,,52,60,,,,,
2008-07-02,07:00,,42,71,,,,,
2008-07-02,08:00,,35,85,,,,,
2008-07-02,09:00,,21,62,,,,,
2008-07-02,10:00,,23,56,,,,,
2008-07-02,11:00,,10,35,,,,,
2008-07-02,12:00,,7,33,,,,,
2008-07-02,13:00,,23,50,,,,,
2008-07-02,14:00,,10,35,,,,,
2008-07-02,15:00,,11,38,,,,,
2008-07-02,16:00,,14,49,,,,,
2008-07-02,17:00,,12,48,,,,,
2008-07-02,18:00,,8,44,,,,,
2008-07-02,19:00,,1,24,,,,,
2008-07-02,20:00,,1,21,,,,,
2008-07-02,21:00,,3,30,,,,,
2008-07-02,22:00,,2,31,,,,,
2008-07-02,23:00,,1,21,,,,,
2008-07-03,,,,,,28,,,
2008-07-03,00:00,,1,15,,,,,
2008-07-03,01:00,,5,24,,,,,
2008-07-03,02:00,,2,25,,,,,
2008-07-03,03:00,,5,40,,,,,
2008-07-03,04:00,,17,64,,,,,
2008-07-03,05:00,,37,92,,,,,
2008-07-03,06:00,,54,95,,,,,
2008-07-03,07:00,,37,90,,,,,
2008-07-03,08:00,,28,84,,,,,
2008-07-03,09:00,,32,76,,,,,
2008-07-03,10:00,,23,64,,,,,
2008-07-03,12:00,,8,41,,,,,
2008-07-03,13:00,,9,40,,,,,
2008-07-03,14:00,,9,39,,,,,
2008-07-03,15:00,,10,45,,,,,
2008-07-03,16:00,,14,49,,,,,
2008-07-03,17:00,,15,49,,,,,
2008-07-03,18:00,,10,43,,,,,
2008-07-03,19:00,,4,25,,,,,
2008-07-03,20:00,,2,25,,,,,
2008-07-03,21:00,,2,24,,,,,
2008-07-03,22:00,,4,25,,,,,
2008-07-03,23:00,,6,24,,,,,
2008-07-04,,,,,,16,,,
2008-07-04,00:00,,1,17,,,,,
2008-07-04,01:00,,3,14,,,,,
2008-07-04,02:00,,3,13,,,,,
2008-07-04,03:00,,5,15,,,,,
2008-07-04,04:00,,8,17,,,,,
2008-07-04,05:00,,20,27,,,,,
2008-07-04,06:00,,27,36,,,,,
2008-07-04,07:00,,28,35,,,,,
2008-07-04,08:00,,31,38,,,,,
2008-07-04,09:00,,26,33,,,,,
2008-07-04,10:00,,26,34,,,,,
2008-07-04,11:00,,18,30,,,,,
2008-07-04,12:00,,30,34,,,,,
2008-07-04,13:00,,19,30,,,,,
2008-07-04,14:00,,18,34,,,,,
2008-07-04,15:00,,19,34,,,,,
2008-07-04,16:00,,16,33,,,,,
2008-07-04,17:00,,14,29,,,,,
2008-07-04,18:00,,12,28,,,,,
2008-07-04,19:00,,13,28,,,,,
2008-07-04,20:00,,11,29,,,,,
2008-07-04,21:00,,3,26,,,,,
2008-07-04,22:00,,4,29,,,,,
2008-07-04,23:00,,1,20,,,,,
2008-07-05,,,,,,15,,,
2008-07-05,00:00,,5,30,,,,,
2008-07-05,01:00,,7,25,,,,,
2008-07-05,02:00,,7,26,,,,,
2008-07-05,03:00,,4,26,,,,,
2008-07-05,04:00,,2,20,,,,,
2008-07-05,05:00,,5,22,,,,,
2008-07-05,06:00,,6,26,,,,,
2008-07-05,07:00,,4,15,,,,,
2008-07-05,08:00,,4,14,,,,,
2008-07-05,09:00,,13,21,,,,,
2008-07-05,10:00,,8,19,,,,,
2008-07-05,11:00,,6,15,,,,,
2008-07-05,12:00,,6,18,,,,,
2008-07-05,13:00,,5,13,,,,,
2008-07-05,14:00,,5,14,,,,,
2008-07-05,15:00,,7,15,,,,,
2008-07-05,16:00,,5,16,,,,,
2008-07-05,17:00,,6,17,,,,,
2008-07-05,18:00,,6,19,,,,,
2008-07-05,19:00,,6,19,,,,,
2008-07-05,20:00,,6,21,,,,,
2008-07-05,21:00,,4,24,,,,,
2008-07-05,22:00,,5,40,,,,,
2008-07-05,23:00,,9,35,,,,,
2008-07-06,,,,,,12,,,
2008-07-06,00:00,,6,30,,,,,
2008-07-06,01:00,,3,26,,,,,
2008-07-06,02:00,,4,19,,,,,
2008-07-06,03:00,,2,15,,,,,
2008-07-06,04:00,,1,13,,,,,
2008-07-06,05:00,,1,15,,,,,
2008-07-06,06:00,,2,16,,,,,
2008-07-06,07:00,,4,14,,,,,
2008-07-06,08:00,,2,14,,,,,
2008-07-06,09:00,,2,14,,,,,
2008-07-06,10:00,,1,10,,,,,
2008-07-06,11:00,,2,12,,,,,
2008-07-06,12:00,,3,14,,,,,
2008-07-06,13:00,,2,12,,,,,
2008-07-06,14:00,,2,13,,,,,
2008-07-06,15:00,,4,14,,,,,
2008-07-06,16:00,,4,19,,,,,
2008-07-06,17:00,,4,18,,,,,
2008-07-06,18:00,,3,17,,,,,
2008-07-06,19:00,,2,19,,,,,
2008-07-06,20:00,,4,21,,,,,
2008-07-06,21:00,,2,19,,,,,
2008-07-06,22:00,,6,20,,,,,
2008-07-06,23:00,,4,21,,,,,
2008-07-07,,,,,,15,,,
2008-07-07,00:00,,1,11,,,,,
2008-07-07,01:00,,5,11,,,,,
2008-07-07,02:00,,2,12,,,,,
2008-07-07,03:00,,2,15,,,,,
2008-07-07,04:00,,10,26,,,,,
2008-07-07,05:00,,13,26,,,,,
2008-07-07,06:00,,26,39,,,,,
2008-07-07,07:00,,31,38,,,,,
2008-07-07,08:00,,28,31,,,,,
2008-07-07,09:00,,20,25,,,,,
2008-07-07,10:00,,14,24,,,,,
2008-07-07,11:00,,12,22,,,,,
2008-07-07,12:00,,11,20,,,,,
2008-07-07,13:00,,13,21,,,,,
2008-07-07,14:00,,12,22,,,,,
2008-07-07,15:00,,12,22,,,,,
2008-07-07,16:00,,13,24,,,,,
2008-07-07,17:00,,9,19,,,,,
