Datum Zeit,Collmberg PM2.5
,µg/m³
31-07-12,4.95
30-07-12,4.48
29-07-12,8.48
28-07-12,12.61
27-07-12,21.10
26-07-12,21.14
25-07-12,16.18
24-07-12,9.79
23-07-12,4.28
22-07-12,3.13
21-07-12,4.16
20-07-12,4.55
19-07-12,4.52
18-07-12,5.51
17-07-12,2.22
16-07-12,4.24
15-07-12,2.83
14-07-12,2.06
13-07-12,2.97
12-07-12,2.22
11-07-12,5.00
10-07-12,6.35
09-07-12,
08-07-12,
07-07-12,7.32
06-07-12,
05-07-12,
04-07-12,13.25
03-07-12,8.39
02-07-12,7.51
01-07-12,5.62

