Datum Zeit,Radebeul-Wahnsdorf PM10
,µg/m³
31-07-12,9
30-07-12,9
29-07-12,15
28-07-12,25
27-07-12,33
26-07-12,34
25-07-12,29
24-07-12,17
23-07-12,11
22-07-12,9
21-07-12,11
20-07-12,11
19-07-12,10
18-07-12,10
17-07-12,10
16-07-12,9
15-07-12,6
14-07-12,9
13-07-12,8
12-07-12,7
11-07-12,12
10-07-12,8
09-07-12,
08-07-12,
07-07-12,
06-07-12,
05-07-12,22
04-07-12,23
03-07-12,21
02-07-12,18
01-07-12,15

