Datum Zeit,Glauchau PM10
,µg/m³
31-07-12,13
30-07-12,13
29-07-12,13
28-07-12,21
27-07-12,34
26-07-12,34
25-07-12,28
24-07-12,21
23-07-12,14
22-07-12,12
21-07-12,14
20-07-12,11
19-07-12,14
18-07-12,15
17-07-12,8
16-07-12,13
15-07-12,8
14-07-12,8
13-07-12,8
12-07-12,10
11-07-12,14
10-07-12,12
09-07-12,11
08-07-12,12
07-07-12,14
06-07-12,17
05-07-12,22
04-07-12,25
03-07-12,28
02-07-12,18
01-07-12,14

