Datum Zeit,Carlsfeld PM10
,µg/m³
31-07-12,6
30-07-12,8
29-07-12,10
28-07-12,14
27-07-12,24
26-07-12,26
25-07-12,21
24-07-12,17
23-07-12,9
22-07-12,11
21-07-12,11
20-07-12,7
19-07-12,9
18-07-12,9
17-07-12,6
16-07-12,8
15-07-12,7
14-07-12,5
13-07-12,5
12-07-12,5
11-07-12,7
10-07-12,7
09-07-12,7
08-07-12,9
07-07-12,9
06-07-12,10
05-07-12,15
04-07-12,17
03-07-12,11
02-07-12,10
01-07-12,8

